[True]
Run timestamp: 07092023_163528_49.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '1000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '100', '--lambda_l1_addon', '100.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_49']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2774.

Filtering genes...
Starting with 22914 genes.
Keeping 18578 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 795 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3522, n_cat_covariates_embed_input: 0, n_hidden: 2313, n_latent: 2213, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 795
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 795

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7745; val_auprc_score: 0.7912; val_best_acc_score: 0.5220; val_best_f1_score: 0.6758; train_kl_reg_loss: 65704.0463; train_edge_recon_loss: 3528381.5172; train_gene_expr_recon_loss: 21180483.0840; train_masked_gp_l1_reg_loss: 64614.4400; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 737589.3614; train_chrom_access_recon_loss: 919177.9542; train_global_loss: 26495950.3053; train_optim_loss: 26495950.3053; val_kl_reg_loss: 98002.4208; val_edge_recon_loss: 4063796.1333; val_gene_expr_recon_loss: 20174064.8000; val_masked_gp_l1_reg_loss: 61580.5312; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 496712.4062; val_chrom_access_recon_loss: 882544.7625; val_global_loss: 25776700.0000; val_optim_loss: 25776700.0000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8440; val_auprc_score: 0.8557; val_best_acc_score: 0.7587; val_best_f1_score: 0.7752; train_kl_reg_loss: 84637.6078; train_edge_recon_loss: 3512386.4275; train_gene_expr_recon_loss: 19667817.0687; train_masked_gp_l1_reg_loss: 60595.1090; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 344820.6908; train_chrom_access_recon_loss: 869727.1799; train_global_loss: 24539984.1221; train_optim_loss: 24539984.1221; val_kl_reg_loss: 80513.3708; val_edge_recon_loss: 4008302.9000; val_gene_expr_recon_loss: 19647567.7333; val_masked_gp_l1_reg_loss: 61650.9219; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 235223.0000; val_chrom_access_recon_loss: 860006.9875; val_global_loss: 24893264.0000; val_optim_loss: 24893264.0000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8750; val_auprc_score: 0.8680; val_best_acc_score: 0.7829; val_best_f1_score: 0.7980; train_kl_reg_loss: 63380.4347; train_edge_recon_loss: 3361083.7538; train_gene_expr_recon_loss: 19352576.5649; train_masked_gp_l1_reg_loss: 63947.0595; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 180128.2737; train_chrom_access_recon_loss: 858382.6345; train_global_loss: 23879498.7786; train_optim_loss: 23879498.7786; val_kl_reg_loss: 78668.2755; val_edge_recon_loss: 3050556.9333; val_gene_expr_recon_loss: 19512588.2667; val_masked_gp_l1_reg_loss: 67107.8516; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 138526.1094; val_chrom_access_recon_loss: 854809.9375; val_global_loss: 23702258.1333; val_optim_loss: 23702258.1333
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8957; val_auprc_score: 0.8858; val_best_acc_score: 0.7999; val_best_f1_score: 0.8164; train_kl_reg_loss: 90074.7662; train_edge_recon_loss: 2952279.6489; train_gene_expr_recon_loss: 19121012.9618; train_masked_gp_l1_reg_loss: 68546.0099; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 113720.1910; train_chrom_access_recon_loss: 849351.7290; train_global_loss: 23194985.4351; train_optim_loss: 23194985.4351; val_kl_reg_loss: 90175.5693; val_edge_recon_loss: 2927580.5833; val_gene_expr_recon_loss: 19210209.7333; val_masked_gp_l1_reg_loss: 70118.6406; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 93910.0703; val_chrom_access_recon_loss: 844361.5458; val_global_loss: 23236355.3333; val_optim_loss: 23236355.3333
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9126; val_auprc_score: 0.9026; val_best_acc_score: 0.8352; val_best_f1_score: 0.8407; train_kl_reg_loss: 87306.0627; train_edge_recon_loss: 2910703.0229; train_gene_expr_recon_loss: 18910259.0076; train_masked_gp_l1_reg_loss: 71783.7838; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 81067.3204; train_chrom_access_recon_loss: 841080.0024; train_global_loss: 22902199.2519; train_optim_loss: 22902199.2519; val_kl_reg_loss: 85943.7349; val_edge_recon_loss: 2897193.7333; val_gene_expr_recon_loss: 19046171.0667; val_masked_gp_l1_reg_loss: 73656.7031; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 70930.8594; val_chrom_access_recon_loss: 838147.0625; val_global_loss: 23012041.3333; val_optim_loss: 23012041.3333
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9312; val_auprc_score: 0.9196; val_best_acc_score: 0.8662; val_best_f1_score: 0.8741; train_kl_reg_loss: 83327.9323; train_edge_recon_loss: 2834236.6164; train_gene_expr_recon_loss: 18719993.8626; train_masked_gp_l1_reg_loss: 75452.1721; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 63420.9608; train_chrom_access_recon_loss: 832806.8502; train_global_loss: 22609238.4275; train_optim_loss: 22609238.4275; val_kl_reg_loss: 85851.1703; val_edge_recon_loss: 2824575.5667; val_gene_expr_recon_loss: 18897519.4667; val_masked_gp_l1_reg_loss: 77259.6953; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 57782.0195; val_chrom_access_recon_loss: 832290.1750; val_global_loss: 22775278.6667; val_optim_loss: 22775278.6667
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9368; val_auprc_score: 0.9241; val_best_acc_score: 0.8731; val_best_f1_score: 0.8796; train_kl_reg_loss: 86936.2526; train_edge_recon_loss: 2799143.7920; train_gene_expr_recon_loss: 18566887.8626; train_masked_gp_l1_reg_loss: 78639.4721; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 53216.8525; train_chrom_access_recon_loss: 826203.6603; train_global_loss: 22411027.9695; train_optim_loss: 22411027.9695; val_kl_reg_loss: 87469.9047; val_edge_recon_loss: 2788300.9833; val_gene_expr_recon_loss: 18711622.0000; val_masked_gp_l1_reg_loss: 80076.4844; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 49869.0938; val_chrom_access_recon_loss: 821957.5208; val_global_loss: 22539296.2667; val_optim_loss: 22539296.2667
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9369; val_auprc_score: 0.9169; val_best_acc_score: 0.8787; val_best_f1_score: 0.8841; train_kl_reg_loss: 85357.0079; train_edge_recon_loss: 2772863.3168; train_gene_expr_recon_loss: 18432079.4198; train_masked_gp_l1_reg_loss: 81363.4591; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 47057.4588; train_chrom_access_recon_loss: 820712.5477; train_global_loss: 22239433.2366; train_optim_loss: 22239433.2366; val_kl_reg_loss: 83989.5667; val_edge_recon_loss: 2766328.6667; val_gene_expr_recon_loss: 18625412.4000; val_masked_gp_l1_reg_loss: 82533.9688; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 44495.4102; val_chrom_access_recon_loss: 818467.0667; val_global_loss: 22421227.8667; val_optim_loss: 22421227.8667
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9444; val_auprc_score: 0.9311; val_best_acc_score: 0.8851; val_best_f1_score: 0.8912; train_kl_reg_loss: 82947.4319; train_edge_recon_loss: 2763737.9943; train_gene_expr_recon_loss: 18310189.6031; train_masked_gp_l1_reg_loss: 83726.8271; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 43029.7975; train_chrom_access_recon_loss: 814536.9189; train_global_loss: 22098168.6412; train_optim_loss: 22098168.6412; val_kl_reg_loss: 81244.3266; val_edge_recon_loss: 2756144.3167; val_gene_expr_recon_loss: 18492222.2667; val_masked_gp_l1_reg_loss: 84892.9297; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 41760.3438; val_chrom_access_recon_loss: 811341.7583; val_global_loss: 22267604.4000; val_optim_loss: 22267604.4000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9439; val_auprc_score: 0.9278; val_best_acc_score: 0.8828; val_best_f1_score: 0.8884; train_kl_reg_loss: 81905.1960; train_edge_recon_loss: 2764208.8454; train_gene_expr_recon_loss: 18200889.5649; train_masked_gp_l1_reg_loss: 85714.5463; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 40463.4357; train_chrom_access_recon_loss: 809356.2834; train_global_loss: 21982537.9389; train_optim_loss: 21982537.9389; val_kl_reg_loss: 84433.3896; val_edge_recon_loss: 2738057.0000; val_gene_expr_recon_loss: 18467232.4000; val_masked_gp_l1_reg_loss: 86751.3047; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 39572.2344; val_chrom_access_recon_loss: 813003.0875; val_global_loss: 22229049.8667; val_optim_loss: 22229049.8667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9527; val_auprc_score: 0.9417; val_best_acc_score: 0.8942; val_best_f1_score: 0.8991; train_kl_reg_loss: 80834.3401; train_edge_recon_loss: 2743242.9962; train_gene_expr_recon_loss: 18114491.5878; train_masked_gp_l1_reg_loss: 87494.7447; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 38554.2484; train_chrom_access_recon_loss: 806052.7925; train_global_loss: 21870670.7939; train_optim_loss: 21870670.7939; val_kl_reg_loss: 79235.6068; val_edge_recon_loss: 2729417.9000; val_gene_expr_recon_loss: 18332930.8000; val_masked_gp_l1_reg_loss: 88289.3672; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 37540.7031; val_chrom_access_recon_loss: 805408.4917; val_global_loss: 22072822.6667; val_optim_loss: 22072822.6667
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9564; val_auprc_score: 0.9434; val_best_acc_score: 0.8975; val_best_f1_score: 0.9017; train_kl_reg_loss: 78926.7152; train_edge_recon_loss: 2732921.3454; train_gene_expr_recon_loss: 18022791.4198; train_masked_gp_l1_reg_loss: 89087.3750; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 37095.0764; train_chrom_access_recon_loss: 801907.6221; train_global_loss: 21762729.5573; train_optim_loss: 21762729.5573; val_kl_reg_loss: 79014.3854; val_edge_recon_loss: 2722539.8000; val_gene_expr_recon_loss: 18269305.0667; val_masked_gp_l1_reg_loss: 89756.8516; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36452.1914; val_chrom_access_recon_loss: 803257.3708; val_global_loss: 22000324.9333; val_optim_loss: 22000324.9333
