[True]
Run timestamp: 10102023_124128_267.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '25', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.001', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '1000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '500', '--lambda_l1_addon', '500.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_267']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2838.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 824 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.001
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3572, n_cat_covariates_embed_input: 0, n_hidden: 2304, n_latent: 2204, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2204, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2204, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2204, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 824
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2204, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 824

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 16751
Number of validation edges: 1861
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.6841; val_auprc_score: 0.6599; val_best_acc_score: 0.5019; val_best_f1_score: 0.6673; train_kl_reg_loss: 68399.0816; train_edge_recon_loss: 750083.0246; train_gene_expr_recon_loss: 23054936.7273; train_masked_gp_l1_reg_loss: 57519.0637; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6061122.7917; train_chrom_access_recon_loss: 4906480.3864; train_global_loss: 34898541.0606; train_optim_loss: 34898541.0606; val_kl_reg_loss: 93060.5986; val_edge_recon_loss: 813033.7969; val_gene_expr_recon_loss: 21498724.7500; val_masked_gp_l1_reg_loss: 62781.1680; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 3366296.5000; val_chrom_access_recon_loss: 4745905.9375; val_global_loss: 30579803.2500; val_optim_loss: 30579803.2500
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.6894; val_auprc_score: 0.6801; val_best_acc_score: 0.5911; val_best_f1_score: 0.6941; train_kl_reg_loss: 91100.6596; train_edge_recon_loss: 746302.2453; train_gene_expr_recon_loss: 21230409.2727; train_masked_gp_l1_reg_loss: 63596.1059; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 1830762.9697; train_chrom_access_recon_loss: 4701283.9470; train_global_loss: 28663455.2424; train_optim_loss: 28663455.2424; val_kl_reg_loss: 85746.6758; val_edge_recon_loss: 811866.8672; val_gene_expr_recon_loss: 21016683.5000; val_masked_gp_l1_reg_loss: 63456.1680; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 869628.4375; val_chrom_access_recon_loss: 4694094.6875; val_global_loss: 27541475.5000; val_optim_loss: 27541475.5000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.7771; val_auprc_score: 0.7665; val_best_acc_score: 0.7053; val_best_f1_score: 0.7105; train_kl_reg_loss: 80883.3024; train_edge_recon_loss: 737319.1080; train_gene_expr_recon_loss: 21029987.8485; train_masked_gp_l1_reg_loss: 63585.8619; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 561957.5724; train_chrom_access_recon_loss: 4676684.9091; train_global_loss: 27150418.6061; train_optim_loss: 27150418.6061; val_kl_reg_loss: 77533.7158; val_edge_recon_loss: 803524.1875; val_gene_expr_recon_loss: 21225646.7500; val_masked_gp_l1_reg_loss: 64122.9336; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 364621.1562; val_chrom_access_recon_loss: 4754797.8750; val_global_loss: 27290245.7500; val_optim_loss: 27290245.7500
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8061; val_auprc_score: 0.7797; val_best_acc_score: 0.7300; val_best_f1_score: 0.7512; train_kl_reg_loss: 72741.8119; train_edge_recon_loss: 727505.7604; train_gene_expr_recon_loss: 20866143.0909; train_masked_gp_l1_reg_loss: 64764.8645; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 281359.9368; train_chrom_access_recon_loss: 4643234.8030; train_global_loss: 26655750.6667; train_optim_loss: 26655750.6667; val_kl_reg_loss: 68370.6553; val_edge_recon_loss: 779017.4062; val_gene_expr_recon_loss: 20946740.5000; val_masked_gp_l1_reg_loss: 65758.6719; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 220092.7969; val_chrom_access_recon_loss: 4651906.3125; val_global_loss: 26731884.7500; val_optim_loss: 26731884.7500
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8656; val_auprc_score: 0.8453; val_best_acc_score: 0.7912; val_best_f1_score: 0.7982; train_kl_reg_loss: 68305.4754; train_edge_recon_loss: 708770.3011; train_gene_expr_recon_loss: 20745554.0606; train_masked_gp_l1_reg_loss: 66824.2773; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 190891.7931; train_chrom_access_recon_loss: 4618649.4091; train_global_loss: 26398995.1515; train_optim_loss: 26398995.1515; val_kl_reg_loss: 66175.8096; val_edge_recon_loss: 716167.9766; val_gene_expr_recon_loss: 20659610.2500; val_masked_gp_l1_reg_loss: 68080.1875; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 170028.1094; val_chrom_access_recon_loss: 4654530.8750; val_global_loss: 26334592.7500; val_optim_loss: 26334592.7500
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8761; val_auprc_score: 0.8463; val_best_acc_score: 0.8028; val_best_f1_score: 0.8166; train_kl_reg_loss: 70615.8817; train_edge_recon_loss: 671037.2718; train_gene_expr_recon_loss: 20615674.6061; train_masked_gp_l1_reg_loss: 69330.7415; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 160137.7569; train_chrom_access_recon_loss: 4594604.9545; train_global_loss: 26181401.1818; train_optim_loss: 26181401.1818; val_kl_reg_loss: 78785.1846; val_edge_recon_loss: 647836.3203; val_gene_expr_recon_loss: 20655261.0000; val_masked_gp_l1_reg_loss: 70735.7500; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 153263.1094; val_chrom_access_recon_loss: 4645038.1250; val_global_loss: 26250920.5000; val_optim_loss: 26250920.5000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8721; val_auprc_score: 0.8324; val_best_acc_score: 0.8028; val_best_f1_score: 0.8160; train_kl_reg_loss: 79359.9478; train_edge_recon_loss: 634259.7850; train_gene_expr_recon_loss: 20499854.1515; train_masked_gp_l1_reg_loss: 72064.8387; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 146497.7036; train_chrom_access_recon_loss: 4576206.1818; train_global_loss: 26008242.6667; train_optim_loss: 26008242.6667; val_kl_reg_loss: 82977.5244; val_edge_recon_loss: 640368.7422; val_gene_expr_recon_loss: 20615317.7500; val_masked_gp_l1_reg_loss: 73164.7891; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 141095.9219; val_chrom_access_recon_loss: 4627083.7500; val_global_loss: 26180008.0000; val_optim_loss: 26180008.0000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8915; val_auprc_score: 0.8529; val_best_acc_score: 0.8275; val_best_f1_score: 0.8402; train_kl_reg_loss: 80195.4315; train_edge_recon_loss: 622518.7112; train_gene_expr_recon_loss: 20373706.8788; train_masked_gp_l1_reg_loss: 74225.9113; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 137137.5194; train_chrom_access_recon_loss: 4553358.7500; train_global_loss: 25841143.2121; train_optim_loss: 25841143.2121; val_kl_reg_loss: 77618.0625; val_edge_recon_loss: 618881.8438; val_gene_expr_recon_loss: 20334980.2500; val_masked_gp_l1_reg_loss: 75342.1094; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 133122.6094; val_chrom_access_recon_loss: 4572810.1875; val_global_loss: 25812754.2500; val_optim_loss: 25812754.2500
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8899; val_auprc_score: 0.8594; val_best_acc_score: 0.8243; val_best_f1_score: 0.8372; train_kl_reg_loss: 78680.0054; train_edge_recon_loss: 614290.7775; train_gene_expr_recon_loss: 20293930.7576; train_masked_gp_l1_reg_loss: 76223.5651; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 128404.8224; train_chrom_access_recon_loss: 4537388.4167; train_global_loss: 25728918.0303; train_optim_loss: 25728918.0303; val_kl_reg_loss: 76457.7109; val_edge_recon_loss: 623885.3516; val_gene_expr_recon_loss: 20380827.5000; val_masked_gp_l1_reg_loss: 77198.2656; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 124443.5391; val_chrom_access_recon_loss: 4556246.1875; val_global_loss: 25839058.2500; val_optim_loss: 25839058.2500
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.8953; val_auprc_score: 0.8602; val_best_acc_score: 0.8270; val_best_f1_score: 0.8414; train_kl_reg_loss: 77150.2199; train_edge_recon_loss: 610596.3826; train_gene_expr_recon_loss: 20198951.7576; train_masked_gp_l1_reg_loss: 77804.4366; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 120518.1765; train_chrom_access_recon_loss: 4518558.7500; train_global_loss: 25603579.5455; train_optim_loss: 25603579.5455; val_kl_reg_loss: 76786.7422; val_edge_recon_loss: 614667.5469; val_gene_expr_recon_loss: 20190415.0000; val_masked_gp_l1_reg_loss: 78529.1016; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 117780.8516; val_chrom_access_recon_loss: 4580760.8125; val_global_loss: 25658940.2500; val_optim_loss: 25658940.2500
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9021; val_auprc_score: 0.8660; val_best_acc_score: 0.8377; val_best_f1_score: 0.8508; train_kl_reg_loss: 75297.5179; train_edge_recon_loss: 609630.9801; train_gene_expr_recon_loss: 20129558.2727; train_masked_gp_l1_reg_loss: 79126.2668; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 114874.3933; train_chrom_access_recon_loss: 4502694.6970; train_global_loss: 25511181.8788; train_optim_loss: 25511181.8788; val_kl_reg_loss: 72873.9766; val_edge_recon_loss: 611247.6875; val_gene_expr_recon_loss: 20059494.5000; val_masked_gp_l1_reg_loss: 79697.2812; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 112414.7344; val_chrom_access_recon_loss: 4521512.0000; val_global_loss: 25457240.5000; val_optim_loss: 25457240.5000
