[True]
Run timestamp: 07092023_171126_83.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '100', '--lambda_l1_addon', '100.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_83']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2774.

Filtering genes...
Starting with 22914 genes.
Keeping 18578 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 2376 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 5103, n_cat_covariates_embed_input: 0, n_hidden: 2313, n_latent: 2213, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2376
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2376

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7702; val_auprc_score: 0.7891; val_best_acc_score: 0.5062; val_best_f1_score: 0.6691; train_kl_reg_loss: 73927.6946; train_edge_recon_loss: 3544878.8168; train_gene_expr_recon_loss: 21317694.0000; train_masked_gp_l1_reg_loss: 61753.5477; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 762180.3182; train_chrom_access_recon_loss: 10699416.8626; train_global_loss: 36459851.2519; train_optim_loss: 36459851.2519; val_kl_reg_loss: 100277.1818; val_edge_recon_loss: 4064686.9667; val_gene_expr_recon_loss: 19743326.9333; val_masked_gp_l1_reg_loss: 55989.0938; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 532766.5000; val_chrom_access_recon_loss: 10305813.4667; val_global_loss: 34802860.5333; val_optim_loss: 34802860.5333
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8484; val_auprc_score: 0.8530; val_best_acc_score: 0.7491; val_best_f1_score: 0.7810; train_kl_reg_loss: 97872.3575; train_edge_recon_loss: 3520442.3340; train_gene_expr_recon_loss: 19644244.4733; train_masked_gp_l1_reg_loss: 54661.7366; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 377604.4159; train_chrom_access_recon_loss: 10231760.9695; train_global_loss: 33926586.1832; train_optim_loss: 33926586.1832; val_kl_reg_loss: 92812.1729; val_edge_recon_loss: 4040911.6667; val_gene_expr_recon_loss: 19293866.4000; val_masked_gp_l1_reg_loss: 55181.8906; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 260872.7500; val_chrom_access_recon_loss: 10136790.3333; val_global_loss: 33880434.4000; val_optim_loss: 33880434.4000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8678; val_auprc_score: 0.8574; val_best_acc_score: 0.7770; val_best_f1_score: 0.7991; train_kl_reg_loss: 74440.8536; train_edge_recon_loss: 3409347.9790; train_gene_expr_recon_loss: 19348780.1221; train_masked_gp_l1_reg_loss: 58481.0168; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 202789.7826; train_chrom_access_recon_loss: 10108998.6641; train_global_loss: 33202838.3817; train_optim_loss: 33202838.3817; val_kl_reg_loss: 76881.4448; val_edge_recon_loss: 3068202.5500; val_gene_expr_recon_loss: 19086410.0000; val_masked_gp_l1_reg_loss: 62322.3086; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 157827.9531; val_chrom_access_recon_loss: 10057915.3333; val_global_loss: 32509559.0667; val_optim_loss: 32509559.0667
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8784; val_auprc_score: 0.8674; val_best_acc_score: 0.7815; val_best_f1_score: 0.7984; train_kl_reg_loss: 95203.7428; train_edge_recon_loss: 2984642.4447; train_gene_expr_recon_loss: 19094491.0382; train_masked_gp_l1_reg_loss: 64255.5190; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 129048.8272; train_chrom_access_recon_loss: 9986907.9008; train_global_loss: 32354549.5420; train_optim_loss: 32354549.5420; val_kl_reg_loss: 97747.5557; val_edge_recon_loss: 2955749.7333; val_gene_expr_recon_loss: 18873034.5333; val_masked_gp_l1_reg_loss: 66166.1875; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 107037.6953; val_chrom_access_recon_loss: 9937493.2667; val_global_loss: 32037229.0667; val_optim_loss: 32037229.0667
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8925; val_auprc_score: 0.8819; val_best_acc_score: 0.7999; val_best_f1_score: 0.8161; train_kl_reg_loss: 95289.3049; train_edge_recon_loss: 2944326.3607; train_gene_expr_recon_loss: 18889810.0763; train_masked_gp_l1_reg_loss: 67874.3210; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 92191.5053; train_chrom_access_recon_loss: 9886176.5420; train_global_loss: 31975668.1527; train_optim_loss: 31975668.1527; val_kl_reg_loss: 91180.8521; val_edge_recon_loss: 2941118.5500; val_gene_expr_recon_loss: 18614833.2000; val_masked_gp_l1_reg_loss: 69509.1797; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 80376.6641; val_chrom_access_recon_loss: 9819679.0000; val_global_loss: 31616697.7333; val_optim_loss: 31616697.7333
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9224; val_auprc_score: 0.9117; val_best_acc_score: 0.8420; val_best_f1_score: 0.8503; train_kl_reg_loss: 90915.3339; train_edge_recon_loss: 2885921.6088; train_gene_expr_recon_loss: 18726015.3435; train_masked_gp_l1_reg_loss: 71031.2384; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 72208.4397; train_chrom_access_recon_loss: 9797718.9618; train_global_loss: 31643810.7328; train_optim_loss: 31643810.7328; val_kl_reg_loss: 91865.1047; val_edge_recon_loss: 2863108.4667; val_gene_expr_recon_loss: 18521071.4667; val_masked_gp_l1_reg_loss: 72653.3203; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 65884.9688; val_chrom_access_recon_loss: 9778200.5333; val_global_loss: 31392783.8667; val_optim_loss: 31392783.8667
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9371; val_auprc_score: 0.9244; val_best_acc_score: 0.8723; val_best_f1_score: 0.8793; train_kl_reg_loss: 91188.7128; train_edge_recon_loss: 2823848.8340; train_gene_expr_recon_loss: 18567903.8015; train_masked_gp_l1_reg_loss: 74090.4615; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 60663.3351; train_chrom_access_recon_loss: 9729537.5878; train_global_loss: 31347232.6870; train_optim_loss: 31347232.6870; val_kl_reg_loss: 92261.0578; val_edge_recon_loss: 2801499.6167; val_gene_expr_recon_loss: 18293915.6000; val_masked_gp_l1_reg_loss: 75589.6797; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 56593.8125; val_chrom_access_recon_loss: 9638596.8667; val_global_loss: 30958457.2000; val_optim_loss: 30958457.2000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9410; val_auprc_score: 0.9279; val_best_acc_score: 0.8787; val_best_f1_score: 0.8866; train_kl_reg_loss: 91138.9485; train_edge_recon_loss: 2789105.3588; train_gene_expr_recon_loss: 18440471.4351; train_masked_gp_l1_reg_loss: 77006.4308; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 53319.1058; train_chrom_access_recon_loss: 9655320.6565; train_global_loss: 31106361.8626; train_optim_loss: 31106361.8626; val_kl_reg_loss: 92235.6932; val_edge_recon_loss: 2777045.0500; val_gene_expr_recon_loss: 18229715.3333; val_masked_gp_l1_reg_loss: 78555.6641; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 50564.5156; val_chrom_access_recon_loss: 9582348.4667; val_global_loss: 30810464.8000; val_optim_loss: 30810464.8000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9456; val_auprc_score: 0.9349; val_best_acc_score: 0.8766; val_best_f1_score: 0.8841; train_kl_reg_loss: 90690.3625; train_edge_recon_loss: 2766838.9008; train_gene_expr_recon_loss: 18327051.1679; train_masked_gp_l1_reg_loss: 79431.6020; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 48428.9761; train_chrom_access_recon_loss: 9594326.2748; train_global_loss: 30906767.1298; train_optim_loss: 30906767.1298; val_kl_reg_loss: 90764.7630; val_edge_recon_loss: 2787626.4833; val_gene_expr_recon_loss: 18119768.0667; val_masked_gp_l1_reg_loss: 80424.3672; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 46142.7656; val_chrom_access_recon_loss: 9541443.4000; val_global_loss: 30666168.4000; val_optim_loss: 30666168.4000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9492; val_auprc_score: 0.9374; val_best_acc_score: 0.8895; val_best_f1_score: 0.8954; train_kl_reg_loss: 88363.8453; train_edge_recon_loss: 2753679.3664; train_gene_expr_recon_loss: 18206965.2214; train_masked_gp_l1_reg_loss: 81586.0147; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 44747.1694; train_chrom_access_recon_loss: 9529357.2443; train_global_loss: 30704698.9008; train_optim_loss: 30704698.9008; val_kl_reg_loss: 89241.4604; val_edge_recon_loss: 2764664.1667; val_gene_expr_recon_loss: 17992159.3333; val_masked_gp_l1_reg_loss: 82764.1406; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 43290.2188; val_chrom_access_recon_loss: 9503608.9333; val_global_loss: 30475727.8667; val_optim_loss: 30475727.8667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9541; val_auprc_score: 0.9413; val_best_acc_score: 0.8945; val_best_f1_score: 0.8993; train_kl_reg_loss: 87705.5936; train_edge_recon_loss: 2744080.3798; train_gene_expr_recon_loss: 18105927.2366; train_masked_gp_l1_reg_loss: 83568.0812; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 42157.8399; train_chrom_access_recon_loss: 9472473.3969; train_global_loss: 30535912.6107; train_optim_loss: 30535912.6107; val_kl_reg_loss: 83615.5891; val_edge_recon_loss: 2740526.6833; val_gene_expr_recon_loss: 17901714.9333; val_masked_gp_l1_reg_loss: 84660.4531; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 41087.2188; val_chrom_access_recon_loss: 9439174.2000; val_global_loss: 30290779.7333; val_optim_loss: 30290779.7333
