[True]
Run timestamp: 10102023_131230_275.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '25', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '1000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_275']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2838.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 824 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3572, n_cat_covariates_embed_input: 0, n_hidden: 2304, n_latent: 2204, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2204, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2204, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2204, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 824
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2204, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 824

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 16751
Number of validation edges: 1861
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.6274; val_auprc_score: 0.6162; val_best_acc_score: 0.5204; val_best_f1_score: 0.6742; train_kl_reg_loss: 65909.3741; train_edge_recon_loss: 747820.0814; train_gene_expr_recon_loss: 22974519.7273; train_masked_gp_l1_reg_loss: 40998.3274; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 3945281.2689; train_chrom_access_recon_loss: 4939369.9848; train_global_loss: 32713898.8485; train_optim_loss: 32713898.8485; val_kl_reg_loss: 111727.2451; val_edge_recon_loss: 812840.5234; val_gene_expr_recon_loss: 21863839.0000; val_masked_gp_l1_reg_loss: 45158.8047; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 2553114.7500; val_chrom_access_recon_loss: 4861147.5000; val_global_loss: 30247826.5000; val_optim_loss: 30247826.5000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.6608; val_auprc_score: 0.6561; val_best_acc_score: 0.5688; val_best_f1_score: 0.6825; train_kl_reg_loss: 89349.7287; train_edge_recon_loss: 746876.6998; train_gene_expr_recon_loss: 21237006.3636; train_masked_gp_l1_reg_loss: 46160.8313; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 1603825.2140; train_chrom_access_recon_loss: 4703158.2424; train_global_loss: 28426377.2121; train_optim_loss: 28426377.2121; val_kl_reg_loss: 90779.8672; val_edge_recon_loss: 812085.8828; val_gene_expr_recon_loss: 21401993.7500; val_masked_gp_l1_reg_loss: 46909.2773; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 915628.4375; val_chrom_access_recon_loss: 4744752.6875; val_global_loss: 28012150.2500; val_optim_loss: 28012150.2500
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.7340; val_auprc_score: 0.7166; val_best_acc_score: 0.6577; val_best_f1_score: 0.7086; train_kl_reg_loss: 78525.4799; train_edge_recon_loss: 736797.2112; train_gene_expr_recon_loss: 21016195.8485; train_masked_gp_l1_reg_loss: 47231.6682; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 624336.4370; train_chrom_access_recon_loss: 4672737.8864; train_global_loss: 27175824.3939; train_optim_loss: 27175824.3939; val_kl_reg_loss: 83707.9688; val_edge_recon_loss: 807617.2344; val_gene_expr_recon_loss: 21287300.5000; val_masked_gp_l1_reg_loss: 47687.1914; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 421346.7812; val_chrom_access_recon_loss: 4695902.4375; val_global_loss: 27343562.2500; val_optim_loss: 27343562.2500
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8147; val_auprc_score: 0.8065; val_best_acc_score: 0.7063; val_best_f1_score: 0.7417; train_kl_reg_loss: 69760.5235; train_edge_recon_loss: 728422.6193; train_gene_expr_recon_loss: 20872713.0909; train_masked_gp_l1_reg_loss: 48301.6543; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 326876.5869; train_chrom_access_recon_loss: 4647332.7121; train_global_loss: 26693407.1818; train_optim_loss: 26693407.1818; val_kl_reg_loss: 72023.0312; val_edge_recon_loss: 790383.7500; val_gene_expr_recon_loss: 21128901.2500; val_masked_gp_l1_reg_loss: 49128.7578; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 258652.8750; val_chrom_access_recon_loss: 4685711.8750; val_global_loss: 26984799.7500; val_optim_loss: 26984799.7500
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8589; val_auprc_score: 0.8318; val_best_acc_score: 0.7877; val_best_f1_score: 0.8006; train_kl_reg_loss: 65258.1545; train_edge_recon_loss: 711449.0398; train_gene_expr_recon_loss: 20694122.8788; train_masked_gp_l1_reg_loss: 49981.9960; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 223868.7154; train_chrom_access_recon_loss: 4620164.4924; train_global_loss: 26364845.4242; train_optim_loss: 26364845.4242; val_kl_reg_loss: 63745.2861; val_edge_recon_loss: 737640.7031; val_gene_expr_recon_loss: 20945698.7500; val_masked_gp_l1_reg_loss: 50929.4766; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 195396.6875; val_chrom_access_recon_loss: 4661473.5000; val_global_loss: 26654884.7500; val_optim_loss: 26654884.7500
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8742; val_auprc_score: 0.8422; val_best_acc_score: 0.7955; val_best_f1_score: 0.8105; train_kl_reg_loss: 68621.7187; train_edge_recon_loss: 663585.9403; train_gene_expr_recon_loss: 20585352.0000; train_masked_gp_l1_reg_loss: 51952.8682; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 176898.6056; train_chrom_access_recon_loss: 4597679.9470; train_global_loss: 26144091.1515; train_optim_loss: 26144091.1515; val_kl_reg_loss: 73995.5381; val_edge_recon_loss: 646348.9922; val_gene_expr_recon_loss: 21079471.2500; val_masked_gp_l1_reg_loss: 52979.4883; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 162233.6562; val_chrom_access_recon_loss: 4645059.8750; val_global_loss: 26660089.2500; val_optim_loss: 26660089.2500
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8934; val_auprc_score: 0.8667; val_best_acc_score: 0.8192; val_best_f1_score: 0.8344; train_kl_reg_loss: 73627.0142; train_edge_recon_loss: 633327.6932; train_gene_expr_recon_loss: 20458512.3333; train_masked_gp_l1_reg_loss: 53935.3801; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 150338.3305; train_chrom_access_recon_loss: 4577447.2121; train_global_loss: 25947188.0000; train_optim_loss: 25947188.0000; val_kl_reg_loss: 73162.4883; val_edge_recon_loss: 625588.5703; val_gene_expr_recon_loss: 20848726.7500; val_masked_gp_l1_reg_loss: 54809.5898; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 141045.3750; val_chrom_access_recon_loss: 4636003.1875; val_global_loss: 26379337.5000; val_optim_loss: 26379337.5000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9008; val_auprc_score: 0.8716; val_best_acc_score: 0.8246; val_best_f1_score: 0.8387; train_kl_reg_loss: 73134.6094; train_edge_recon_loss: 619823.6449; train_gene_expr_recon_loss: 20371513.0909; train_masked_gp_l1_reg_loss: 55581.6388; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 132861.6226; train_chrom_access_recon_loss: 4561895.7652; train_global_loss: 25814810.3333; train_optim_loss: 25814810.3333; val_kl_reg_loss: 72566.1475; val_edge_recon_loss: 615981.2969; val_gene_expr_recon_loss: 20644817.5000; val_masked_gp_l1_reg_loss: 56398.0312; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 126549.6406; val_chrom_access_recon_loss: 4576695.0625; val_global_loss: 26093008.0000; val_optim_loss: 26093008.0000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8983; val_auprc_score: 0.8737; val_best_acc_score: 0.8259; val_best_f1_score: 0.8379; train_kl_reg_loss: 71951.6997; train_edge_recon_loss: 612221.0852; train_gene_expr_recon_loss: 20272946.9091; train_masked_gp_l1_reg_loss: 56957.2888; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 120919.6714; train_chrom_access_recon_loss: 4539777.9848; train_global_loss: 25674774.5152; train_optim_loss: 25674774.5152; val_kl_reg_loss: 70761.9893; val_edge_recon_loss: 615397.5625; val_gene_expr_recon_loss: 20585191.7500; val_masked_gp_l1_reg_loss: 57566.8711; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 116410.3828; val_chrom_access_recon_loss: 4595891.4375; val_global_loss: 26041218.7500; val_optim_loss: 26041218.7500
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9036; val_auprc_score: 0.8832; val_best_acc_score: 0.8302; val_best_f1_score: 0.8438; train_kl_reg_loss: 70634.9589; train_edge_recon_loss: 606276.4006; train_gene_expr_recon_loss: 20172999.5152; train_masked_gp_l1_reg_loss: 58164.5907; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 112745.4205; train_chrom_access_recon_loss: 4519760.9167; train_global_loss: 25540581.6667; train_optim_loss: 25540581.6667; val_kl_reg_loss: 72146.5400; val_edge_recon_loss: 612039.1562; val_gene_expr_recon_loss: 20627784.2500; val_masked_gp_l1_reg_loss: 58736.9219; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 109780.4531; val_chrom_access_recon_loss: 4579248.6250; val_global_loss: 26059735.0000; val_optim_loss: 26059735.0000
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9084; val_auprc_score: 0.8848; val_best_acc_score: 0.8353; val_best_f1_score: 0.8507; train_kl_reg_loss: 69265.8384; train_edge_recon_loss: 603843.3381; train_gene_expr_recon_loss: 20106490.2424; train_masked_gp_l1_reg_loss: 59263.5845; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 106557.2159; train_chrom_access_recon_loss: 4506306.0303; train_global_loss: 25451726.3030; train_optim_loss: 25451726.3030; val_kl_reg_loss: 68168.3711; val_edge_recon_loss: 607888.8750; val_gene_expr_recon_loss: 20377678.7500; val_masked_gp_l1_reg_loss: 59798.5664; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 104184.7578; val_chrom_access_recon_loss: 4541776.8125; val_global_loss: 25759494.7500; val_optim_loss: 25759494.7500
