[True]
Run timestamp: 09102023_201703_24.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.001', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '1000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_24']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 2465 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.001
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 5213, n_cat_covariates_embed_input: 0, n_hidden: 2323, n_latent: 2223, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2465
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2465

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 16751
Number of validation edges: 1861
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.6727; val_auprc_score: 0.6574; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 49412.2249; train_edge_recon_loss: 3506705.3220; train_gene_expr_recon_loss: 13883067.3636; train_masked_gp_l1_reg_loss: 97061.6454; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 2985736.9792; train_chrom_access_recon_loss: 2323899.4773; train_global_loss: 22845882.9091; train_optim_loss: 22845882.9091; val_kl_reg_loss: 82522.8174; val_edge_recon_loss: 4065399.6562; val_gene_expr_recon_loss: 13168149.1250; val_masked_gp_l1_reg_loss: 83049.5625; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 1681507.3750; val_chrom_access_recon_loss: 2289508.5000; val_global_loss: 21370138.0000; val_optim_loss: 21370138.0000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.6783; val_auprc_score: 0.6625; val_best_acc_score: 0.5516; val_best_f1_score: 0.6838; train_kl_reg_loss: 85591.2199; train_edge_recon_loss: 3513958.2765; train_gene_expr_recon_loss: 12813209.4848; train_masked_gp_l1_reg_loss: 78745.7425; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 934552.6927; train_chrom_access_recon_loss: 2214531.8864; train_global_loss: 19640589.2727; train_optim_loss: 19640589.2727; val_kl_reg_loss: 90221.8164; val_edge_recon_loss: 4062443.7500; val_gene_expr_recon_loss: 12855987.2500; val_masked_gp_l1_reg_loss: 76925.0625; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 464326.9688; val_chrom_access_recon_loss: 2223548.5625; val_global_loss: 19773452.7500; val_optim_loss: 19773452.7500
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.7442; val_auprc_score: 0.7276; val_best_acc_score: 0.6521; val_best_f1_score: 0.7169; train_kl_reg_loss: 83054.3802; train_edge_recon_loss: 3510770.4318; train_gene_expr_recon_loss: 12638980.2576; train_masked_gp_l1_reg_loss: 77104.0438; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 312680.0985; train_chrom_access_recon_loss: 2192696.4470; train_global_loss: 18815285.7576; train_optim_loss: 18815285.7576; val_kl_reg_loss: 88958.5088; val_edge_recon_loss: 4055101.0938; val_gene_expr_recon_loss: 12763447.3750; val_masked_gp_l1_reg_loss: 77653.6719; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 214213.9688; val_chrom_access_recon_loss: 2207056.0312; val_global_loss: 19406431.2500; val_optim_loss: 19406431.2500
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8266; val_auprc_score: 0.7985; val_best_acc_score: 0.7020; val_best_f1_score: 0.7577; train_kl_reg_loss: 75047.2196; train_edge_recon_loss: 3504163.6023; train_gene_expr_recon_loss: 12566222.9394; train_masked_gp_l1_reg_loss: 78489.3926; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 170271.7976; train_chrom_access_recon_loss: 2179448.7424; train_global_loss: 18573643.6061; train_optim_loss: 18573643.6061; val_kl_reg_loss: 67164.0078; val_edge_recon_loss: 3992373.3125; val_gene_expr_recon_loss: 12590727.5000; val_masked_gp_l1_reg_loss: 79969.5078; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 138829.3438; val_chrom_access_recon_loss: 2192813.7500; val_global_loss: 19061877.7500; val_optim_loss: 19061877.7500
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8648; val_auprc_score: 0.8317; val_best_acc_score: 0.7977; val_best_f1_score: 0.8199; train_kl_reg_loss: 56214.6386; train_edge_recon_loss: 3390026.3295; train_gene_expr_recon_loss: 12494242.5152; train_masked_gp_l1_reg_loss: 82316.7404; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 123153.2680; train_chrom_access_recon_loss: 2168153.0265; train_global_loss: 18314106.6667; train_optim_loss: 18314106.6667; val_kl_reg_loss: 51957.7495; val_edge_recon_loss: 3087677.0312; val_gene_expr_recon_loss: 12764552.0000; val_masked_gp_l1_reg_loss: 86864.6484; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 113919.3359; val_chrom_access_recon_loss: 2213879.7344; val_global_loss: 18318850.5000; val_optim_loss: 18318850.5000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8813; val_auprc_score: 0.8475; val_best_acc_score: 0.8146; val_best_f1_score: 0.8285; train_kl_reg_loss: 62100.6602; train_edge_recon_loss: 2989538.7538; train_gene_expr_recon_loss: 12504495.4394; train_masked_gp_l1_reg_loss: 92178.7842; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 105827.0560; train_chrom_access_recon_loss: 2165751.0000; train_global_loss: 17919891.7273; train_optim_loss: 17919891.7273; val_kl_reg_loss: 83781.9492; val_edge_recon_loss: 2895375.0938; val_gene_expr_recon_loss: 12547414.7500; val_masked_gp_l1_reg_loss: 94857.8438; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 94645.6641; val_chrom_access_recon_loss: 2171051.6406; val_global_loss: 17887127.0000; val_optim_loss: 17887127.0000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8904; val_auprc_score: 0.8589; val_best_acc_score: 0.8232; val_best_f1_score: 0.8393; train_kl_reg_loss: 91137.7968; train_edge_recon_loss: 2842601.1894; train_gene_expr_recon_loss: 12380840.8636; train_masked_gp_l1_reg_loss: 96199.3117; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 87378.5388; train_chrom_access_recon_loss: 2147446.0360; train_global_loss: 17645603.6364; train_optim_loss: 17645603.6364; val_kl_reg_loss: 95713.2363; val_edge_recon_loss: 2843919.4375; val_gene_expr_recon_loss: 12479302.8750; val_masked_gp_l1_reg_loss: 97365.8359; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 82224.5547; val_chrom_access_recon_loss: 2183924.2812; val_global_loss: 17782451.0000; val_optim_loss: 17782451.0000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8912; val_auprc_score: 0.8650; val_best_acc_score: 0.8213; val_best_f1_score: 0.8364; train_kl_reg_loss: 95373.8184; train_edge_recon_loss: 2845051.1098; train_gene_expr_recon_loss: 12309721.7121; train_masked_gp_l1_reg_loss: 98159.5991; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 79259.6684; train_chrom_access_recon_loss: 2138079.9830; train_global_loss: 17565645.7576; train_optim_loss: 17565645.7576; val_kl_reg_loss: 96446.5049; val_edge_recon_loss: 2866199.3438; val_gene_expr_recon_loss: 12325801.1250; val_masked_gp_l1_reg_loss: 99078.5156; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 76889.2422; val_chrom_access_recon_loss: 2159940.9688; val_global_loss: 17624356.2500; val_optim_loss: 17624356.2500
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8982; val_auprc_score: 0.8688; val_best_acc_score: 0.8380; val_best_f1_score: 0.8478; train_kl_reg_loss: 95636.7801; train_edge_recon_loss: 2817608.7121; train_gene_expr_recon_loss: 12237575.2879; train_masked_gp_l1_reg_loss: 99540.7886; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 75369.2904; train_chrom_access_recon_loss: 2128143.9451; train_global_loss: 17453874.8485; train_optim_loss: 17453874.8485; val_kl_reg_loss: 94876.2676; val_edge_recon_loss: 2848076.6875; val_gene_expr_recon_loss: 12439392.2500; val_masked_gp_l1_reg_loss: 100174.3438; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 74664.9688; val_chrom_access_recon_loss: 2161074.8125; val_global_loss: 17718259.2500; val_optim_loss: 17718259.2500
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.8952; val_auprc_score: 0.8686; val_best_acc_score: 0.8278; val_best_f1_score: 0.8414; train_kl_reg_loss: 92463.8836; train_edge_recon_loss: 2823314.9242; train_gene_expr_recon_loss: 12182251.0455; train_masked_gp_l1_reg_loss: 100785.2615; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 73766.1689; train_chrom_access_recon_loss: 2119710.5000; train_global_loss: 17392291.8485; train_optim_loss: 17392291.8485; val_kl_reg_loss: 95443.0996; val_edge_recon_loss: 2871232.9062; val_gene_expr_recon_loss: 12384890.5000; val_masked_gp_l1_reg_loss: 101682.9688; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 72525.5859; val_chrom_access_recon_loss: 2160744.5938; val_global_loss: 17686520.5000; val_optim_loss: 17686520.5000
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9095; val_auprc_score: 0.8736; val_best_acc_score: 0.8506; val_best_f1_score: 0.8618; train_kl_reg_loss: 92729.1199; train_edge_recon_loss: 2790453.0644; train_gene_expr_recon_loss: 12144880.9697; train_masked_gp_l1_reg_loss: 102026.1810; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 71127.8460; train_chrom_access_recon_loss: 2111925.5720; train_global_loss: 17313142.6970; train_optim_loss: 17313142.6970; val_kl_reg_loss: 91758.7715; val_edge_recon_loss: 2812546.7812; val_gene_expr_recon_loss: 12251834.5000; val_masked_gp_l1_reg_loss: 102675.0547; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 70278.5000; val_chrom_access_recon_loss: 2145518.2031; val_global_loss: 17474612.2500; val_optim_loss: 17474612.2500
