[True]
Run timestamp: 09102023_195348_18.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.001', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '1000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_18']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 816 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.001
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3575, n_cat_covariates_embed_input: 0, n_hidden: 2310, n_latent: 2210, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7577; val_auprc_score: 0.7797; val_best_acc_score: 0.5058; val_best_f1_score: 0.6690; train_kl_reg_loss: 45715.3293; train_edge_recon_loss: 3506248.7080; train_gene_expr_recon_loss: 13491614.7252; train_masked_gp_l1_reg_loss: 89342.4704; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 1972352.9146; train_chrom_access_recon_loss: 972059.3392; train_global_loss: 20077333.2824; train_optim_loss: 20077333.2824; val_kl_reg_loss: 71718.6815; val_edge_recon_loss: 4064699.1833; val_gene_expr_recon_loss: 12818365.0000; val_masked_gp_l1_reg_loss: 82956.8594; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 474438.4062; val_chrom_access_recon_loss: 929430.4250; val_global_loss: 18441607.7333; val_optim_loss: 18441607.7333
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.7895; val_auprc_score: 0.8039; val_best_acc_score: 0.6568; val_best_f1_score: 0.7283; train_kl_reg_loss: 69589.6075; train_edge_recon_loss: 3495545.2615; train_gene_expr_recon_loss: 12573807.9008; train_masked_gp_l1_reg_loss: 79987.5416; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 242185.2971; train_chrom_access_recon_loss: 924844.1961; train_global_loss: 17385959.9237; train_optim_loss: 17385959.9237; val_kl_reg_loss: 64615.2818; val_edge_recon_loss: 4052989.9333; val_gene_expr_recon_loss: 12620721.8667; val_masked_gp_l1_reg_loss: 79396.7656; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 137250.0781; val_chrom_access_recon_loss: 920700.8750; val_global_loss: 17875674.4000; val_optim_loss: 17875674.4000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8591; val_auprc_score: 0.8580; val_best_acc_score: 0.7685; val_best_f1_score: 0.7844; train_kl_reg_loss: 58023.9370; train_edge_recon_loss: 3419658.5973; train_gene_expr_recon_loss: 12411811.3206; train_masked_gp_l1_reg_loss: 81930.7179; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 105863.6341; train_chrom_access_recon_loss: 914515.5959; train_global_loss: 16991803.8931; train_optim_loss: 16991803.8931; val_kl_reg_loss: 58316.7591; val_edge_recon_loss: 3240988.0000; val_gene_expr_recon_loss: 12581348.8000; val_masked_gp_l1_reg_loss: 91605.5625; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 91162.0078; val_chrom_access_recon_loss: 923691.7833; val_global_loss: 16987113.7333; val_optim_loss: 16987113.7333
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8959; val_auprc_score: 0.8846; val_best_acc_score: 0.8112; val_best_f1_score: 0.8208; train_kl_reg_loss: 72786.1818; train_edge_recon_loss: 3012358.8874; train_gene_expr_recon_loss: 12321931.5649; train_masked_gp_l1_reg_loss: 99804.8997; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 85911.5776; train_chrom_access_recon_loss: 906434.5000; train_global_loss: 16499227.5725; train_optim_loss: 16499227.5725; val_kl_reg_loss: 83038.0688; val_edge_recon_loss: 2914181.4333; val_gene_expr_recon_loss: 12390298.9333; val_masked_gp_l1_reg_loss: 100661.9219; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 80316.2734; val_chrom_access_recon_loss: 904406.1833; val_global_loss: 16472902.6000; val_optim_loss: 16472902.6000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9260; val_auprc_score: 0.9125; val_best_acc_score: 0.8570; val_best_f1_score: 0.8651; train_kl_reg_loss: 82283.1836; train_edge_recon_loss: 2843129.6145; train_gene_expr_recon_loss: 12178447.2824; train_masked_gp_l1_reg_loss: 101063.3853; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 75488.0270; train_chrom_access_recon_loss: 897332.3187; train_global_loss: 16177743.8244; train_optim_loss: 16177743.8244; val_kl_reg_loss: 89924.1161; val_edge_recon_loss: 2815022.5167; val_gene_expr_recon_loss: 12217610.4000; val_masked_gp_l1_reg_loss: 101939.5000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 72243.9844; val_chrom_access_recon_loss: 891454.3792; val_global_loss: 16188195.2667; val_optim_loss: 16188195.2667
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9286; val_auprc_score: 0.9109; val_best_acc_score: 0.8665; val_best_f1_score: 0.8723; train_kl_reg_loss: 88947.5258; train_edge_recon_loss: 2800928.9676; train_gene_expr_recon_loss: 12051964.0305; train_masked_gp_l1_reg_loss: 101988.5479; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 71222.4101; train_chrom_access_recon_loss: 890087.2729; train_global_loss: 16005138.7634; train_optim_loss: 16005138.7634; val_kl_reg_loss: 85396.3224; val_edge_recon_loss: 2800909.4000; val_gene_expr_recon_loss: 12115408.0000; val_masked_gp_l1_reg_loss: 102418.8359; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 69932.0156; val_chrom_access_recon_loss: 889264.4792; val_global_loss: 16063329.1333; val_optim_loss: 16063329.1333
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9309; val_auprc_score: 0.9148; val_best_acc_score: 0.8659; val_best_f1_score: 0.8729; train_kl_reg_loss: 86530.3060; train_edge_recon_loss: 2789588.1145; train_gene_expr_recon_loss: 11954290.6489; train_masked_gp_l1_reg_loss: 102455.8807; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 68025.9504; train_chrom_access_recon_loss: 883223.6908; train_global_loss: 15884114.5115; train_optim_loss: 15884114.5115; val_kl_reg_loss: 81795.5005; val_edge_recon_loss: 2827048.2667; val_gene_expr_recon_loss: 12054314.1333; val_masked_gp_l1_reg_loss: 103084.2109; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 67008.6250; val_chrom_access_recon_loss: 884447.6250; val_global_loss: 16017698.6000; val_optim_loss: 16017698.6000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9313; val_auprc_score: 0.9100; val_best_acc_score: 0.8703; val_best_f1_score: 0.8765; train_kl_reg_loss: 83434.1861; train_edge_recon_loss: 2779459.7099; train_gene_expr_recon_loss: 11880938.8702; train_masked_gp_l1_reg_loss: 103455.0714; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 65799.8479; train_chrom_access_recon_loss: 876867.3984; train_global_loss: 15789955.0229; train_optim_loss: 15789955.0229; val_kl_reg_loss: 83824.6125; val_edge_recon_loss: 2802650.9000; val_gene_expr_recon_loss: 11952666.0667; val_masked_gp_l1_reg_loss: 103660.3359; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 64851.7656; val_chrom_access_recon_loss: 873148.1208; val_global_loss: 15880801.5333; val_optim_loss: 15880801.5333
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9388; val_auprc_score: 0.9278; val_best_acc_score: 0.8781; val_best_f1_score: 0.8844; train_kl_reg_loss: 81009.4232; train_edge_recon_loss: 2778538.0401; train_gene_expr_recon_loss: 11820843.8168; train_masked_gp_l1_reg_loss: 104028.4767; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 64571.9345; train_chrom_access_recon_loss: 872338.7500; train_global_loss: 15721330.4962; train_optim_loss: 15721330.4962; val_kl_reg_loss: 81612.1536; val_edge_recon_loss: 2787885.2333; val_gene_expr_recon_loss: 11915579.9333; val_masked_gp_l1_reg_loss: 104312.6250; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 64406.5703; val_chrom_access_recon_loss: 870601.1750; val_global_loss: 15824398.3333; val_optim_loss: 15824398.3333
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9388; val_auprc_score: 0.9252; val_best_acc_score: 0.8756; val_best_f1_score: 0.8823; train_kl_reg_loss: 79489.2830; train_edge_recon_loss: 2764707.6832; train_gene_expr_recon_loss: 11756916.4351; train_masked_gp_l1_reg_loss: 104646.9849; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 64207.5533; train_chrom_access_recon_loss: 868099.3531; train_global_loss: 15638067.2443; train_optim_loss: 15638067.2443; val_kl_reg_loss: 79837.4281; val_edge_recon_loss: 2775852.0833; val_gene_expr_recon_loss: 11872386.1333; val_masked_gp_l1_reg_loss: 105009.7109; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 64306.4570; val_chrom_access_recon_loss: 866993.8292; val_global_loss: 15764385.4000; val_optim_loss: 15764385.4000
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9461; val_auprc_score: 0.9324; val_best_acc_score: 0.8879; val_best_f1_score: 0.8929; train_kl_reg_loss: 78825.4650; train_edge_recon_loss: 2750033.3550; train_gene_expr_recon_loss: 11704910.2672; train_masked_gp_l1_reg_loss: 105292.3112; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 63913.8943; train_chrom_access_recon_loss: 863992.4323; train_global_loss: 15566967.7481; train_optim_loss: 15566967.7481; val_kl_reg_loss: 78698.4198; val_edge_recon_loss: 2754473.6667; val_gene_expr_recon_loss: 11832079.6000; val_masked_gp_l1_reg_loss: 105522.2344; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 64044.7070; val_chrom_access_recon_loss: 866918.2417; val_global_loss: 15701737.0000; val_optim_loss: 15701737.0000
