[True]
Run timestamp: 07092023_182311_75.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '1000.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_75']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2774.

Filtering genes...
Starting with 22914 genes.
Keeping 18578 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 2376 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 5103, n_cat_covariates_embed_input: 0, n_hidden: 2313, n_latent: 2213, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2727
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2376
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2213, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2376

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7601; val_auprc_score: 0.7783; val_best_acc_score: 0.5163; val_best_f1_score: 0.6733; train_kl_reg_loss: 76656.6686; train_edge_recon_loss: 3572822.0725; train_gene_expr_recon_loss: 21363507.8626; train_masked_gp_l1_reg_loss: 138281.4400; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 3614242.1434; train_chrom_access_recon_loss: 6514937.1412; train_global_loss: 35280447.3893; train_optim_loss: 35280447.3893; val_kl_reg_loss: 91376.1687; val_edge_recon_loss: 4064090.3167; val_gene_expr_recon_loss: 19601565.6000; val_masked_gp_l1_reg_loss: 125350.7422; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 502126.4688; val_chrom_access_recon_loss: 6161200.7333; val_global_loss: 30545708.5333; val_optim_loss: 30545708.5333
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8442; val_auprc_score: 0.8527; val_best_acc_score: 0.7156; val_best_f1_score: 0.7607; train_kl_reg_loss: 107118.3015; train_edge_recon_loss: 3526560.1069; train_gene_expr_recon_loss: 19764700.2290; train_masked_gp_l1_reg_loss: 119607.2527; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 274624.2245; train_chrom_access_recon_loss: 6198897.8969; train_global_loss: 29991508.0611; train_optim_loss: 29991508.0611; val_kl_reg_loss: 105096.4641; val_edge_recon_loss: 4046020.3167; val_gene_expr_recon_loss: 19202823.8667; val_masked_gp_l1_reg_loss: 118095.7031; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 171267.2188; val_chrom_access_recon_loss: 6079680.2333; val_global_loss: 29722985.2000; val_optim_loss: 29722985.2000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8799; val_auprc_score: 0.8709; val_best_acc_score: 0.7901; val_best_f1_score: 0.8157; train_kl_reg_loss: 90617.5049; train_edge_recon_loss: 3500569.8874; train_gene_expr_recon_loss: 19441174.0611; train_masked_gp_l1_reg_loss: 121994.8566; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 141799.1633; train_chrom_access_recon_loss: 6109284.8779; train_global_loss: 29405440.4733; train_optim_loss: 29405440.4733; val_kl_reg_loss: 71982.1938; val_edge_recon_loss: 3692039.8667; val_gene_expr_recon_loss: 18999085.3333; val_masked_gp_l1_reg_loss: 127862.4766; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 124378.7109; val_chrom_access_recon_loss: 6013033.6667; val_global_loss: 29028381.2000; val_optim_loss: 29028381.2000
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8663; val_auprc_score: 0.8535; val_best_acc_score: 0.7716; val_best_f1_score: 0.7954; train_kl_reg_loss: 94761.2134; train_edge_recon_loss: 3085113.8321; train_gene_expr_recon_loss: 19202688.1679; train_masked_gp_l1_reg_loss: 134572.0801; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 117651.1653; train_chrom_access_recon_loss: 6036030.9504; train_global_loss: 28670817.4504; train_optim_loss: 28670817.4504; val_kl_reg_loss: 112257.0365; val_edge_recon_loss: 3023137.6500; val_gene_expr_recon_loss: 18804257.2000; val_masked_gp_l1_reg_loss: 137870.3750; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 112791.1641; val_chrom_access_recon_loss: 5946266.0667; val_global_loss: 28136579.6000; val_optim_loss: 28136579.6000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8906; val_auprc_score: 0.8804; val_best_acc_score: 0.7961; val_best_f1_score: 0.8161; train_kl_reg_loss: 112483.8158; train_edge_recon_loss: 2941917.7844; train_gene_expr_recon_loss: 18980401.6641; train_masked_gp_l1_reg_loss: 140471.9563; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 110816.3993; train_chrom_access_recon_loss: 5966780.9198; train_global_loss: 28252872.6412; train_optim_loss: 28252872.6412; val_kl_reg_loss: 107853.2797; val_edge_recon_loss: 2937049.3167; val_gene_expr_recon_loss: 18553589.3333; val_masked_gp_l1_reg_loss: 142962.2969; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 108960.1641; val_chrom_access_recon_loss: 5875075.4333; val_global_loss: 27725489.2000; val_optim_loss: 27725489.2000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9085; val_auprc_score: 0.8954; val_best_acc_score: 0.8290; val_best_f1_score: 0.8405; train_kl_reg_loss: 110598.1924; train_edge_recon_loss: 2895293.7214; train_gene_expr_recon_loss: 18812804.7328; train_masked_gp_l1_reg_loss: 145227.8777; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 108278.3909; train_chrom_access_recon_loss: 5917294.1641; train_global_loss: 27989497.1145; train_optim_loss: 27989497.1145; val_kl_reg_loss: 112683.3510; val_edge_recon_loss: 2914496.4333; val_gene_expr_recon_loss: 18384460.4000; val_masked_gp_l1_reg_loss: 147521.2656; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 107771.4531; val_chrom_access_recon_loss: 5807014.5000; val_global_loss: 27473948.6667; val_optim_loss: 27473948.6667
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9237; val_auprc_score: 0.9054; val_best_acc_score: 0.8591; val_best_f1_score: 0.8669; train_kl_reg_loss: 113016.2066; train_edge_recon_loss: 2844473.6698; train_gene_expr_recon_loss: 18652151.9695; train_masked_gp_l1_reg_loss: 149586.5856; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 106192.1252; train_chrom_access_recon_loss: 5869156.4656; train_global_loss: 27734577.1603; train_optim_loss: 27734577.1603; val_kl_reg_loss: 117524.6464; val_edge_recon_loss: 2846121.3833; val_gene_expr_recon_loss: 18320092.8000; val_masked_gp_l1_reg_loss: 151868.8750; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 105474.1250; val_chrom_access_recon_loss: 5800749.9667; val_global_loss: 27341830.6667; val_optim_loss: 27341830.6667
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9385; val_auprc_score: 0.9231; val_best_acc_score: 0.8712; val_best_f1_score: 0.8788; train_kl_reg_loss: 116305.3076; train_edge_recon_loss: 2806439.1737; train_gene_expr_recon_loss: 18526966.3511; train_masked_gp_l1_reg_loss: 152996.8470; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 103116.7944; train_chrom_access_recon_loss: 5823870.2061; train_global_loss: 27529694.8244; train_optim_loss: 27529694.8244; val_kl_reg_loss: 117431.2552; val_edge_recon_loss: 2815595.6167; val_gene_expr_recon_loss: 18180011.7333; val_masked_gp_l1_reg_loss: 154607.3750; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 101859.5859; val_chrom_access_recon_loss: 5770466.5333; val_global_loss: 27139972.8000; val_optim_loss: 27139972.8000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9367; val_auprc_score: 0.9205; val_best_acc_score: 0.8733; val_best_f1_score: 0.8801; train_kl_reg_loss: 116250.2295; train_edge_recon_loss: 2792638.3779; train_gene_expr_recon_loss: 18416028.3359; train_masked_gp_l1_reg_loss: 155758.8756; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 100144.8372; train_chrom_access_recon_loss: 5790710.0420; train_global_loss: 27371530.7939; train_optim_loss: 27371530.7939; val_kl_reg_loss: 117255.0557; val_edge_recon_loss: 2830350.4167; val_gene_expr_recon_loss: 18065031.4667; val_masked_gp_l1_reg_loss: 157141.8594; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 99502.0938; val_chrom_access_recon_loss: 5712661.1667; val_global_loss: 26981942.1333; val_optim_loss: 26981942.1333
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9433; val_auprc_score: 0.9288; val_best_acc_score: 0.8818; val_best_f1_score: 0.8879; train_kl_reg_loss: 115676.4955; train_edge_recon_loss: 2774975.3836; train_gene_expr_recon_loss: 18278049.0076; train_masked_gp_l1_reg_loss: 157988.1670; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 98248.3572; train_chrom_access_recon_loss: 5738807.5916; train_global_loss: 27163745.0840; train_optim_loss: 27163745.0840; val_kl_reg_loss: 113304.2865; val_edge_recon_loss: 2780940.4833; val_gene_expr_recon_loss: 17997422.5333; val_masked_gp_l1_reg_loss: 158859.7031; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 96625.8125; val_chrom_access_recon_loss: 5675127.1667; val_global_loss: 26822280.4000; val_optim_loss: 26822280.4000
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9474; val_auprc_score: 0.9312; val_best_acc_score: 0.8855; val_best_f1_score: 0.8907; train_kl_reg_loss: 115559.0286; train_edge_recon_loss: 2764752.1469; train_gene_expr_recon_loss: 18197898.6947; train_masked_gp_l1_reg_loss: 159659.5295; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 95924.3236; train_chrom_access_recon_loss: 5713017.0229; train_global_loss: 27046810.6870; train_optim_loss: 27046810.6870; val_kl_reg_loss: 111469.4651; val_edge_recon_loss: 2792459.8500; val_gene_expr_recon_loss: 17808549.8667; val_masked_gp_l1_reg_loss: 160503.6562; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 95190.4141; val_chrom_access_recon_loss: 5626807.3333; val_global_loss: 26594980.5333; val_optim_loss: 26594980.5333
