[True]
Run timestamp: 10102023_060610_165.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '25', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.001', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '1000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '1000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_165']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2838.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 2422 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.001
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 5181, n_cat_covariates_embed_input: 0, n_hidden: 2265, n_latent: 2165, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2422
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2422

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7831; val_auprc_score: 0.8010; val_best_acc_score: 0.5710; val_best_f1_score: 0.6962; train_kl_reg_loss: 70639.6033; train_edge_recon_loss: 751124.6789; train_gene_expr_recon_loss: 22271743.1756; train_masked_gp_l1_reg_loss: 43424.3737; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 3043799.3063; train_chrom_access_recon_loss: 2239141.9561; train_global_loss: 28419873.1603; train_optim_loss: 28419873.1603; val_kl_reg_loss: 73620.5839; val_edge_recon_loss: 812248.3583; val_gene_expr_recon_loss: 21348636.4000; val_masked_gp_l1_reg_loss: 48705.3320; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 1232516.0000; val_chrom_access_recon_loss: 2201503.7583; val_global_loss: 25717231.2000; val_optim_loss: 25717231.2000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8343; val_auprc_score: 0.8500; val_best_acc_score: 0.7514; val_best_f1_score: 0.7632; train_kl_reg_loss: 68456.0263; train_edge_recon_loss: 732488.4046; train_gene_expr_recon_loss: 20894847.0992; train_masked_gp_l1_reg_loss: 49668.1649; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 668886.5224; train_chrom_access_recon_loss: 2165541.5859; train_global_loss: 24579887.7863; train_optim_loss: 24579887.7863; val_kl_reg_loss: 63423.7898; val_edge_recon_loss: 804499.8792; val_gene_expr_recon_loss: 20960056.2667; val_masked_gp_l1_reg_loss: 50869.1719; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 361223.4688; val_chrom_access_recon_loss: 2156933.8250; val_global_loss: 24397007.8667; val_optim_loss: 24397007.8667
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8944; val_auprc_score: 0.8833; val_best_acc_score: 0.8076; val_best_f1_score: 0.8237; train_kl_reg_loss: 59155.1591; train_edge_recon_loss: 711664.3969; train_gene_expr_recon_loss: 20563016.5649; train_masked_gp_l1_reg_loss: 52630.8947; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 267622.1976; train_chrom_access_recon_loss: 2139887.8368; train_global_loss: 23793977.0687; train_optim_loss: 23793977.0687; val_kl_reg_loss: 60550.3339; val_edge_recon_loss: 692325.2333; val_gene_expr_recon_loss: 20764957.3333; val_masked_gp_l1_reg_loss: 54493.8555; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 207211.6562; val_chrom_access_recon_loss: 2140955.0250; val_global_loss: 23920494.0000; val_optim_loss: 23920494.0000
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.9017; val_auprc_score: 0.8918; val_best_acc_score: 0.8180; val_best_f1_score: 0.8256; train_kl_reg_loss: 67657.5120; train_edge_recon_loss: 640197.7619; train_gene_expr_recon_loss: 20309586.8550; train_masked_gp_l1_reg_loss: 56302.5358; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 179304.6879; train_chrom_access_recon_loss: 2116192.6651; train_global_loss: 23369241.8473; train_optim_loss: 23369241.8473; val_kl_reg_loss: 68563.5354; val_edge_recon_loss: 625957.3417; val_gene_expr_recon_loss: 20481628.8000; val_masked_gp_l1_reg_loss: 57818.0039; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 156433.8125; val_chrom_access_recon_loss: 2121871.0750; val_global_loss: 23512273.0667; val_optim_loss: 23512273.0667
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9147; val_auprc_score: 0.9026; val_best_acc_score: 0.8310; val_best_f1_score: 0.8428; train_kl_reg_loss: 66512.1292; train_edge_recon_loss: 620898.3545; train_gene_expr_recon_loss: 20102220.1221; train_masked_gp_l1_reg_loss: 59106.9460; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 142009.8210; train_chrom_access_recon_loss: 2095815.8359; train_global_loss: 23086563.2519; train_optim_loss: 23086563.2519; val_kl_reg_loss: 62865.5854; val_edge_recon_loss: 621301.4333; val_gene_expr_recon_loss: 20304360.9333; val_masked_gp_l1_reg_loss: 60202.2852; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 129804.6406; val_chrom_access_recon_loss: 2102295.2667; val_global_loss: 23280829.2000; val_optim_loss: 23280829.2000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9269; val_auprc_score: 0.9164; val_best_acc_score: 0.8442; val_best_f1_score: 0.8553; train_kl_reg_loss: 64124.6276; train_edge_recon_loss: 610877.3488; train_gene_expr_recon_loss: 19938105.2977; train_masked_gp_l1_reg_loss: 61086.2668; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 124232.6966; train_chrom_access_recon_loss: 2080264.3884; train_global_loss: 22878690.7634; train_optim_loss: 22878690.7634; val_kl_reg_loss: 65591.3503; val_edge_recon_loss: 606593.3333; val_gene_expr_recon_loss: 20138016.8000; val_masked_gp_l1_reg_loss: 61838.3789; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 118595.1562; val_chrom_access_recon_loss: 2080671.8667; val_global_loss: 23071307.6000; val_optim_loss: 23071307.6000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9340; val_auprc_score: 0.9223; val_best_acc_score: 0.8577; val_best_f1_score: 0.8650; train_kl_reg_loss: 63068.1452; train_edge_recon_loss: 601785.9246; train_gene_expr_recon_loss: 19819326.4580; train_masked_gp_l1_reg_loss: 62541.2001; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 114288.4358; train_chrom_access_recon_loss: 2067727.4141; train_global_loss: 22728737.5115; train_optim_loss: 22728737.5115; val_kl_reg_loss: 61586.6646; val_edge_recon_loss: 599614.4750; val_gene_expr_recon_loss: 20086419.2000; val_masked_gp_l1_reg_loss: 63243.4414; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 111099.2891; val_chrom_access_recon_loss: 2081237.8417; val_global_loss: 23003202.1333; val_optim_loss: 23003202.1333
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9408; val_auprc_score: 0.9319; val_best_acc_score: 0.8649; val_best_f1_score: 0.8722; train_kl_reg_loss: 61229.7946; train_edge_recon_loss: 594068.3717; train_gene_expr_recon_loss: 19688451.7099; train_masked_gp_l1_reg_loss: 63859.4022; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 107047.5714; train_chrom_access_recon_loss: 2053914.5305; train_global_loss: 22568571.1298; train_optim_loss: 22568571.1298; val_kl_reg_loss: 59941.8781; val_edge_recon_loss: 593341.5750; val_gene_expr_recon_loss: 19896184.1333; val_masked_gp_l1_reg_loss: 64415.7852; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 103555.5000; val_chrom_access_recon_loss: 2071141.3917; val_global_loss: 22788581.0667; val_optim_loss: 22788581.0667
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9488; val_auprc_score: 0.9411; val_best_acc_score: 0.8764; val_best_f1_score: 0.8822; train_kl_reg_loss: 59621.9600; train_edge_recon_loss: 592879.6140; train_gene_expr_recon_loss: 19570972.5191; train_masked_gp_l1_reg_loss: 64963.2697; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 101113.7613; train_chrom_access_recon_loss: 2042384.0582; train_global_loss: 22431935.2061; train_optim_loss: 22431935.2061; val_kl_reg_loss: 61406.6052; val_edge_recon_loss: 588499.8000; val_gene_expr_recon_loss: 19744194.8000; val_masked_gp_l1_reg_loss: 65542.5156; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 99593.7734; val_chrom_access_recon_loss: 2049476.5833; val_global_loss: 22608713.8667; val_optim_loss: 22608713.8667
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9545; val_auprc_score: 0.9447; val_best_acc_score: 0.8872; val_best_f1_score: 0.8917; train_kl_reg_loss: 58659.1265; train_edge_recon_loss: 588407.9423; train_gene_expr_recon_loss: 19481430.5344; train_masked_gp_l1_reg_loss: 66046.5321; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 97502.9024; train_chrom_access_recon_loss: 2030633.5592; train_global_loss: 22322680.6718; train_optim_loss: 22322680.6718; val_kl_reg_loss: 59454.8451; val_edge_recon_loss: 588078.9833; val_gene_expr_recon_loss: 19645924.0000; val_masked_gp_l1_reg_loss: 66507.0859; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 96002.4844; val_chrom_access_recon_loss: 2039378.4667; val_global_loss: 22495346.2667; val_optim_loss: 22495346.2667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9526; val_auprc_score: 0.9414; val_best_acc_score: 0.8860; val_best_f1_score: 0.8901; train_kl_reg_loss: 57474.8528; train_edge_recon_loss: 584983.9895; train_gene_expr_recon_loss: 19394986.9313; train_masked_gp_l1_reg_loss: 66959.7211; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 94765.8729; train_chrom_access_recon_loss: 2022893.0735; train_global_loss: 22222064.6107; train_optim_loss: 22222064.6107; val_kl_reg_loss: 56370.1768; val_edge_recon_loss: 590497.3583; val_gene_expr_recon_loss: 19605490.6667; val_masked_gp_l1_reg_loss: 67365.2969; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 93129.2578; val_chrom_access_recon_loss: 2032147.8917; val_global_loss: 22445001.8667; val_optim_loss: 22445001.8667
