[True]
Run timestamp: 10102023_015950_109.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '25', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.003', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '500', '--lambda_l1_addon', '500.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_109']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2838.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 2422 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.003
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 5181, n_cat_covariates_embed_input: 0, n_hidden: 2265, n_latent: 2165, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2422
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2165, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2422

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7777; val_auprc_score: 0.7960; val_best_acc_score: 0.5408; val_best_f1_score: 0.6823; train_kl_reg_loss: 63694.7820; train_edge_recon_loss: 3506967.8340; train_gene_expr_recon_loss: 13451138.6336; train_masked_gp_l1_reg_loss: 52401.8470; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 3277766.2920; train_chrom_access_recon_loss: 11215614.1527; train_global_loss: 31567583.5878; train_optim_loss: 31567583.5878; val_kl_reg_loss: 91918.0870; val_edge_recon_loss: 4062720.0167; val_gene_expr_recon_loss: 12599550.7333; val_masked_gp_l1_reg_loss: 59108.7266; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 462257.8125; val_chrom_access_recon_loss: 10967194.6000; val_global_loss: 28242749.7333; val_optim_loss: 28242749.7333
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.7680; val_auprc_score: 0.7892; val_best_acc_score: 0.6890; val_best_f1_score: 0.6977; train_kl_reg_loss: 78774.4433; train_edge_recon_loss: 3502152.0840; train_gene_expr_recon_loss: 12661876.3359; train_masked_gp_l1_reg_loss: 64944.6115; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 282932.9105; train_chrom_access_recon_loss: 10836297.2748; train_global_loss: 27426977.5878; train_optim_loss: 27426977.5878; val_kl_reg_loss: 61428.7044; val_edge_recon_loss: 4030592.4833; val_gene_expr_recon_loss: 12502294.0667; val_masked_gp_l1_reg_loss: 70353.4688; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 204016.7969; val_chrom_access_recon_loss: 10882695.1333; val_global_loss: 27751380.0000; val_optim_loss: 27751380.0000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8104; val_auprc_score: 0.8182; val_best_acc_score: 0.7243; val_best_f1_score: 0.7467; train_kl_reg_loss: 67159.6382; train_edge_recon_loss: 3371679.5420; train_gene_expr_recon_loss: 12493483.6489; train_masked_gp_l1_reg_loss: 70859.4295; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 165512.3657; train_chrom_access_recon_loss: 10684692.3130; train_global_loss: 26853386.8244; train_optim_loss: 26853386.8244; val_kl_reg_loss: 84274.4943; val_edge_recon_loss: 3201081.7500; val_gene_expr_recon_loss: 12407752.2000; val_masked_gp_l1_reg_loss: 73741.2969; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 140955.9062; val_chrom_access_recon_loss: 10731413.6667; val_global_loss: 26639218.9333; val_optim_loss: 26639218.9333
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8630; val_auprc_score: 0.8555; val_best_acc_score: 0.7765; val_best_f1_score: 0.7900; train_kl_reg_loss: 87344.0239; train_edge_recon_loss: 3053320.1660; train_gene_expr_recon_loss: 12355829.2519; train_masked_gp_l1_reg_loss: 76075.0295; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 127042.3854; train_chrom_access_recon_loss: 10586295.9924; train_global_loss: 26285906.8855; train_optim_loss: 26285906.8855; val_kl_reg_loss: 81856.7536; val_edge_recon_loss: 3012509.3333; val_gene_expr_recon_loss: 12235665.2667; val_masked_gp_l1_reg_loss: 78009.4922; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 117074.1484; val_chrom_access_recon_loss: 10645281.5333; val_global_loss: 26170396.0000; val_optim_loss: 26170396.0000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9082; val_auprc_score: 0.8950; val_best_acc_score: 0.8337; val_best_f1_score: 0.8454; train_kl_reg_loss: 88462.5430; train_edge_recon_loss: 2890303.3969; train_gene_expr_recon_loss: 12219496.2061; train_masked_gp_l1_reg_loss: 80134.1715; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 111651.9035; train_chrom_access_recon_loss: 10482964.2901; train_global_loss: 25873012.4275; train_optim_loss: 25873012.4275; val_kl_reg_loss: 91380.2453; val_edge_recon_loss: 2862315.9000; val_gene_expr_recon_loss: 12086308.9333; val_masked_gp_l1_reg_loss: 82073.7344; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 108058.7344; val_chrom_access_recon_loss: 10506349.5333; val_global_loss: 25736487.6000; val_optim_loss: 25736487.6000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9183; val_auprc_score: 0.9027; val_best_acc_score: 0.8479; val_best_f1_score: 0.8587; train_kl_reg_loss: 93219.7920; train_edge_recon_loss: 2826122.3874; train_gene_expr_recon_loss: 12113830.3359; train_masked_gp_l1_reg_loss: 82900.1667; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 106217.4265; train_chrom_access_recon_loss: 10395277.1985; train_global_loss: 25617567.3282; train_optim_loss: 25617567.3282; val_kl_reg_loss: 95246.7354; val_edge_recon_loss: 2818446.9333; val_gene_expr_recon_loss: 11982117.8000; val_masked_gp_l1_reg_loss: 83915.1328; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 105684.8438; val_chrom_access_recon_loss: 10373989.6000; val_global_loss: 25459401.2000; val_optim_loss: 25459401.2000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9249; val_auprc_score: 0.9061; val_best_acc_score: 0.8614; val_best_f1_score: 0.8710; train_kl_reg_loss: 90336.1873; train_edge_recon_loss: 2799840.3473; train_gene_expr_recon_loss: 12026045.7405; train_masked_gp_l1_reg_loss: 84413.8439; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 104643.1220; train_chrom_access_recon_loss: 10329780.8779; train_global_loss: 25435060.1374; train_optim_loss: 25435060.1374; val_kl_reg_loss: 90203.8328; val_edge_recon_loss: 2821440.1833; val_gene_expr_recon_loss: 11939519.2000; val_masked_gp_l1_reg_loss: 85036.0547; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 104893.7109; val_chrom_access_recon_loss: 10361600.6000; val_global_loss: 25402693.6000; val_optim_loss: 25402693.6000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9384; val_auprc_score: 0.9273; val_best_acc_score: 0.8712; val_best_f1_score: 0.8779; train_kl_reg_loss: 88228.2940; train_edge_recon_loss: 2792922.0038; train_gene_expr_recon_loss: 11933906.0611; train_masked_gp_l1_reg_loss: 85460.4595; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 103823.3481; train_chrom_access_recon_loss: 10253631.5802; train_global_loss: 25257971.6183; train_optim_loss: 25257971.6183; val_kl_reg_loss: 88369.5979; val_edge_recon_loss: 2797223.7667; val_gene_expr_recon_loss: 11836175.4667; val_masked_gp_l1_reg_loss: 86124.4062; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 105251.4062; val_chrom_access_recon_loss: 10308973.8667; val_global_loss: 25222117.7333; val_optim_loss: 25222117.7333
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9411; val_auprc_score: 0.9282; val_best_acc_score: 0.8756; val_best_f1_score: 0.8815; train_kl_reg_loss: 86854.3989; train_edge_recon_loss: 2772500.4351; train_gene_expr_recon_loss: 11854927.1756; train_masked_gp_l1_reg_loss: 86332.4106; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 103660.0604; train_chrom_access_recon_loss: 10200942.4427; train_global_loss: 25105216.8550; train_optim_loss: 25105216.8550; val_kl_reg_loss: 84475.7203; val_edge_recon_loss: 2782110.4000; val_gene_expr_recon_loss: 11743843.6667; val_masked_gp_l1_reg_loss: 86840.5781; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 103270.4766; val_chrom_access_recon_loss: 10224634.9333; val_global_loss: 25025175.6000; val_optim_loss: 25025175.6000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9438; val_auprc_score: 0.9280; val_best_acc_score: 0.8800; val_best_f1_score: 0.8886; train_kl_reg_loss: 85507.3861; train_edge_recon_loss: 2765339.3702; train_gene_expr_recon_loss: 11806039.3969; train_masked_gp_l1_reg_loss: 87161.2201; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 101636.4439; train_chrom_access_recon_loss: 10150963.2214; train_global_loss: 24996647.0840; train_optim_loss: 24996647.0840; val_kl_reg_loss: 89281.9953; val_edge_recon_loss: 2763068.4000; val_gene_expr_recon_loss: 11670605.6667; val_masked_gp_l1_reg_loss: 87461.5938; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 100403.3359; val_chrom_access_recon_loss: 10160446.2667; val_global_loss: 24871267.4667; val_optim_loss: 24871267.4667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9555; val_auprc_score: 0.9445; val_best_acc_score: 0.8946; val_best_f1_score: 0.8979; train_kl_reg_loss: 85371.8282; train_edge_recon_loss: 2747319.4847; train_gene_expr_recon_loss: 11760873.4733; train_masked_gp_l1_reg_loss: 87685.3446; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 99870.2753; train_chrom_access_recon_loss: 10094792.6489; train_global_loss: 24875913.2061; train_optim_loss: 24875913.2061; val_kl_reg_loss: 86147.5156; val_edge_recon_loss: 2730021.8500; val_gene_expr_recon_loss: 11688759.2000; val_masked_gp_l1_reg_loss: 87998.1016; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 98798.3125; val_chrom_access_recon_loss: 10162411.7333; val_global_loss: 24854136.5333; val_optim_loss: 24854136.5333
