[True]
Run timestamp: 10102023_012742_100.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.003', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_100']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 824 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.003
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3572, n_cat_covariates_embed_input: 0, n_hidden: 2323, n_latent: 2223, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 824
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 824

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 16751
Number of validation edges: 1861
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.6352; val_auprc_score: 0.6285; val_best_acc_score: 0.5005; val_best_f1_score: 0.6669; train_kl_reg_loss: 42774.9497; train_edge_recon_loss: 3525384.3788; train_gene_expr_recon_loss: 13931501.5455; train_masked_gp_l1_reg_loss: 100154.8670; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 2951896.6648; train_chrom_access_recon_loss: 4991717.1136; train_global_loss: 25543429.3939; train_optim_loss: 25543429.3939; val_kl_reg_loss: 62196.9341; val_edge_recon_loss: 4065494.9062; val_gene_expr_recon_loss: 13090047.6250; val_masked_gp_l1_reg_loss: 86121.1875; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 1614629.8750; val_chrom_access_recon_loss: 4824141.4375; val_global_loss: 23742632.5000; val_optim_loss: 23742632.5000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.6937; val_auprc_score: 0.6780; val_best_acc_score: 0.5532; val_best_f1_score: 0.6878; train_kl_reg_loss: 90851.8685; train_edge_recon_loss: 3519994.5038; train_gene_expr_recon_loss: 12810622.6061; train_masked_gp_l1_reg_loss: 79664.0282; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 862950.9953; train_chrom_access_recon_loss: 4731806.1364; train_global_loss: 22095890.2424; train_optim_loss: 22095890.2424; val_kl_reg_loss: 85045.2480; val_edge_recon_loss: 4062180.7500; val_gene_expr_recon_loss: 12897069.0000; val_masked_gp_l1_reg_loss: 75908.7188; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 404270.8438; val_chrom_access_recon_loss: 4803052.8125; val_global_loss: 22327526.0000; val_optim_loss: 22327526.0000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.7395; val_auprc_score: 0.7199; val_best_acc_score: 0.6771; val_best_f1_score: 0.7111; train_kl_reg_loss: 87401.2944; train_edge_recon_loss: 3516560.5606; train_gene_expr_recon_loss: 12643239.1970; train_masked_gp_l1_reg_loss: 75278.5490; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 270025.6991; train_chrom_access_recon_loss: 4688142.3636; train_global_loss: 21280647.6061; train_optim_loss: 21280647.6061; val_kl_reg_loss: 93769.4131; val_edge_recon_loss: 4025575.5938; val_gene_expr_recon_loss: 12691704.8750; val_masked_gp_l1_reg_loss: 75765.5391; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 185473.2969; val_chrom_access_recon_loss: 4745915.3125; val_global_loss: 21818204.7500; val_optim_loss: 21818204.7500
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.7834; val_auprc_score: 0.7582; val_best_acc_score: 0.7026; val_best_f1_score: 0.7498; train_kl_reg_loss: 73524.8604; train_edge_recon_loss: 3471976.1212; train_gene_expr_recon_loss: 12546371.0152; train_masked_gp_l1_reg_loss: 77112.5559; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 149621.3321; train_chrom_access_recon_loss: 4662223.5303; train_global_loss: 20980829.3939; train_optim_loss: 20980829.3939; val_kl_reg_loss: 67153.3687; val_edge_recon_loss: 3574401.7812; val_gene_expr_recon_loss: 12601911.7500; val_masked_gp_l1_reg_loss: 79306.0156; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 124248.9062; val_chrom_access_recon_loss: 4668047.7500; val_global_loss: 21115069.5000; val_optim_loss: 21115069.5000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8175; val_auprc_score: 0.7789; val_best_acc_score: 0.7367; val_best_f1_score: 0.7830; train_kl_reg_loss: 89330.6529; train_edge_recon_loss: 3130889.8220; train_gene_expr_recon_loss: 12492835.2879; train_masked_gp_l1_reg_loss: 83385.8910; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 112470.5691; train_chrom_access_recon_loss: 4641880.7803; train_global_loss: 20550793.0606; train_optim_loss: 20550793.0606; val_kl_reg_loss: 69193.1895; val_edge_recon_loss: 3157811.4688; val_gene_expr_recon_loss: 12649947.2500; val_masked_gp_l1_reg_loss: 87375.7031; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 103641.6875; val_chrom_access_recon_loss: 4674299.5625; val_global_loss: 20742269.2500; val_optim_loss: 20742269.2500
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8304; val_auprc_score: 0.7803; val_best_acc_score: 0.7566; val_best_f1_score: 0.7902; train_kl_reg_loss: 101257.1992; train_edge_recon_loss: 2984412.1818; train_gene_expr_recon_loss: 12410082.4242; train_masked_gp_l1_reg_loss: 89855.4605; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 95111.9218; train_chrom_access_recon_loss: 4618145.6515; train_global_loss: 20298864.8182; train_optim_loss: 20298864.8182; val_kl_reg_loss: 99421.7998; val_edge_recon_loss: 2958212.8438; val_gene_expr_recon_loss: 12482337.0000; val_masked_gp_l1_reg_loss: 90645.6562; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 87762.3516; val_chrom_access_recon_loss: 4615204.3750; val_global_loss: 20333584.2500; val_optim_loss: 20333584.2500
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8664; val_auprc_score: 0.8302; val_best_acc_score: 0.7894; val_best_f1_score: 0.8121; train_kl_reg_loss: 101328.7204; train_edge_recon_loss: 2932612.5833; train_gene_expr_recon_loss: 12325328.5152; train_masked_gp_l1_reg_loss: 91455.5449; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 83066.6017; train_chrom_access_recon_loss: 4591041.1212; train_global_loss: 20124833.0303; train_optim_loss: 20124833.0303; val_kl_reg_loss: 98605.0576; val_edge_recon_loss: 2907817.2812; val_gene_expr_recon_loss: 12531267.5000; val_masked_gp_l1_reg_loss: 92692.9141; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 79407.4922; val_chrom_access_recon_loss: 4643284.0625; val_global_loss: 20353074.2500; val_optim_loss: 20353074.2500
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8777; val_auprc_score: 0.8384; val_best_acc_score: 0.8170; val_best_f1_score: 0.8345; train_kl_reg_loss: 96031.3042; train_edge_recon_loss: 2876624.2500; train_gene_expr_recon_loss: 12272297.3636; train_masked_gp_l1_reg_loss: 93627.9922; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 76180.6933; train_chrom_access_recon_loss: 4568458.4015; train_global_loss: 19983219.9697; train_optim_loss: 19983219.9697; val_kl_reg_loss: 96115.2266; val_edge_recon_loss: 2861436.0312; val_gene_expr_recon_loss: 12313795.2500; val_masked_gp_l1_reg_loss: 94751.8516; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 72629.0703; val_chrom_access_recon_loss: 4566066.5625; val_global_loss: 20004793.7500; val_optim_loss: 20004793.7500
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8841; val_auprc_score: 0.8512; val_best_acc_score: 0.8154; val_best_f1_score: 0.8295; train_kl_reg_loss: 97943.1533; train_edge_recon_loss: 2836510.0909; train_gene_expr_recon_loss: 12221110.7879; train_masked_gp_l1_reg_loss: 95781.1909; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 71069.5511; train_chrom_access_recon_loss: 4557673.6742; train_global_loss: 19880088.4848; train_optim_loss: 19880088.4848; val_kl_reg_loss: 94623.6885; val_edge_recon_loss: 2919479.0000; val_gene_expr_recon_loss: 12209309.0000; val_masked_gp_l1_reg_loss: 96910.1719; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 70210.7500; val_chrom_access_recon_loss: 4585551.1875; val_global_loss: 19976084.0000; val_optim_loss: 19976084.0000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9016; val_auprc_score: 0.8707; val_best_acc_score: 0.8388; val_best_f1_score: 0.8458; train_kl_reg_loss: 95633.7762; train_edge_recon_loss: 2821973.6591; train_gene_expr_recon_loss: 12171720.4091; train_masked_gp_l1_reg_loss: 97658.5620; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 67878.4750; train_chrom_access_recon_loss: 4536814.4167; train_global_loss: 19791679.3030; train_optim_loss: 19791679.3030; val_kl_reg_loss: 96084.3594; val_edge_recon_loss: 2823061.6875; val_gene_expr_recon_loss: 12230128.3750; val_masked_gp_l1_reg_loss: 98797.8828; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 66770.4062; val_chrom_access_recon_loss: 4560465.3125; val_global_loss: 19875308.0000; val_optim_loss: 19875308.0000
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9029; val_auprc_score: 0.8708; val_best_acc_score: 0.8361; val_best_f1_score: 0.8494; train_kl_reg_loss: 96989.0219; train_edge_recon_loss: 2809271.4205; train_gene_expr_recon_loss: 12132206.9697; train_masked_gp_l1_reg_loss: 99367.4674; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 65125.8198; train_chrom_access_recon_loss: 4520967.8561; train_global_loss: 19723928.4545; train_optim_loss: 19723928.4545; val_kl_reg_loss: 95211.2979; val_edge_recon_loss: 2835804.1875; val_gene_expr_recon_loss: 12262931.1250; val_masked_gp_l1_reg_loss: 99929.1172; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 64001.7734; val_chrom_access_recon_loss: 4549509.5625; val_global_loss: 19907387.5000; val_optim_loss: 19907387.5000
