[True]
Run timestamp: 01082023_071942_27.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000', '--lambda_gene_expr_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--lambda_l1_addon', '5', '--edge_batch_size', '2048', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_27']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29239 genes.
Keeping 29239 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_pred_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1548, n_latent: 1538, n_addon_latent: 10, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1538, n_cat_covariates_embed_input: 3, n_addon_gp_input: 10, n_output: 4032
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1538, n_cat_covariates_embed_input: 3, n_addon_gp_input: 10, n_output: 4032

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 109836
Number of validation edges: 12204
Edge batch size: 2048
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9224; val_auprc_score: 0.9841; val_best_acc_score: 0.8508; val_best_f1_score: 0.9194; train_kl_reg_loss: 103243.0097; train_edge_recon_loss: 11804.4279; train_gene_expr_recon_loss: 55023734.2963; train_masked_gp_l1_reg_loss: 7170.6378; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 59185.1175; train_global_loss: 55205137.9259; train_optim_loss: 55205137.9259; val_kl_reg_loss: 224442.3229; val_edge_recon_loss: 12129.3315; val_gene_expr_recon_loss: 40561044.6667; val_masked_gp_l1_reg_loss: 7719.7656; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 54932.3438; val_global_loss: 40860268.6667; val_optim_loss: 40860268.6667
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.8983; val_auprc_score: 0.9801; val_best_acc_score: 0.8542; val_best_f1_score: 0.9214; train_kl_reg_loss: 255777.4586; train_edge_recon_loss: 12121.4117; train_gene_expr_recon_loss: 37172649.0370; train_masked_gp_l1_reg_loss: 7688.2518; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 51475.7447; train_global_loss: 37499711.9259; train_optim_loss: 37499711.9259; val_kl_reg_loss: 254821.2109; val_edge_recon_loss: 11854.0322; val_gene_expr_recon_loss: 33100283.0000; val_masked_gp_l1_reg_loss: 7621.0557; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 48159.8398; val_global_loss: 33422740.3333; val_optim_loss: 33422740.3333
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8736; val_auprc_score: 0.9747; val_best_acc_score: 0.8528; val_best_f1_score: 0.9206; train_kl_reg_loss: 255813.3186; train_edge_recon_loss: 11936.8876; train_gene_expr_recon_loss: 28935504.8148; train_masked_gp_l1_reg_loss: 7542.0393; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 45481.8223; train_global_loss: 29256279.0000; train_optim_loss: 29256279.0000; val_kl_reg_loss: 233664.6849; val_edge_recon_loss: 11971.3522; val_gene_expr_recon_loss: 25607542.0000; val_masked_gp_l1_reg_loss: 7469.5967; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 42961.4922; val_global_loss: 25903610.0000; val_optim_loss: 25903610.0000
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8484; val_auprc_score: 0.9695; val_best_acc_score: 0.8612; val_best_f1_score: 0.9249; train_kl_reg_loss: 229227.6583; train_edge_recon_loss: 11879.6861; train_gene_expr_recon_loss: 24135716.2593; train_masked_gp_l1_reg_loss: 7430.2101; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 41049.2556; train_global_loss: 24425302.9259; train_optim_loss: 24425302.9259; val_kl_reg_loss: 206520.5443; val_edge_recon_loss: 11840.4455; val_gene_expr_recon_loss: 23203782.6667; val_masked_gp_l1_reg_loss: 7403.2041; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 39327.2539; val_global_loss: 23468875.6667; val_optim_loss: 23468875.6667
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8412; val_auprc_score: 0.9663; val_best_acc_score: 0.8725; val_best_f1_score: 0.9297; train_kl_reg_loss: 201044.1493; train_edge_recon_loss: 11848.5318; train_gene_expr_recon_loss: 22796397.2222; train_masked_gp_l1_reg_loss: 7394.2157; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 38163.0368; train_global_loss: 23054847.0000; train_optim_loss: 23054847.0000; val_kl_reg_loss: 181565.9583; val_edge_recon_loss: 12073.0575; val_gene_expr_recon_loss: 22504185.6667; val_masked_gp_l1_reg_loss: 7393.0786; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 37215.3242; val_global_loss: 22742434.3333; val_optim_loss: 22742434.3333
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8470; val_auprc_score: 0.9670; val_best_acc_score: 0.8690; val_best_f1_score: 0.9255; train_kl_reg_loss: 178632.6583; train_edge_recon_loss: 11790.9622; train_gene_expr_recon_loss: 22262570.5926; train_masked_gp_l1_reg_loss: 7406.0615; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36806.7774; train_global_loss: 22497207.1111; train_optim_loss: 22497207.1111; val_kl_reg_loss: 163245.9245; val_edge_recon_loss: 12191.7152; val_gene_expr_recon_loss: 22102174.3333; val_masked_gp_l1_reg_loss: 7424.0908; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36624.2188; val_global_loss: 22321659.6667; val_optim_loss: 22321659.6667
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8472; val_auprc_score: 0.9659; val_best_acc_score: 0.8709; val_best_f1_score: 0.9290; train_kl_reg_loss: 162058.1959; train_edge_recon_loss: 11955.1642; train_gene_expr_recon_loss: 21915184.4444; train_masked_gp_l1_reg_loss: 7446.5069; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36604.1042; train_global_loss: 22133248.5185; train_optim_loss: 22133248.5185; val_kl_reg_loss: 149022.6589; val_edge_recon_loss: 12328.4312; val_gene_expr_recon_loss: 21825492.3333; val_masked_gp_l1_reg_loss: 7472.6836; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36589.7734; val_global_loss: 22030905.3333; val_optim_loss: 22030905.3333
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8555; val_auprc_score: 0.9697; val_best_acc_score: 0.8811; val_best_f1_score: 0.9343; train_kl_reg_loss: 149057.3637; train_edge_recon_loss: 11865.2163; train_gene_expr_recon_loss: 21638119.5556; train_masked_gp_l1_reg_loss: 7495.1596; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36576.7001; train_global_loss: 21843114.0370; train_optim_loss: 21843114.0370; val_kl_reg_loss: 138062.3125; val_edge_recon_loss: 11650.0335; val_gene_expr_recon_loss: 21519326.3333; val_masked_gp_l1_reg_loss: 7518.4741; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36562.3281; val_global_loss: 21713118.6667; val_optim_loss: 21713118.6667
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8563; val_auprc_score: 0.9704; val_best_acc_score: 0.8812; val_best_f1_score: 0.9344; train_kl_reg_loss: 138431.3336; train_edge_recon_loss: 11727.8922; train_gene_expr_recon_loss: 21408678.7037; train_masked_gp_l1_reg_loss: 7540.7282; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36546.3311; train_global_loss: 21602925.1111; train_optim_loss: 21602925.1111; val_kl_reg_loss: 128679.8997; val_edge_recon_loss: 11391.4938; val_gene_expr_recon_loss: 21375701.0000; val_masked_gp_l1_reg_loss: 7566.9390; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36528.1602; val_global_loss: 21559866.3333; val_optim_loss: 21559866.3333
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8646; val_auprc_score: 0.9718; val_best_acc_score: 0.8769; val_best_f1_score: 0.9322; train_kl_reg_loss: 129920.8944; train_edge_recon_loss: 11751.5377; train_gene_expr_recon_loss: 21193152.5185; train_masked_gp_l1_reg_loss: 7589.7952; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36510.3743; train_global_loss: 21378925.0741; train_optim_loss: 21378925.0741; val_kl_reg_loss: 121933.4349; val_edge_recon_loss: 11694.6909; val_gene_expr_recon_loss: 21149014.6667; val_masked_gp_l1_reg_loss: 7615.7100; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36491.4297; val_global_loss: 21326751.0000; val_optim_loss: 21326751.0000
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8719; val_auprc_score: 0.9726; val_best_acc_score: 0.8748; val_best_f1_score: 0.9299; train_kl_reg_loss: 122924.9905; train_edge_recon_loss: 11768.2377; train_gene_expr_recon_loss: 20996759.2593; train_masked_gp_l1_reg_loss: 7640.1812; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36471.4677; train_global_loss: 21175564.1111; train_optim_loss: 21175564.1111; val_kl_reg_loss: 114832.7812; val_edge_recon_loss: 11888.5710; val_gene_expr_recon_loss: 20952979.6667; val_masked_gp_l1_reg_loss: 7667.1680; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36450.8672; val_global_loss: 21123818.6667; val_optim_loss: 21123818.6667
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8738; val_auprc_score: 0.9740; val_best_acc_score: 0.8804; val_best_f1_score: 0.9335; train_kl_reg_loss: 116815.3260; train_edge_recon_loss: 11684.7592; train_gene_expr_recon_loss: 20816667.0000; train_masked_gp_l1_reg_loss: 7691.6481; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36429.4489; train_global_loss: 20989288.1481; train_optim_loss: 20989288.1481; val_kl_reg_loss: 109616.8008; val_edge_recon_loss: 11523.7155; val_gene_expr_recon_loss: 20821178.6667; val_masked_gp_l1_reg_loss: 7719.0117; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36406.9609; val_global_loss: 20986445.3333; val_optim_loss: 20986445.3333
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8842; val_auprc_score: 0.9751; val_best_acc_score: 0.8824; val_best_f1_score: 0.9329; train_kl_reg_loss: 111488.0088; train_edge_recon_loss: 11644.3318; train_gene_expr_recon_loss: 20651719.2593; train_masked_gp_l1_reg_loss: 7741.8593; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36384.1507; train_global_loss: 20818977.5556; train_optim_loss: 20818977.5556; val_kl_reg_loss: 104775.5247; val_edge_recon_loss: 11797.9176; val_gene_expr_recon_loss: 20596977.6667; val_masked_gp_l1_reg_loss: 7770.9736; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36359.1211; val_global_loss: 20757681.0000; val_optim_loss: 20757681.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8814; val_auprc_score: 0.9746; val_best_acc_score: 0.8828; val_best_f1_score: 0.9342; train_kl_reg_loss: 106702.3893; train_edge_recon_loss: 11601.4986; train_gene_expr_recon_loss: 20493844.5926; train_masked_gp_l1_reg_loss: 7798.9454; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36335.3498; train_global_loss: 20656282.7778; train_optim_loss: 20656282.7778; val_kl_reg_loss: 100794.0833; val_edge_recon_loss: 11637.5578; val_gene_expr_recon_loss: 20475030.3333; val_masked_gp_l1_reg_loss: 7829.2188; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36310.1797; val_global_loss: 20631601.6667; val_optim_loss: 20631601.6667
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8804; val_auprc_score: 0.9752; val_best_acc_score: 0.8826; val_best_f1_score: 0.9339; train_kl_reg_loss: 102355.4955; train_edge_recon_loss: 11590.5029; train_gene_expr_recon_loss: 20349218.8519; train_masked_gp_l1_reg_loss: 7858.9748; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36284.9868; train_global_loss: 20507308.7407; train_optim_loss: 20507308.7407; val_kl_reg_loss: 96841.0990; val_edge_recon_loss: 11565.7925; val_gene_expr_recon_loss: 20318566.0000; val_masked_gp_l1_reg_loss: 7891.8623; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36259.0430; val_global_loss: 20471125.0000; val_optim_loss: 20471125.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8987; val_auprc_score: 0.9787; val_best_acc_score: 0.8885; val_best_f1_score: 0.9368; train_kl_reg_loss: 98484.1496; train_edge_recon_loss: 11598.9830; train_gene_expr_recon_loss: 20205639.1852; train_masked_gp_l1_reg_loss: 7926.5491; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36233.9653; train_global_loss: 20359882.9259; train_optim_loss: 20359882.9259; val_kl_reg_loss: 93402.9062; val_edge_recon_loss: 11669.3649; val_gene_expr_recon_loss: 20180338.0000; val_masked_gp_l1_reg_loss: 7961.8682; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36208.6289; val_global_loss: 20329580.0000; val_optim_loss: 20329580.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8970; val_auprc_score: 0.9791; val_best_acc_score: 0.8894; val_best_f1_score: 0.9372; train_kl_reg_loss: 94901.3860; train_edge_recon_loss: 11623.6836; train_gene_expr_recon_loss: 20065645.4815; train_masked_gp_l1_reg_loss: 7991.3145; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36184.6309; train_global_loss: 20216346.6667; train_optim_loss: 20216346.6667; val_kl_reg_loss: 89949.8490; val_edge_recon_loss: 11483.3115; val_gene_expr_recon_loss: 20024732.0000; val_masked_gp_l1_reg_loss: 8023.5176; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36160.8984; val_global_loss: 20170349.0000; val_optim_loss: 20170349.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9010; val_auprc_score: 0.9786; val_best_acc_score: 0.8911; val_best_f1_score: 0.9379; train_kl_reg_loss: 91630.5544; train_edge_recon_loss: 11558.6241; train_gene_expr_recon_loss: 19932032.2593; train_masked_gp_l1_reg_loss: 8052.6448; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36137.6382; train_global_loss: 20079411.8519; train_optim_loss: 20079411.8519; val_kl_reg_loss: 87055.4414; val_edge_recon_loss: 11622.4935; val_gene_expr_recon_loss: 19883779.6667; val_masked_gp_l1_reg_loss: 8082.8721; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36114.3750; val_global_loss: 20026653.3333; val_optim_loss: 20026653.3333
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9003; val_auprc_score: 0.9798; val_best_acc_score: 0.8925; val_best_f1_score: 0.9387; train_kl_reg_loss: 88637.5641; train_edge_recon_loss: 11545.2452; train_gene_expr_recon_loss: 19805494.8889; train_masked_gp_l1_reg_loss: 8113.0669; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36093.5206; train_global_loss: 19949884.3704; train_optim_loss: 19949884.3704; val_kl_reg_loss: 83879.9401; val_edge_recon_loss: 11293.3446; val_gene_expr_recon_loss: 19791940.3333; val_masked_gp_l1_reg_loss: 8147.2773; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36072.5430; val_global_loss: 19931333.6667; val_optim_loss: 19931333.6667
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9038; val_auprc_score: 0.9802; val_best_acc_score: 0.8948; val_best_f1_score: 0.9396; train_kl_reg_loss: 85929.2637; train_edge_recon_loss: 11553.1485; train_gene_expr_recon_loss: 19680082.4815; train_masked_gp_l1_reg_loss: 8174.3376; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36054.4886; train_global_loss: 19821793.6667; train_optim_loss: 19821793.6667; val_kl_reg_loss: 81580.3971; val_edge_recon_loss: 11578.1699; val_gene_expr_recon_loss: 19622917.3333; val_masked_gp_l1_reg_loss: 8204.4473; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36036.2266; val_global_loss: 19760316.0000; val_optim_loss: 19760316.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9051; val_auprc_score: 0.9806; val_best_acc_score: 0.8937; val_best_f1_score: 0.9388; train_kl_reg_loss: 83452.2933; train_edge_recon_loss: 11491.0194; train_gene_expr_recon_loss: 19556591.5185; train_masked_gp_l1_reg_loss: 8230.4117; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 36021.7371; train_global_loss: 19695787.0370; train_optim_loss: 19695787.0370; val_kl_reg_loss: 79820.3073; val_edge_recon_loss: 11569.5112; val_gene_expr_recon_loss: 19522638.0000; val_masked_gp_l1_reg_loss: 8260.5166; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36007.8945; val_global_loss: 19658295.6667; val_optim_loss: 19658295.6667
