[True]
Run timestamp: 10102023_061001_166.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.001', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '1000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '1000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_166']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 2422 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.001
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 5181, n_cat_covariates_embed_input: 0, n_hidden: 2310, n_latent: 2210, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2422
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2422

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7469; val_auprc_score: 0.7775; val_best_acc_score: 0.5311; val_best_f1_score: 0.6783; train_kl_reg_loss: 47305.5311; train_edge_recon_loss: 739729.8430; train_gene_expr_recon_loss: 22249163.3740; train_masked_gp_l1_reg_loss: 105426.9834; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 2463353.2309; train_chrom_access_recon_loss: 2241430.8616; train_global_loss: 27846409.8321; train_optim_loss: 27846409.8321; val_kl_reg_loss: 57998.6003; val_edge_recon_loss: 812673.8958; val_gene_expr_recon_loss: 20929175.7333; val_masked_gp_l1_reg_loss: 86168.3594; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 963347.3125; val_chrom_access_recon_loss: 2125352.5917; val_global_loss: 24974716.6667; val_optim_loss: 24974716.6667
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8585; val_auprc_score: 0.8639; val_best_acc_score: 0.7781; val_best_f1_score: 0.7866; train_kl_reg_loss: 62860.0094; train_edge_recon_loss: 730138.6589; train_gene_expr_recon_loss: 20915760.8092; train_masked_gp_l1_reg_loss: 83167.9331; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 513263.6634; train_chrom_access_recon_loss: 2161365.0945; train_global_loss: 24466556.1679; train_optim_loss: 24466556.1679; val_kl_reg_loss: 61456.4440; val_edge_recon_loss: 802907.2708; val_gene_expr_recon_loss: 20570110.2667; val_masked_gp_l1_reg_loss: 82701.9141; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 273822.1562; val_chrom_access_recon_loss: 2104351.8833; val_global_loss: 23895349.6000; val_optim_loss: 23895349.6000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.9086; val_auprc_score: 0.8978; val_best_acc_score: 0.8208; val_best_f1_score: 0.8342; train_kl_reg_loss: 56285.6768; train_edge_recon_loss: 709759.4227; train_gene_expr_recon_loss: 20626179.0229; train_masked_gp_l1_reg_loss: 83525.5535; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 204535.9014; train_chrom_access_recon_loss: 2138398.7605; train_global_loss: 23818684.3511; train_optim_loss: 23818684.3511; val_kl_reg_loss: 56996.7685; val_edge_recon_loss: 712631.8750; val_gene_expr_recon_loss: 20369232.6667; val_masked_gp_l1_reg_loss: 84980.8438; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 166816.2656; val_chrom_access_recon_loss: 2092333.7500; val_global_loss: 23482991.2000; val_optim_loss: 23482991.2000
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.9194; val_auprc_score: 0.9083; val_best_acc_score: 0.8395; val_best_f1_score: 0.8493; train_kl_reg_loss: 62851.9806; train_edge_recon_loss: 644861.5854; train_gene_expr_recon_loss: 20352943.1450; train_masked_gp_l1_reg_loss: 86264.2567; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 144671.1902; train_chrom_access_recon_loss: 2117589.2529; train_global_loss: 23409181.4046; train_optim_loss: 23409181.4046; val_kl_reg_loss: 66369.0911; val_edge_recon_loss: 627409.4167; val_gene_expr_recon_loss: 20087721.6000; val_masked_gp_l1_reg_loss: 87643.6328; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 127775.6094; val_chrom_access_recon_loss: 2064474.2583; val_global_loss: 23061394.5333; val_optim_loss: 23061394.5333
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9254; val_auprc_score: 0.9129; val_best_acc_score: 0.8503; val_best_f1_score: 0.8593; train_kl_reg_loss: 65684.2652; train_edge_recon_loss: 620840.1131; train_gene_expr_recon_loss: 20178414.9160; train_masked_gp_l1_reg_loss: 88620.1107; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 116105.4605; train_chrom_access_recon_loss: 2098523.7538; train_global_loss: 23168188.7328; train_optim_loss: 23168188.7328; val_kl_reg_loss: 64530.9273; val_edge_recon_loss: 613986.1833; val_gene_expr_recon_loss: 19915731.6000; val_masked_gp_l1_reg_loss: 90003.5469; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 107701.4453; val_chrom_access_recon_loss: 2055423.2667; val_global_loss: 22847377.8667; val_optim_loss: 22847377.8667
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9318; val_auprc_score: 0.9192; val_best_acc_score: 0.8631; val_best_f1_score: 0.8716; train_kl_reg_loss: 64130.1240; train_edge_recon_loss: 610161.9346; train_gene_expr_recon_loss: 19996121.3282; train_masked_gp_l1_reg_loss: 90716.1844; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 101672.3739; train_chrom_access_recon_loss: 2081053.2968; train_global_loss: 22943855.4198; train_optim_loss: 22943855.4198; val_kl_reg_loss: 61926.4029; val_edge_recon_loss: 605843.8083; val_gene_expr_recon_loss: 19725885.4667; val_masked_gp_l1_reg_loss: 91364.0625; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 97410.1484; val_chrom_access_recon_loss: 2037929.0083; val_global_loss: 22620358.5333; val_optim_loss: 22620358.5333
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9359; val_auprc_score: 0.9224; val_best_acc_score: 0.8650; val_best_f1_score: 0.8729; train_kl_reg_loss: 63821.2040; train_edge_recon_loss: 600942.7586; train_gene_expr_recon_loss: 19843396.8244; train_masked_gp_l1_reg_loss: 92133.4681; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 93322.7587; train_chrom_access_recon_loss: 2066897.7156; train_global_loss: 22760514.7634; train_optim_loss: 22760514.7634; val_kl_reg_loss: 61327.5344; val_edge_recon_loss: 606388.1875; val_gene_expr_recon_loss: 19668613.6000; val_masked_gp_l1_reg_loss: 92771.3203; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 90051.1016; val_chrom_access_recon_loss: 2037754.8833; val_global_loss: 22556908.0000; val_optim_loss: 22556908.0000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9393; val_auprc_score: 0.9257; val_best_acc_score: 0.8724; val_best_f1_score: 0.8787; train_kl_reg_loss: 62247.9659; train_edge_recon_loss: 597880.9160; train_gene_expr_recon_loss: 19730260.9008; train_masked_gp_l1_reg_loss: 93221.2007; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 87827.6286; train_chrom_access_recon_loss: 2055884.4580; train_global_loss: 22627323.2672; train_optim_loss: 22627323.2672; val_kl_reg_loss: 60068.3021; val_edge_recon_loss: 597701.4042; val_gene_expr_recon_loss: 19565972.4000; val_masked_gp_l1_reg_loss: 93897.6172; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 85464.3672; val_chrom_access_recon_loss: 2019412.7917; val_global_loss: 22422517.2000; val_optim_loss: 22422517.2000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9482; val_auprc_score: 0.9406; val_best_acc_score: 0.8787; val_best_f1_score: 0.8852; train_kl_reg_loss: 61122.9110; train_edge_recon_loss: 594725.5267; train_gene_expr_recon_loss: 19621334.4885; train_masked_gp_l1_reg_loss: 94219.0045; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 84152.3936; train_chrom_access_recon_loss: 2043495.2767; train_global_loss: 22499049.5420; train_optim_loss: 22499049.5420; val_kl_reg_loss: 60922.0940; val_edge_recon_loss: 595262.2833; val_gene_expr_recon_loss: 19437574.4000; val_masked_gp_l1_reg_loss: 94915.4219; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 83481.4844; val_chrom_access_recon_loss: 2001745.3000; val_global_loss: 22273902.1333; val_optim_loss: 22273902.1333
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9509; val_auprc_score: 0.9399; val_best_acc_score: 0.8886; val_best_f1_score: 0.8931; train_kl_reg_loss: 60445.3471; train_edge_recon_loss: 591754.2619; train_gene_expr_recon_loss: 19522716.9160; train_masked_gp_l1_reg_loss: 95215.0683; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 82054.3070; train_chrom_access_recon_loss: 2035240.6508; train_global_loss: 22387426.4733; train_optim_loss: 22387426.4733; val_kl_reg_loss: 60494.5690; val_edge_recon_loss: 594998.7792; val_gene_expr_recon_loss: 19297987.3333; val_masked_gp_l1_reg_loss: 95784.5938; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 81166.4609; val_chrom_access_recon_loss: 1992818.6583; val_global_loss: 22123249.0667; val_optim_loss: 22123249.0667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9541; val_auprc_score: 0.9428; val_best_acc_score: 0.8944; val_best_f1_score: 0.8981; train_kl_reg_loss: 59932.2709; train_edge_recon_loss: 588431.7109; train_gene_expr_recon_loss: 19446145.3435; train_masked_gp_l1_reg_loss: 96022.0206; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 80509.5970; train_chrom_access_recon_loss: 2027801.8263; train_global_loss: 22298842.8702; train_optim_loss: 22298842.8702; val_kl_reg_loss: 59389.8021; val_edge_recon_loss: 586022.6458; val_gene_expr_recon_loss: 19259710.5333; val_masked_gp_l1_reg_loss: 96663.3516; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 80480.6406; val_chrom_access_recon_loss: 1981792.9417; val_global_loss: 22064059.8667; val_optim_loss: 22064059.8667
