[True]
Run timestamp: 07092023_162050_47.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '5000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '1000.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_47']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2774.

Filtering genes...
Starting with 22914 genes.
Keeping 18578 genes after filtering genes with expression in {} cells.
Keeping 5000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 3433 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 7954, n_cat_covariates_embed_input: 0, n_hidden: 2439, n_latent: 2339, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2339, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 4521
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2339, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 4521
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2339, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 3433
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2339, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 3433

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7144; val_auprc_score: 0.7492; val_best_acc_score: 0.5186; val_best_f1_score: 0.6715; train_kl_reg_loss: 77154.2948; train_edge_recon_loss: 3587927.7061; train_gene_expr_recon_loss: 17296746.4427; train_masked_gp_l1_reg_loss: 183199.9732; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 5638603.3294; train_chrom_access_recon_loss: 15861212.6565; train_global_loss: 42644844.5802; train_optim_loss: 42644844.5802; val_kl_reg_loss: 101671.7047; val_edge_recon_loss: 4063892.4000; val_gene_expr_recon_loss: 16088971.4667; val_masked_gp_l1_reg_loss: 167594.1094; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 474287.7500; val_chrom_access_recon_loss: 15191645.8667; val_global_loss: 36088063.7333; val_optim_loss: 36088063.7333
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.7646; val_auprc_score: 0.7871; val_best_acc_score: 0.5862; val_best_f1_score: 0.6973; train_kl_reg_loss: 114210.9353; train_edge_recon_loss: 3531581.8531; train_gene_expr_recon_loss: 15702544.0687; train_masked_gp_l1_reg_loss: 158295.2761; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 313142.3472; train_chrom_access_recon_loss: 15080720.5954; train_global_loss: 34900495.1908; train_optim_loss: 34900495.1908; val_kl_reg_loss: 118707.6323; val_edge_recon_loss: 4060158.5500; val_gene_expr_recon_loss: 15573516.1333; val_masked_gp_l1_reg_loss: 153882.2812; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 225982.5469; val_chrom_access_recon_loss: 14917679.4667; val_global_loss: 35049925.6000; val_optim_loss: 35049925.6000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8637; val_auprc_score: 0.8671; val_best_acc_score: 0.7800; val_best_f1_score: 0.7680; train_kl_reg_loss: 106481.4771; train_edge_recon_loss: 3522079.2557; train_gene_expr_recon_loss: 15424982.7176; train_masked_gp_l1_reg_loss: 153075.2665; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 198475.1077; train_chrom_access_recon_loss: 14864074.0153; train_global_loss: 34269167.9237; train_optim_loss: 34269167.9237; val_kl_reg_loss: 107746.2214; val_edge_recon_loss: 4027682.7167; val_gene_expr_recon_loss: 15389864.2667; val_masked_gp_l1_reg_loss: 152060.7812; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 179141.8750; val_chrom_access_recon_loss: 14714706.8667; val_global_loss: 34571202.0000; val_optim_loss: 34571202.0000
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8894; val_auprc_score: 0.8782; val_best_acc_score: 0.8030; val_best_f1_score: 0.8229; train_kl_reg_loss: 90511.4303; train_edge_recon_loss: 3454914.0687; train_gene_expr_recon_loss: 15250984.9695; train_masked_gp_l1_reg_loss: 154610.9213; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 169579.7094; train_chrom_access_recon_loss: 14674373.2366; train_global_loss: 33794974.2748; train_optim_loss: 33794974.2748; val_kl_reg_loss: 81475.9349; val_edge_recon_loss: 3134508.8833; val_gene_expr_recon_loss: 15269482.2000; val_masked_gp_l1_reg_loss: 162884.2969; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 164919.7344; val_chrom_access_recon_loss: 14595343.1333; val_global_loss: 33408614.4000; val_optim_loss: 33408614.4000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8858; val_auprc_score: 0.8682; val_best_acc_score: 0.8089; val_best_f1_score: 0.8255; train_kl_reg_loss: 123991.6950; train_edge_recon_loss: 2975044.2557; train_gene_expr_recon_loss: 15106576.0458; train_masked_gp_l1_reg_loss: 169237.2536; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 158711.6490; train_chrom_access_recon_loss: 14534059.4885; train_global_loss: 33067620.4122; train_optim_loss: 33067620.4122; val_kl_reg_loss: 129025.0672; val_edge_recon_loss: 2969779.3500; val_gene_expr_recon_loss: 15129345.6000; val_masked_gp_l1_reg_loss: 172408.7031; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 153066.8125; val_chrom_access_recon_loss: 14477169.3333; val_global_loss: 33030792.8000; val_optim_loss: 33030792.8000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8951; val_auprc_score: 0.8751; val_best_acc_score: 0.8213; val_best_f1_score: 0.8359; train_kl_reg_loss: 131291.7807; train_edge_recon_loss: 2916651.0038; train_gene_expr_recon_loss: 14972094.2977; train_masked_gp_l1_reg_loss: 173875.2700; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 150253.9940; train_chrom_access_recon_loss: 14405395.3053; train_global_loss: 32749561.7405; train_optim_loss: 32749561.7405; val_kl_reg_loss: 129791.0875; val_edge_recon_loss: 2912638.1667; val_gene_expr_recon_loss: 15019887.0667; val_masked_gp_l1_reg_loss: 175892.6094; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 147918.8125; val_chrom_access_recon_loss: 14380629.8667; val_global_loss: 32766756.0000; val_optim_loss: 32766756.0000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8995; val_auprc_score: 0.8782; val_best_acc_score: 0.8290; val_best_f1_score: 0.8456; train_kl_reg_loss: 131889.5384; train_edge_recon_loss: 2881220.5057; train_gene_expr_recon_loss: 14858979.7939; train_masked_gp_l1_reg_loss: 177225.9775; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 144293.6254; train_chrom_access_recon_loss: 14280072.1832; train_global_loss: 32473681.9084; train_optim_loss: 32473681.9084; val_kl_reg_loss: 134420.6156; val_edge_recon_loss: 2875826.5333; val_gene_expr_recon_loss: 14844577.6000; val_masked_gp_l1_reg_loss: 178787.4375; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 142091.5938; val_chrom_access_recon_loss: 14215079.3333; val_global_loss: 32390783.6000; val_optim_loss: 32390783.6000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9126; val_auprc_score: 0.8945; val_best_acc_score: 0.8440; val_best_f1_score: 0.8554; train_kl_reg_loss: 131095.3537; train_edge_recon_loss: 2859568.5897; train_gene_expr_recon_loss: 14749998.9618; train_masked_gp_l1_reg_loss: 179481.6060; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 139152.6293; train_chrom_access_recon_loss: 14172179.3588; train_global_loss: 32231476.4275; train_optim_loss: 32231476.4275; val_kl_reg_loss: 129404.5339; val_edge_recon_loss: 2853509.7333; val_gene_expr_recon_loss: 14816598.9333; val_masked_gp_l1_reg_loss: 180557.9062; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 137453.4062; val_chrom_access_recon_loss: 14193897.8667; val_global_loss: 32311423.2000; val_optim_loss: 32311423.2000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9174; val_auprc_score: 0.9020; val_best_acc_score: 0.8420; val_best_f1_score: 0.8526; train_kl_reg_loss: 130656.1117; train_edge_recon_loss: 2847630.5248; train_gene_expr_recon_loss: 14672119.7099; train_masked_gp_l1_reg_loss: 181527.9037; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 135780.8245; train_chrom_access_recon_loss: 14086295.1832; train_global_loss: 32054010.2290; train_optim_loss: 32054010.2290; val_kl_reg_loss: 122620.1333; val_edge_recon_loss: 2867772.2333; val_gene_expr_recon_loss: 14655422.7333; val_masked_gp_l1_reg_loss: 181966.1875; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 134655.2500; val_chrom_access_recon_loss: 13995480.5333; val_global_loss: 31957917.6000; val_optim_loss: 31957917.6000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9229; val_auprc_score: 0.9111; val_best_acc_score: 0.8475; val_best_f1_score: 0.8566; train_kl_reg_loss: 126756.3400; train_edge_recon_loss: 2841283.7576; train_gene_expr_recon_loss: 14573018.3740; train_masked_gp_l1_reg_loss: 183136.1446; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 132821.9317; train_chrom_access_recon_loss: 13981634.2977; train_global_loss: 31838650.7634; train_optim_loss: 31838650.7634; val_kl_reg_loss: 131090.1760; val_edge_recon_loss: 2847823.0833; val_gene_expr_recon_loss: 14615863.2667; val_masked_gp_l1_reg_loss: 183802.2969; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 131373.1250; val_chrom_access_recon_loss: 13942434.9333; val_global_loss: 31852387.3333; val_optim_loss: 31852387.3333
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9271; val_auprc_score: 0.9173; val_best_acc_score: 0.8515; val_best_f1_score: 0.8600; train_kl_reg_loss: 126550.6605; train_edge_recon_loss: 2828038.0630; train_gene_expr_recon_loss: 14504236.3817; train_masked_gp_l1_reg_loss: 184516.2114; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 130946.2376; train_chrom_access_recon_loss: 13904793.4046; train_global_loss: 31679080.9466; train_optim_loss: 31679080.9466; val_kl_reg_loss: 121048.7734; val_edge_recon_loss: 2839192.1333; val_gene_expr_recon_loss: 14484066.0667; val_masked_gp_l1_reg_loss: 184971.2969; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 130422.7266; val_chrom_access_recon_loss: 13829728.9333; val_global_loss: 31589429.6000; val_optim_loss: 31589429.6000
