[True]
Run timestamp: 07092023_152720_34.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '100', '--lambda_l1_addon', '100.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_34']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2774.

Filtering genes...
Starting with 22914 genes.
Keeping 18578 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 799 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3515, n_cat_covariates_embed_input: 0, n_hidden: 2324, n_latent: 2224, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2224, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2716
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2224, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2716
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2224, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 799
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2224, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 799

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 16751
Number of validation edges: 1861
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.6866; val_auprc_score: 0.6619; val_best_acc_score: 0.5011; val_best_f1_score: 0.6671; train_kl_reg_loss: 53941.2431; train_edge_recon_loss: 3520961.1629; train_gene_expr_recon_loss: 12652273.7879; train_masked_gp_l1_reg_loss: 58340.9324; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 819802.8201; train_chrom_access_recon_loss: 4415550.4848; train_global_loss: 21520870.4242; train_optim_loss: 21520870.4242; val_kl_reg_loss: 98924.3838; val_edge_recon_loss: 4065397.6875; val_gene_expr_recon_loss: 11486441.8750; val_masked_gp_l1_reg_loss: 56970.4727; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 625113.1875; val_chrom_access_recon_loss: 4262738.8125; val_global_loss: 20595585.7500; val_optim_loss: 20595585.7500
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.7110; val_auprc_score: 0.6965; val_best_acc_score: 0.5371; val_best_f1_score: 0.6815; train_kl_reg_loss: 88060.9274; train_edge_recon_loss: 3518028.3144; train_gene_expr_recon_loss: 11353601.4848; train_masked_gp_l1_reg_loss: 53881.7747; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 456243.5147; train_chrom_access_recon_loss: 4167188.2955; train_global_loss: 19637004.4545; train_optim_loss: 19637004.4545; val_kl_reg_loss: 84684.1631; val_edge_recon_loss: 4063347.5000; val_gene_expr_recon_loss: 11207644.3750; val_masked_gp_l1_reg_loss: 52207.2383; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 313169.7812; val_chrom_access_recon_loss: 4123556.4688; val_global_loss: 19844609.2500; val_optim_loss: 19844609.2500
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.7484; val_auprc_score: 0.7260; val_best_acc_score: 0.6228; val_best_f1_score: 0.7142; train_kl_reg_loss: 82917.0804; train_edge_recon_loss: 3511440.3788; train_gene_expr_recon_loss: 11190933.4091; train_masked_gp_l1_reg_loss: 52397.6810; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 231301.3442; train_chrom_access_recon_loss: 4127646.4621; train_global_loss: 19196636.3939; train_optim_loss: 19196636.3939; val_kl_reg_loss: 81802.5928; val_edge_recon_loss: 4056336.6875; val_gene_expr_recon_loss: 11137908.0000; val_masked_gp_l1_reg_loss: 52772.6680; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 167849.5000; val_chrom_access_recon_loss: 4162145.5000; val_global_loss: 19658814.7500; val_optim_loss: 19658814.7500
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8108; val_auprc_score: 0.7856; val_best_acc_score: 0.7168; val_best_f1_score: 0.7339; train_kl_reg_loss: 74226.4475; train_edge_recon_loss: 3503739.5795; train_gene_expr_recon_loss: 11106108.6212; train_masked_gp_l1_reg_loss: 53679.3873; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 133079.8519; train_chrom_access_recon_loss: 4101255.5341; train_global_loss: 18972089.7879; train_optim_loss: 18972089.7879; val_kl_reg_loss: 68014.7402; val_edge_recon_loss: 3984595.0000; val_gene_expr_recon_loss: 11085619.3750; val_masked_gp_l1_reg_loss: 55120.7656; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 105491.4062; val_chrom_access_recon_loss: 4146885.2188; val_global_loss: 19445726.2500; val_optim_loss: 19445726.2500
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8160; val_auprc_score: 0.7801; val_best_acc_score: 0.7426; val_best_f1_score: 0.7690; train_kl_reg_loss: 57022.6512; train_edge_recon_loss: 3376463.2727; train_gene_expr_recon_loss: 11057440.5758; train_masked_gp_l1_reg_loss: 57489.4427; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 89945.6056; train_chrom_access_recon_loss: 4081752.5947; train_global_loss: 18720114.2121; train_optim_loss: 18720114.2121; val_kl_reg_loss: 40102.8579; val_edge_recon_loss: 3365214.8750; val_gene_expr_recon_loss: 11065820.5000; val_masked_gp_l1_reg_loss: 61096.8672; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 78477.5547; val_chrom_access_recon_loss: 4129515.5938; val_global_loss: 18740228.5000; val_optim_loss: 18740228.5000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8544; val_auprc_score: 0.8254; val_best_acc_score: 0.7692; val_best_f1_score: 0.7937; train_kl_reg_loss: 60526.0140; train_edge_recon_loss: 3069607.8788; train_gene_expr_recon_loss: 11004493.7424; train_masked_gp_l1_reg_loss: 62782.7447; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 70940.3978; train_chrom_access_recon_loss: 4062326.7348; train_global_loss: 18330677.3636; train_optim_loss: 18330677.3636; val_kl_reg_loss: 73780.4893; val_edge_recon_loss: 2940725.6875; val_gene_expr_recon_loss: 10927249.0000; val_masked_gp_l1_reg_loss: 64216.5117; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 63032.1523; val_chrom_access_recon_loss: 4017834.6562; val_global_loss: 18086839.0000; val_optim_loss: 18086839.0000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.8616; val_auprc_score: 0.8282; val_best_acc_score: 0.7840; val_best_f1_score: 0.7970; train_kl_reg_loss: 78696.3956; train_edge_recon_loss: 2956070.3598; train_gene_expr_recon_loss: 10910455.2879; train_masked_gp_l1_reg_loss: 64991.7195; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 57013.5107; train_chrom_access_recon_loss: 4037884.1136; train_global_loss: 18105111.2727; train_optim_loss: 18105111.2727; val_kl_reg_loss: 82153.3057; val_edge_recon_loss: 2957154.0625; val_gene_expr_recon_loss: 10855014.0000; val_masked_gp_l1_reg_loss: 66066.6328; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 51975.1523; val_chrom_access_recon_loss: 4015115.2500; val_global_loss: 18027478.2500; val_optim_loss: 18027478.2500
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.8776; val_auprc_score: 0.8483; val_best_acc_score: 0.8017; val_best_f1_score: 0.8170; train_kl_reg_loss: 82406.0965; train_edge_recon_loss: 2890121.5606; train_gene_expr_recon_loss: 10847603.3182; train_masked_gp_l1_reg_loss: 67030.9628; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 48579.7659; train_chrom_access_recon_loss: 4021897.5492; train_global_loss: 17957639.3030; train_optim_loss: 17957639.3030; val_kl_reg_loss: 79317.1162; val_edge_recon_loss: 2885912.4062; val_gene_expr_recon_loss: 10702686.1250; val_masked_gp_l1_reg_loss: 67943.3906; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 45342.7930; val_chrom_access_recon_loss: 4016815.8438; val_global_loss: 17798017.2500; val_optim_loss: 17798017.2500
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.8852; val_auprc_score: 0.8430; val_best_acc_score: 0.8170; val_best_f1_score: 0.8321; train_kl_reg_loss: 79594.1501; train_edge_recon_loss: 2861870.7083; train_gene_expr_recon_loss: 10793579.3485; train_masked_gp_l1_reg_loss: 69003.7975; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 43087.7451; train_chrom_access_recon_loss: 4000231.8561; train_global_loss: 17847367.5758; train_optim_loss: 17847367.5758; val_kl_reg_loss: 78091.4688; val_edge_recon_loss: 2881219.9375; val_gene_expr_recon_loss: 10690311.7500; val_masked_gp_l1_reg_loss: 70029.3594; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 41044.7344; val_chrom_access_recon_loss: 4014161.8125; val_global_loss: 17774859.0000; val_optim_loss: 17774859.0000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9034; val_auprc_score: 0.8794; val_best_acc_score: 0.8350; val_best_f1_score: 0.8467; train_kl_reg_loss: 82888.5807; train_edge_recon_loss: 2830867.7273; train_gene_expr_recon_loss: 10745684.2576; train_masked_gp_l1_reg_loss: 70806.3170; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 39396.8841; train_chrom_access_recon_loss: 3985887.5341; train_global_loss: 17755531.2121; train_optim_loss: 17755531.2121; val_kl_reg_loss: 79957.8232; val_edge_recon_loss: 2845784.1562; val_gene_expr_recon_loss: 10751278.2500; val_masked_gp_l1_reg_loss: 71750.0625; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 38180.1445; val_chrom_access_recon_loss: 4016045.9688; val_global_loss: 17802996.2500; val_optim_loss: 17802996.2500
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9001; val_auprc_score: 0.8761; val_best_acc_score: 0.8353; val_best_f1_score: 0.8454; train_kl_reg_loss: 82379.1450; train_edge_recon_loss: 2816148.5795; train_gene_expr_recon_loss: 10698247.0000; train_masked_gp_l1_reg_loss: 72520.2218; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 37090.7417; train_chrom_access_recon_loss: 3970233.0568; train_global_loss: 17676618.8030; train_optim_loss: 17676618.8030; val_kl_reg_loss: 82130.0244; val_edge_recon_loss: 2826368.6562; val_gene_expr_recon_loss: 10619013.6250; val_masked_gp_l1_reg_loss: 73352.8594; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36468.9414; val_chrom_access_recon_loss: 3963467.5000; val_global_loss: 17600802.0000; val_optim_loss: 17600802.0000
