[True]
Run timestamp: 10102023_090118_210.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.001', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '1000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_210']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 816 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.001
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3575, n_cat_covariates_embed_input: 0, n_hidden: 2310, n_latent: 2210, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7598; val_auprc_score: 0.7824; val_best_acc_score: 0.5662; val_best_f1_score: 0.6928; train_kl_reg_loss: 64964.6520; train_edge_recon_loss: 744206.9781; train_gene_expr_recon_loss: 22142748.7634; train_masked_gp_l1_reg_loss: 90744.6644; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 2388671.7896; train_chrom_access_recon_loss: 2849940.8149; train_global_loss: 28281277.5267; train_optim_loss: 28281277.5267; val_kl_reg_loss: 77876.5229; val_edge_recon_loss: 812376.9750; val_gene_expr_recon_loss: 21406648.4000; val_masked_gp_l1_reg_loss: 76485.5469; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 898653.5000; val_chrom_access_recon_loss: 2791341.3500; val_global_loss: 26063383.2000; val_optim_loss: 26063383.2000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8398; val_auprc_score: 0.8495; val_best_acc_score: 0.7617; val_best_f1_score: 0.7635; train_kl_reg_loss: 68766.5235; train_edge_recon_loss: 731669.4456; train_gene_expr_recon_loss: 20926916.6870; train_masked_gp_l1_reg_loss: 75079.1452; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 479271.2215; train_chrom_access_recon_loss: 2749839.5210; train_global_loss: 25031542.5649; train_optim_loss: 25031542.5649; val_kl_reg_loss: 64464.9247; val_edge_recon_loss: 799746.0583; val_gene_expr_recon_loss: 21075238.9333; val_masked_gp_l1_reg_loss: 76053.5312; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 257703.1250; val_chrom_access_recon_loss: 2759035.0167; val_global_loss: 25032243.2000; val_optim_loss: 25032243.2000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8938; val_auprc_score: 0.8907; val_best_acc_score: 0.8102; val_best_f1_score: 0.8190; train_kl_reg_loss: 60071.4582; train_edge_recon_loss: 712601.3998; train_gene_expr_recon_loss: 20649750.0000; train_masked_gp_l1_reg_loss: 77673.7309; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 190660.7796; train_chrom_access_recon_loss: 2721318.9962; train_global_loss: 24412076.5496; train_optim_loss: 24412076.5496; val_kl_reg_loss: 58628.8021; val_edge_recon_loss: 730732.9708; val_gene_expr_recon_loss: 20876500.2667; val_masked_gp_l1_reg_loss: 79818.7969; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 147754.4375; val_chrom_access_recon_loss: 2734330.5500; val_global_loss: 24627764.4000; val_optim_loss: 24627764.4000
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.9152; val_auprc_score: 0.9024; val_best_acc_score: 0.8395; val_best_f1_score: 0.8480; train_kl_reg_loss: 64369.5766; train_edge_recon_loss: 651582.5606; train_gene_expr_recon_loss: 20396928.7634; train_masked_gp_l1_reg_loss: 81318.3495; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 128790.5939; train_chrom_access_recon_loss: 2696207.5439; train_global_loss: 24019197.4046; train_optim_loss: 24019197.4046; val_kl_reg_loss: 70589.4010; val_edge_recon_loss: 627349.7542; val_gene_expr_recon_loss: 20566313.3333; val_masked_gp_l1_reg_loss: 83164.9297; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 115796.4844; val_chrom_access_recon_loss: 2708093.6667; val_global_loss: 24171306.4000; val_optim_loss: 24171306.4000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9308; val_auprc_score: 0.9192; val_best_acc_score: 0.8591; val_best_f1_score: 0.8676; train_kl_reg_loss: 69726.4911; train_edge_recon_loss: 615086.0520; train_gene_expr_recon_loss: 20212746.3817; train_masked_gp_l1_reg_loss: 84522.0544; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 104750.1635; train_chrom_access_recon_loss: 2673856.8416; train_global_loss: 23760687.8779; train_optim_loss: 23760687.8779; val_kl_reg_loss: 67131.8206; val_edge_recon_loss: 609091.8208; val_gene_expr_recon_loss: 20436102.4000; val_masked_gp_l1_reg_loss: 86352.7891; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 96026.9844; val_chrom_access_recon_loss: 2692389.8167; val_global_loss: 23987093.7333; val_optim_loss: 23987093.7333
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9333; val_auprc_score: 0.9201; val_best_acc_score: 0.8604; val_best_f1_score: 0.8662; train_kl_reg_loss: 67452.9642; train_edge_recon_loss: 606815.7276; train_gene_expr_recon_loss: 20025915.7710; train_masked_gp_l1_reg_loss: 87343.3799; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 90137.4776; train_chrom_access_recon_loss: 2649253.1508; train_global_loss: 23526918.4733; train_optim_loss: 23526918.4733; val_kl_reg_loss: 67255.6148; val_edge_recon_loss: 608087.6875; val_gene_expr_recon_loss: 20246734.2667; val_masked_gp_l1_reg_loss: 88292.5078; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 86510.1406; val_chrom_access_recon_loss: 2655058.3833; val_global_loss: 23751938.6667; val_optim_loss: 23751938.6667
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9299; val_auprc_score: 0.9131; val_best_acc_score: 0.8655; val_best_f1_score: 0.8736; train_kl_reg_loss: 65668.4951; train_edge_recon_loss: 600820.8287; train_gene_expr_recon_loss: 19906233.6947; train_masked_gp_l1_reg_loss: 89356.8722; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 83947.6178; train_chrom_access_recon_loss: 2635210.4523; train_global_loss: 23381237.9389; train_optim_loss: 23381237.9389; val_kl_reg_loss: 65629.4109; val_edge_recon_loss: 604560.5208; val_gene_expr_recon_loss: 20159287.7333; val_masked_gp_l1_reg_loss: 90080.3359; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 82490.7734; val_chrom_access_recon_loss: 2641736.7500; val_global_loss: 23643784.2667; val_optim_loss: 23643784.2667
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9387; val_auprc_score: 0.9265; val_best_acc_score: 0.8735; val_best_f1_score: 0.8815; train_kl_reg_loss: 63540.3184; train_edge_recon_loss: 599626.9733; train_gene_expr_recon_loss: 19778595.1145; train_masked_gp_l1_reg_loss: 90902.6376; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 80869.6604; train_chrom_access_recon_loss: 2618786.2271; train_global_loss: 23232320.9313; train_optim_loss: 23232320.9313; val_kl_reg_loss: 65149.6073; val_edge_recon_loss: 598401.4125; val_gene_expr_recon_loss: 20016384.4000; val_masked_gp_l1_reg_loss: 91850.3203; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 80627.6016; val_chrom_access_recon_loss: 2641962.7000; val_global_loss: 23494375.8667; val_optim_loss: 23494375.8667
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9436; val_auprc_score: 0.9302; val_best_acc_score: 0.8806; val_best_f1_score: 0.8856; train_kl_reg_loss: 62719.1952; train_edge_recon_loss: 593202.2066; train_gene_expr_recon_loss: 19644710.6565; train_masked_gp_l1_reg_loss: 92237.0388; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 77793.3616; train_chrom_access_recon_loss: 2605665.8225; train_global_loss: 23076328.1069; train_optim_loss: 23076328.1069; val_kl_reg_loss: 61958.3633; val_edge_recon_loss: 593458.0500; val_gene_expr_recon_loss: 19866706.4000; val_masked_gp_l1_reg_loss: 92807.5938; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 75982.0234; val_chrom_access_recon_loss: 2608417.4167; val_global_loss: 23299330.0000; val_optim_loss: 23299330.0000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9466; val_auprc_score: 0.9329; val_best_acc_score: 0.8895; val_best_f1_score: 0.8949; train_kl_reg_loss: 61692.4893; train_edge_recon_loss: 591779.9523; train_gene_expr_recon_loss: 19545257.2519; train_masked_gp_l1_reg_loss: 93180.7395; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 74895.7722; train_chrom_access_recon_loss: 2591086.6107; train_global_loss: 22957892.9160; train_optim_loss: 22957892.9160; val_kl_reg_loss: 60456.6763; val_edge_recon_loss: 592935.0542; val_gene_expr_recon_loss: 19840334.9333; val_masked_gp_l1_reg_loss: 93840.4453; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 74334.4922; val_chrom_access_recon_loss: 2617652.5500; val_global_loss: 23279553.4667; val_optim_loss: 23279553.4667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9489; val_auprc_score: 0.9361; val_best_acc_score: 0.8913; val_best_f1_score: 0.8974; train_kl_reg_loss: 60562.3540; train_edge_recon_loss: 588076.8545; train_gene_expr_recon_loss: 19467174.3206; train_masked_gp_l1_reg_loss: 94182.7774; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 72592.7680; train_chrom_access_recon_loss: 2578477.9160; train_global_loss: 22861066.9466; train_optim_loss: 22861066.9466; val_kl_reg_loss: 60613.0227; val_edge_recon_loss: 587045.9458; val_gene_expr_recon_loss: 19684247.2000; val_masked_gp_l1_reg_loss: 94497.0391; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 71269.8750; val_chrom_access_recon_loss: 2592601.7667; val_global_loss: 23090276.1333; val_optim_loss: 23090276.1333
