[True]
Run timestamp: 07092023_183408_79.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '5000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '1000.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_79']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2774.

Filtering genes...
Starting with 22914 genes.
Keeping 18578 genes after filtering genes with expression in {} cells.
Keeping 5000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 3433 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 7954, n_cat_covariates_embed_input: 0, n_hidden: 2439, n_latent: 2339, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2339, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 4521
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2339, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 4521
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2339, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 3433
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2339, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 3433

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7423; val_auprc_score: 0.7689; val_best_acc_score: 0.5160; val_best_f1_score: 0.6726; train_kl_reg_loss: 92330.1155; train_edge_recon_loss: 3613990.0076; train_gene_expr_recon_loss: 28400756.7328; train_masked_gp_l1_reg_loss: 198814.9642; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6518283.3936; train_chrom_access_recon_loss: 9467927.9771; train_global_loss: 48292103.2061; train_optim_loss: 48292103.2061; val_kl_reg_loss: 133106.1729; val_edge_recon_loss: 4064348.6833; val_gene_expr_recon_loss: 26348300.9333; val_masked_gp_l1_reg_loss: 174421.4375; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 850876.1250; val_chrom_access_recon_loss: 9257213.1333; val_global_loss: 40828267.4667; val_optim_loss: 40828267.4667
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8385; val_auprc_score: 0.8491; val_best_acc_score: 0.7115; val_best_f1_score: 0.7582; train_kl_reg_loss: 135471.7424; train_edge_recon_loss: 3551308.0076; train_gene_expr_recon_loss: 26051545.7405; train_masked_gp_l1_reg_loss: 167567.8469; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 454190.3089; train_chrom_access_recon_loss: 9060305.1221; train_global_loss: 39420388.5496; train_optim_loss: 39420388.5496; val_kl_reg_loss: 122619.4870; val_edge_recon_loss: 4051098.7333; val_gene_expr_recon_loss: 25795127.3333; val_masked_gp_l1_reg_loss: 164798.2500; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 280607.3750; val_chrom_access_recon_loss: 9059405.3333; val_global_loss: 39473656.8000; val_optim_loss: 39473656.8000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8669; val_auprc_score: 0.8523; val_best_acc_score: 0.7955; val_best_f1_score: 0.8156; train_kl_reg_loss: 116849.7623; train_edge_recon_loss: 3493241.1279; train_gene_expr_recon_loss: 25650157.2824; train_masked_gp_l1_reg_loss: 168569.8535; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 229619.3404; train_chrom_access_recon_loss: 8931731.2939; train_global_loss: 38590168.5496; train_optim_loss: 38590168.5496; val_kl_reg_loss: 92488.2807; val_edge_recon_loss: 3465534.8500; val_gene_expr_recon_loss: 25521436.0000; val_masked_gp_l1_reg_loss: 179516.9688; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 199292.8750; val_chrom_access_recon_loss: 8946383.1333; val_global_loss: 38404649.8667; val_optim_loss: 38404649.8667
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8883; val_auprc_score: 0.8773; val_best_acc_score: 0.8025; val_best_f1_score: 0.8159; train_kl_reg_loss: 129525.8707; train_edge_recon_loss: 3074543.0115; train_gene_expr_recon_loss: 25335397.2672; train_masked_gp_l1_reg_loss: 187880.4226; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 184785.8255; train_chrom_access_recon_loss: 8808070.6832; train_global_loss: 37720203.2366; train_optim_loss: 37720203.2366; val_kl_reg_loss: 138414.1443; val_edge_recon_loss: 2993190.9333; val_gene_expr_recon_loss: 25199732.6667; val_masked_gp_l1_reg_loss: 191661.4688; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 174765.3125; val_chrom_access_recon_loss: 8865127.4000; val_global_loss: 37562893.6000; val_optim_loss: 37562893.6000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8975; val_auprc_score: 0.8785; val_best_acc_score: 0.8200; val_best_f1_score: 0.8334; train_kl_reg_loss: 144351.2284; train_edge_recon_loss: 2954715.7080; train_gene_expr_recon_loss: 25080328.0763; train_masked_gp_l1_reg_loss: 194460.1175; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 167959.3490; train_chrom_access_recon_loss: 8726971.5344; train_global_loss: 37268786.1374; train_optim_loss: 37268786.1374; val_kl_reg_loss: 143992.7740; val_edge_recon_loss: 2949957.7500; val_gene_expr_recon_loss: 24995531.8667; val_masked_gp_l1_reg_loss: 196856.5000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 163866.5781; val_chrom_access_recon_loss: 8775835.6667; val_global_loss: 37226040.8000; val_optim_loss: 37226040.8000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9147; val_auprc_score: 0.8969; val_best_acc_score: 0.8480; val_best_f1_score: 0.8588; train_kl_reg_loss: 143749.0252; train_edge_recon_loss: 2907569.1317; train_gene_expr_recon_loss: 24856998.2290; train_masked_gp_l1_reg_loss: 199354.2109; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 159944.4288; train_chrom_access_recon_loss: 8641629.8015; train_global_loss: 36909244.7634; train_optim_loss: 36909244.7634; val_kl_reg_loss: 145339.8083; val_edge_recon_loss: 2873383.5000; val_gene_expr_recon_loss: 24748377.4667; val_masked_gp_l1_reg_loss: 201396.1875; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 157701.8750; val_chrom_access_recon_loss: 8701040.1333; val_global_loss: 36827238.6667; val_optim_loss: 36827238.6667
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9259; val_auprc_score: 0.9092; val_best_acc_score: 0.8601; val_best_f1_score: 0.8692; train_kl_reg_loss: 144464.8406; train_edge_recon_loss: 2866068.1966; train_gene_expr_recon_loss: 24677492.1527; train_masked_gp_l1_reg_loss: 203082.6149; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 154583.7506; train_chrom_access_recon_loss: 8577159.7519; train_global_loss: 36622851.2672; train_optim_loss: 36622851.2672; val_kl_reg_loss: 141343.7135; val_edge_recon_loss: 2850970.3667; val_gene_expr_recon_loss: 24656729.6000; val_masked_gp_l1_reg_loss: 204381.8125; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 152726.8594; val_chrom_access_recon_loss: 8672244.4333; val_global_loss: 36678396.2667; val_optim_loss: 36678396.2667
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9348; val_auprc_score: 0.9199; val_best_acc_score: 0.8680; val_best_f1_score: 0.8754; train_kl_reg_loss: 141625.2865; train_edge_recon_loss: 2849019.7290; train_gene_expr_recon_loss: 24488600.0611; train_masked_gp_l1_reg_loss: 205878.6411; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 151159.2711; train_chrom_access_recon_loss: 8511613.6908; train_global_loss: 36347896.7023; train_optim_loss: 36347896.7023; val_kl_reg_loss: 141099.3760; val_edge_recon_loss: 2848465.1833; val_gene_expr_recon_loss: 24425888.5333; val_masked_gp_l1_reg_loss: 207243.7188; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 150505.4062; val_chrom_access_recon_loss: 8569106.0000; val_global_loss: 36342309.3333; val_optim_loss: 36342309.3333
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9342; val_auprc_score: 0.9174; val_best_acc_score: 0.8665; val_best_f1_score: 0.8755; train_kl_reg_loss: 143286.8578; train_edge_recon_loss: 2828128.3359; train_gene_expr_recon_loss: 24348187.0229; train_masked_gp_l1_reg_loss: 208138.0222; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 149980.3882; train_chrom_access_recon_loss: 8459423.2252; train_global_loss: 36137143.8168; train_optim_loss: 36137143.8168; val_kl_reg_loss: 144088.2531; val_edge_recon_loss: 2861862.2167; val_gene_expr_recon_loss: 24303287.3333; val_masked_gp_l1_reg_loss: 209455.7344; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 150657.1094; val_chrom_access_recon_loss: 8521598.9000; val_global_loss: 36190950.1333; val_optim_loss: 36190950.1333
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9409; val_auprc_score: 0.9250; val_best_acc_score: 0.8746; val_best_f1_score: 0.8827; train_kl_reg_loss: 141339.0843; train_edge_recon_loss: 2824804.0954; train_gene_expr_recon_loss: 24187878.7481; train_masked_gp_l1_reg_loss: 210030.9928; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 150821.8334; train_chrom_access_recon_loss: 8398867.6794; train_global_loss: 35913742.3969; train_optim_loss: 35913742.3969; val_kl_reg_loss: 145943.2125; val_edge_recon_loss: 2826948.8833; val_gene_expr_recon_loss: 24177195.8667; val_masked_gp_l1_reg_loss: 210995.4531; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 152515.6250; val_chrom_access_recon_loss: 8492141.4333; val_global_loss: 36005741.8667; val_optim_loss: 36005741.8667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9492; val_auprc_score: 0.9382; val_best_acc_score: 0.8853; val_best_f1_score: 0.8896; train_kl_reg_loss: 140748.0406; train_edge_recon_loss: 2803879.6221; train_gene_expr_recon_loss: 24069838.5496; train_masked_gp_l1_reg_loss: 211504.0329; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 152087.3045; train_chrom_access_recon_loss: 8351315.1832; train_global_loss: 35729372.8244; train_optim_loss: 35729372.8244; val_kl_reg_loss: 141667.5479; val_edge_recon_loss: 2803925.3167; val_gene_expr_recon_loss: 24024022.6667; val_masked_gp_l1_reg_loss: 212245.9688; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 152647.8125; val_chrom_access_recon_loss: 8447843.1333; val_global_loss: 35782352.8000; val_optim_loss: 35782352.8000
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9507; val_auprc_score: 0.9385; val_best_acc_score: 0.8875; val_best_f1_score: 0.8924; train_kl_reg_loss: 139409.1752; train_edge_recon_loss: 2790530.8416; train_gene_expr_recon_loss: 23958402.2595; train_masked_gp_l1_reg_loss: 212954.2380; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 152065.2360; train_chrom_access_recon_loss: 8313825.6985; train_global_loss: 35567187.5573; train_optim_loss: 35567187.5573; val_kl_reg_loss: 142411.5875; val_edge_recon_loss: 2795625.4167; val_gene_expr_recon_loss: 23939004.1333; val_masked_gp_l1_reg_loss: 213580.2969; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 150949.8281; val_chrom_access_recon_loss: 8430497.7333; val_global_loss: 35672068.5333; val_optim_loss: 35672068.5333
