[True]
Run timestamp: 09102023_222420_58.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.003', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '500', '--lambda_l1_addon', '500.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_58']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 816 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.003
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3575, n_cat_covariates_embed_input: 0, n_hidden: 2310, n_latent: 2210, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7585; val_auprc_score: 0.7776; val_best_acc_score: 0.5795; val_best_f1_score: 0.6971; train_kl_reg_loss: 46870.9065; train_edge_recon_loss: 3501945.6202; train_gene_expr_recon_loss: 13535097.4122; train_masked_gp_l1_reg_loss: 122353.8739; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 2711673.6911; train_chrom_access_recon_loss: 2885517.4427; train_global_loss: 22803458.8092; train_optim_loss: 22803458.8092; val_kl_reg_loss: 89222.9641; val_edge_recon_loss: 4060466.1833; val_gene_expr_recon_loss: 12730022.8000; val_masked_gp_l1_reg_loss: 110840.3828; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 392860.0312; val_chrom_access_recon_loss: 2806720.6167; val_global_loss: 20190132.8000; val_optim_loss: 20190132.8000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.7846; val_auprc_score: 0.7990; val_best_acc_score: 0.6987; val_best_f1_score: 0.7226; train_kl_reg_loss: 74592.8591; train_edge_recon_loss: 3498036.1832; train_gene_expr_recon_loss: 12620879.3053; train_masked_gp_l1_reg_loss: 107349.6094; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 217598.5174; train_chrom_access_recon_loss: 2761985.0095; train_global_loss: 19280441.3130; train_optim_loss: 19280441.3130; val_kl_reg_loss: 70808.6115; val_edge_recon_loss: 4034346.0500; val_gene_expr_recon_loss: 12485216.8667; val_masked_gp_l1_reg_loss: 105768.0547; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 140407.2188; val_chrom_access_recon_loss: 2763996.5667; val_global_loss: 19600543.8667; val_optim_loss: 19600543.8667
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8732; val_auprc_score: 0.8675; val_best_acc_score: 0.7854; val_best_f1_score: 0.8015; train_kl_reg_loss: 65004.1809; train_edge_recon_loss: 3359762.2748; train_gene_expr_recon_loss: 12447439.3053; train_masked_gp_l1_reg_loss: 109410.4952; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 116668.3272; train_chrom_access_recon_loss: 2728961.2557; train_global_loss: 18827245.8931; train_optim_loss: 18827245.8931; val_kl_reg_loss: 74694.5302; val_edge_recon_loss: 3089189.6333; val_gene_expr_recon_loss: 12362536.9333; val_masked_gp_l1_reg_loss: 122746.0391; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 100400.6016; val_chrom_access_recon_loss: 2719023.4333; val_global_loss: 18468591.7333; val_optim_loss: 18468591.7333
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.9021; val_auprc_score: 0.8919; val_best_acc_score: 0.8300; val_best_f1_score: 0.8415; train_kl_reg_loss: 87124.7753; train_edge_recon_loss: 2921217.5439; train_gene_expr_recon_loss: 12335321.7939; train_masked_gp_l1_reg_loss: 126235.9845; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 93082.5210; train_chrom_access_recon_loss: 2703512.9275; train_global_loss: 18266495.5725; train_optim_loss: 18266495.5725; val_kl_reg_loss: 93575.6161; val_edge_recon_loss: 2875367.8000; val_gene_expr_recon_loss: 12255604.1333; val_masked_gp_l1_reg_loss: 127578.8906; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 90655.0625; val_chrom_access_recon_loss: 2700040.2333; val_global_loss: 18142821.6000; val_optim_loss: 18142821.6000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9176; val_auprc_score: 0.9046; val_best_acc_score: 0.8469; val_best_f1_score: 0.8571; train_kl_reg_loss: 93874.8223; train_edge_recon_loss: 2826776.2595; train_gene_expr_recon_loss: 12200864.0076; train_masked_gp_l1_reg_loss: 127797.1892; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 88828.3504; train_chrom_access_recon_loss: 2680250.3168; train_global_loss: 18018390.8779; train_optim_loss: 18018390.8779; val_kl_reg_loss: 95491.2479; val_edge_recon_loss: 2811627.7167; val_gene_expr_recon_loss: 12063995.0000; val_masked_gp_l1_reg_loss: 127463.4531; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 86778.5938; val_chrom_access_recon_loss: 2676682.8333; val_global_loss: 17862038.9333; val_optim_loss: 17862038.9333
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9265; val_auprc_score: 0.9123; val_best_acc_score: 0.8622; val_best_f1_score: 0.8686; train_kl_reg_loss: 94643.0984; train_edge_recon_loss: 2815054.0821; train_gene_expr_recon_loss: 12073629.6107; train_masked_gp_l1_reg_loss: 127204.3835; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 85608.9293; train_chrom_access_recon_loss: 2653626.2099; train_global_loss: 17849766.1679; train_optim_loss: 17849766.1679; val_kl_reg_loss: 93207.2323; val_edge_recon_loss: 2809195.1000; val_gene_expr_recon_loss: 11935935.8000; val_masked_gp_l1_reg_loss: 126922.7734; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 85322.3906; val_chrom_access_recon_loss: 2644112.8000; val_global_loss: 17694696.4000; val_optim_loss: 17694696.4000
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9310; val_auprc_score: 0.9192; val_best_acc_score: 0.8643; val_best_f1_score: 0.8715; train_kl_reg_loss: 93902.4523; train_edge_recon_loss: 2802934.0095; train_gene_expr_recon_loss: 12003401.6565; train_masked_gp_l1_reg_loss: 126809.4563; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 83510.5356; train_chrom_access_recon_loss: 2639819.4962; train_global_loss: 17750377.5267; train_optim_loss: 17750377.5267; val_kl_reg_loss: 90776.8927; val_edge_recon_loss: 2788922.5333; val_gene_expr_recon_loss: 11912143.2000; val_masked_gp_l1_reg_loss: 126731.7891; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 82362.2969; val_chrom_access_recon_loss: 2642576.6167; val_global_loss: 17643512.9333; val_optim_loss: 17643512.9333
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9289; val_auprc_score: 0.9149; val_best_acc_score: 0.8632; val_best_f1_score: 0.8707; train_kl_reg_loss: 91916.5344; train_edge_recon_loss: 2796808.6775; train_gene_expr_recon_loss: 11908498.7252; train_masked_gp_l1_reg_loss: 126569.8108; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 81005.7914; train_chrom_access_recon_loss: 2621139.0038; train_global_loss: 17625938.5038; train_optim_loss: 17625938.5038; val_kl_reg_loss: 90904.6432; val_edge_recon_loss: 2807523.7833; val_gene_expr_recon_loss: 11836249.2000; val_masked_gp_l1_reg_loss: 126472.5312; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 79923.3828; val_chrom_access_recon_loss: 2647240.9667; val_global_loss: 17588314.6667; val_optim_loss: 17588314.6667
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9360; val_auprc_score: 0.9248; val_best_acc_score: 0.8703; val_best_f1_score: 0.8777; train_kl_reg_loss: 90101.9331; train_edge_recon_loss: 2793018.7920; train_gene_expr_recon_loss: 11849205.3435; train_masked_gp_l1_reg_loss: 126399.5041; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 78720.4299; train_chrom_access_recon_loss: 2606267.0191; train_global_loss: 17543712.9924; train_optim_loss: 17543712.9924; val_kl_reg_loss: 89241.8839; val_edge_recon_loss: 2795037.3167; val_gene_expr_recon_loss: 11767685.1333; val_masked_gp_l1_reg_loss: 126316.3906; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 77148.2734; val_chrom_access_recon_loss: 2610810.2833; val_global_loss: 17466238.8000; val_optim_loss: 17466238.8000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9342; val_auprc_score: 0.9231; val_best_acc_score: 0.8676; val_best_f1_score: 0.8736; train_kl_reg_loss: 88597.3163; train_edge_recon_loss: 2787434.7137; train_gene_expr_recon_loss: 11792424.3282; train_masked_gp_l1_reg_loss: 126466.3898; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 76833.6027; train_chrom_access_recon_loss: 2593610.1966; train_global_loss: 17465366.5038; train_optim_loss: 17465366.5038; val_kl_reg_loss: 88633.6568; val_edge_recon_loss: 2831037.7500; val_gene_expr_recon_loss: 11689272.7333; val_masked_gp_l1_reg_loss: 126864.4609; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 75931.3203; val_chrom_access_recon_loss: 2581078.8167; val_global_loss: 17392818.0667; val_optim_loss: 17392818.0667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9408; val_auprc_score: 0.9266; val_best_acc_score: 0.8754; val_best_f1_score: 0.8800; train_kl_reg_loss: 88527.7165; train_edge_recon_loss: 2766987.8473; train_gene_expr_recon_loss: 11752463.7099; train_masked_gp_l1_reg_loss: 126673.3098; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 75382.1506; train_chrom_access_recon_loss: 2584883.0095; train_global_loss: 17394917.7481; train_optim_loss: 17394917.7481; val_kl_reg_loss: 89545.4505; val_edge_recon_loss: 2791661.5333; val_gene_expr_recon_loss: 11688838.4000; val_masked_gp_l1_reg_loss: 126667.7500; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 74846.9766; val_chrom_access_recon_loss: 2585206.6167; val_global_loss: 17356767.0667; val_optim_loss: 17356767.0667
