[True]
Run timestamp: 09102023_184234_6.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '15000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.003', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '1000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_6']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 15000 peaks after filtering spatially variable peaks.
Keeping 2422 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.003
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 5181, n_cat_covariates_embed_input: 0, n_hidden: 2310, n_latent: 2210, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2422
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2422

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7459; val_auprc_score: 0.7761; val_best_acc_score: 0.5419; val_best_f1_score: 0.6827; train_kl_reg_loss: 53126.6103; train_edge_recon_loss: 3503324.1966; train_gene_expr_recon_loss: 13524355.8779; train_masked_gp_l1_reg_loss: 86903.8514; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 2028878.5086; train_chrom_access_recon_loss: 2268775.4571; train_global_loss: 21465364.5802; train_optim_loss: 21465364.5802; val_kl_reg_loss: 90869.9052; val_edge_recon_loss: 4062674.5167; val_gene_expr_recon_loss: 12725037.7333; val_masked_gp_l1_reg_loss: 79212.0938; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 524276.5000; val_chrom_access_recon_loss: 2200260.3167; val_global_loss: 19682330.8000; val_optim_loss: 19682330.8000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8085; val_auprc_score: 0.8273; val_best_acc_score: 0.7144; val_best_f1_score: 0.7293; train_kl_reg_loss: 71147.5234; train_edge_recon_loss: 3496875.1718; train_gene_expr_recon_loss: 12631192.7710; train_masked_gp_l1_reg_loss: 77860.5032; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 278693.3692; train_chrom_access_recon_loss: 2170477.6193; train_global_loss: 18726246.9313; train_optim_loss: 18726246.9313; val_kl_reg_loss: 73956.3109; val_edge_recon_loss: 4042212.4833; val_gene_expr_recon_loss: 12482961.7333; val_masked_gp_l1_reg_loss: 78332.1016; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 158540.0312; val_chrom_access_recon_loss: 2161315.2000; val_global_loss: 18997317.6000; val_optim_loss: 18997317.6000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8736; val_auprc_score: 0.8621; val_best_acc_score: 0.7944; val_best_f1_score: 0.8115; train_kl_reg_loss: 54785.7021; train_edge_recon_loss: 3332760.5305; train_gene_expr_recon_loss: 12475263.4962; train_masked_gp_l1_reg_loss: 84842.1356; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 121051.7456; train_chrom_access_recon_loss: 2143927.6231; train_global_loss: 18212631.2977; train_optim_loss: 18212631.2977; val_kl_reg_loss: 56077.6909; val_edge_recon_loss: 3050524.0000; val_gene_expr_recon_loss: 12495514.7333; val_masked_gp_l1_reg_loss: 102178.6562; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 101497.9141; val_chrom_access_recon_loss: 2147802.3667; val_global_loss: 17953595.6000; val_optim_loss: 17953595.6000
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.9199; val_auprc_score: 0.9062; val_best_acc_score: 0.8480; val_best_f1_score: 0.8555; train_kl_reg_loss: 77672.4346; train_edge_recon_loss: 2891855.1660; train_gene_expr_recon_loss: 12341725.0763; train_masked_gp_l1_reg_loss: 101867.8185; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 91371.5581; train_chrom_access_recon_loss: 2122333.6441; train_global_loss: 17626825.6641; train_optim_loss: 17626825.6641; val_kl_reg_loss: 79863.3182; val_edge_recon_loss: 2864055.4667; val_gene_expr_recon_loss: 12289265.7333; val_masked_gp_l1_reg_loss: 101330.8906; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 83342.7969; val_chrom_access_recon_loss: 2115994.9500; val_global_loss: 17533853.4667; val_optim_loss: 17533853.4667
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9309; val_auprc_score: 0.9212; val_best_acc_score: 0.8624; val_best_f1_score: 0.8705; train_kl_reg_loss: 88638.6606; train_edge_recon_loss: 2813247.0630; train_gene_expr_recon_loss: 12181905.9542; train_masked_gp_l1_reg_loss: 102157.1991; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 78064.1169; train_chrom_access_recon_loss: 2099251.3903; train_global_loss: 17363264.4351; train_optim_loss: 17363264.4351; val_kl_reg_loss: 80029.2990; val_edge_recon_loss: 2823056.1500; val_gene_expr_recon_loss: 12186818.4667; val_masked_gp_l1_reg_loss: 102981.8906; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 74934.3594; val_chrom_access_recon_loss: 2103806.0000; val_global_loss: 17371625.8000; val_optim_loss: 17371625.8000
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9405; val_auprc_score: 0.9299; val_best_acc_score: 0.8770; val_best_f1_score: 0.8819; train_kl_reg_loss: 85905.6607; train_edge_recon_loss: 2797603.4580; train_gene_expr_recon_loss: 12086976.6489; train_masked_gp_l1_reg_loss: 103469.7013; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 73276.3729; train_chrom_access_recon_loss: 2086665.3435; train_global_loss: 17233897.2366; train_optim_loss: 17233897.2366; val_kl_reg_loss: 83930.3729; val_edge_recon_loss: 2796175.3667; val_gene_expr_recon_loss: 12090419.7333; val_masked_gp_l1_reg_loss: 104189.2344; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 72378.1094; val_chrom_access_recon_loss: 2095165.9083; val_global_loss: 17242258.1333; val_optim_loss: 17242258.1333
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9411; val_auprc_score: 0.9289; val_best_acc_score: 0.8775; val_best_f1_score: 0.8841; train_kl_reg_loss: 84719.8341; train_edge_recon_loss: 2780532.4084; train_gene_expr_recon_loss: 11998051.0458; train_masked_gp_l1_reg_loss: 104781.8786; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 70660.9535; train_chrom_access_recon_loss: 2072830.0410; train_global_loss: 17111576.0382; train_optim_loss: 17111576.0382; val_kl_reg_loss: 83907.7620; val_edge_recon_loss: 2779261.4333; val_gene_expr_recon_loss: 11975030.0000; val_masked_gp_l1_reg_loss: 105404.1172; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 69615.4297; val_chrom_access_recon_loss: 2070761.2500; val_global_loss: 17083979.6000; val_optim_loss: 17083979.6000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9440; val_auprc_score: 0.9329; val_best_acc_score: 0.8824; val_best_f1_score: 0.8883; train_kl_reg_loss: 82013.6136; train_edge_recon_loss: 2770822.9198; train_gene_expr_recon_loss: 11910864.4809; train_masked_gp_l1_reg_loss: 105844.9921; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 68729.6909; train_chrom_access_recon_loss: 2056117.5076; train_global_loss: 16994393.1756; train_optim_loss: 16994393.1756; val_kl_reg_loss: 78999.7005; val_edge_recon_loss: 2764646.1667; val_gene_expr_recon_loss: 11908302.6667; val_masked_gp_l1_reg_loss: 106588.5234; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 67347.1641; val_chrom_access_recon_loss: 2061630.9583; val_global_loss: 16987515.7333; val_optim_loss: 16987515.7333
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9447; val_auprc_score: 0.9291; val_best_acc_score: 0.8880; val_best_f1_score: 0.8943; train_kl_reg_loss: 81672.0629; train_edge_recon_loss: 2755641.9561; train_gene_expr_recon_loss: 11836593.3053; train_masked_gp_l1_reg_loss: 106637.0159; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 66772.8700; train_chrom_access_recon_loss: 2043956.4313; train_global_loss: 16891273.7176; train_optim_loss: 16891273.7176; val_kl_reg_loss: 79905.5177; val_edge_recon_loss: 2755663.3000; val_gene_expr_recon_loss: 11842425.8667; val_masked_gp_l1_reg_loss: 106880.2891; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 66181.7344; val_chrom_access_recon_loss: 2051786.9000; val_global_loss: 16902843.7333; val_optim_loss: 16902843.7333
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9510; val_auprc_score: 0.9380; val_best_acc_score: 0.8948; val_best_f1_score: 0.9008; train_kl_reg_loss: 79822.2708; train_edge_recon_loss: 2744896.2863; train_gene_expr_recon_loss: 11781695.2061; train_masked_gp_l1_reg_loss: 107128.0658; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 65518.9116; train_chrom_access_recon_loss: 2034639.4342; train_global_loss: 16813700.0916; train_optim_loss: 16813700.0916; val_kl_reg_loss: 79462.8318; val_edge_recon_loss: 2732516.5333; val_gene_expr_recon_loss: 11777949.7333; val_masked_gp_l1_reg_loss: 107347.5938; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 64343.7578; val_chrom_access_recon_loss: 2042474.0583; val_global_loss: 16804095.2667; val_optim_loss: 16804095.2667
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9512; val_auprc_score: 0.9380; val_best_acc_score: 0.8915; val_best_f1_score: 0.8983; train_kl_reg_loss: 80231.3442; train_edge_recon_loss: 2740179.0000; train_gene_expr_recon_loss: 11728975.1450; train_masked_gp_l1_reg_loss: 107586.0156; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 63735.0319; train_chrom_access_recon_loss: 2026969.6279; train_global_loss: 16747676.1527; train_optim_loss: 16747676.1527; val_kl_reg_loss: 76925.8198; val_edge_recon_loss: 2740354.3667; val_gene_expr_recon_loss: 11744783.4667; val_masked_gp_l1_reg_loss: 108056.7422; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 64038.3320; val_chrom_access_recon_loss: 2027554.6750; val_global_loss: 16761713.3333; val_optim_loss: 16761713.3333
