[True]
Run timestamp: 10102023_090816_212.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.001', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '1000000', '--lambda_gene_expr_recon', '5000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_212']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 824 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.001
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3572, n_cat_covariates_embed_input: 0, n_hidden: 2323, n_latent: 2223, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2748
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 824
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2223, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 824

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 16751
Number of validation edges: 1861
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7093; val_auprc_score: 0.6724; val_best_acc_score: 0.5132; val_best_f1_score: 0.6725; train_kl_reg_loss: 53452.3721; train_edge_recon_loss: 741911.4564; train_gene_expr_recon_loss: 23004526.2121; train_masked_gp_l1_reg_loss: 107774.3658; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 3289966.2917; train_chrom_access_recon_loss: 2975636.5189; train_global_loss: 30173266.9091; train_optim_loss: 30173266.9091; val_kl_reg_loss: 92064.8281; val_edge_recon_loss: 812906.0547; val_gene_expr_recon_loss: 21341854.5000; val_masked_gp_l1_reg_loss: 85104.6328; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 2206446.7500; val_chrom_access_recon_loss: 2851018.8125; val_global_loss: 27389394.0000; val_optim_loss: 27389394.0000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.7063; val_auprc_score: 0.6884; val_best_acc_score: 0.6126; val_best_f1_score: 0.7070; train_kl_reg_loss: 89947.9714; train_edge_recon_loss: 745754.0104; train_gene_expr_recon_loss: 21170082.6970; train_masked_gp_l1_reg_loss: 79696.1203; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 1433669.8352; train_chrom_access_recon_loss: 2819636.6098; train_global_loss: 26338787.1212; train_optim_loss: 26338787.1212; val_kl_reg_loss: 81710.0771; val_edge_recon_loss: 811758.8828; val_gene_expr_recon_loss: 21231215.0000; val_masked_gp_l1_reg_loss: 76930.1328; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 852919.8750; val_chrom_access_recon_loss: 2827625.7500; val_global_loss: 25882160.0000; val_optim_loss: 25882160.0000
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8097; val_auprc_score: 0.7963; val_best_acc_score: 0.7292; val_best_f1_score: 0.7467; train_kl_reg_loss: 80541.2326; train_edge_recon_loss: 736947.5076; train_gene_expr_recon_loss: 20983464.2424; train_masked_gp_l1_reg_loss: 76202.0893; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 585899.8584; train_chrom_access_recon_loss: 2804303.2652; train_global_loss: 25267358.4848; train_optim_loss: 25267358.4848; val_kl_reg_loss: 78040.8428; val_edge_recon_loss: 808172.4922; val_gene_expr_recon_loss: 21027823.2500; val_masked_gp_l1_reg_loss: 76238.1875; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 395072.0938; val_chrom_access_recon_loss: 2819230.8750; val_global_loss: 25204577.5000; val_optim_loss: 25204577.5000
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.8643; val_auprc_score: 0.8387; val_best_acc_score: 0.7794; val_best_f1_score: 0.8070; train_kl_reg_loss: 72194.3944; train_edge_recon_loss: 730137.2216; train_gene_expr_recon_loss: 20821781.4848; train_masked_gp_l1_reg_loss: 77248.0695; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 304967.2810; train_chrom_access_recon_loss: 2783855.3788; train_global_loss: 24790183.9091; train_optim_loss: 24790183.9091; val_kl_reg_loss: 76818.4248; val_edge_recon_loss: 789329.0234; val_gene_expr_recon_loss: 20788823.7500; val_masked_gp_l1_reg_loss: 78926.6250; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 241067.1094; val_chrom_access_recon_loss: 2771577.3125; val_global_loss: 24746542.5000; val_optim_loss: 24746542.5000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.8956; val_auprc_score: 0.8624; val_best_acc_score: 0.8307; val_best_f1_score: 0.8402; train_kl_reg_loss: 65926.5939; train_edge_recon_loss: 716909.2528; train_gene_expr_recon_loss: 20644814.0000; train_masked_gp_l1_reg_loss: 80090.7687; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 207177.5334; train_chrom_access_recon_loss: 2771090.1061; train_global_loss: 24486008.2424; train_optim_loss: 24486008.2424; val_kl_reg_loss: 63218.1279; val_edge_recon_loss: 741705.2969; val_gene_expr_recon_loss: 20590362.7500; val_masked_gp_l1_reg_loss: 81613.5859; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 177064.1406; val_chrom_access_recon_loss: 2765528.9688; val_global_loss: 24419493.7500; val_optim_loss: 24419493.7500
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.8947; val_auprc_score: 0.8643; val_best_acc_score: 0.8235; val_best_f1_score: 0.8424; train_kl_reg_loss: 63628.9488; train_edge_recon_loss: 683211.6562; train_gene_expr_recon_loss: 20533116.7576; train_masked_gp_l1_reg_loss: 82589.4483; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 155666.5286; train_chrom_access_recon_loss: 2756592.6553; train_global_loss: 24274805.8485; train_optim_loss: 24274805.8485; val_kl_reg_loss: 70551.5879; val_edge_recon_loss: 661509.1719; val_gene_expr_recon_loss: 20451957.0000; val_masked_gp_l1_reg_loss: 83202.1172; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 137901.7969; val_chrom_access_recon_loss: 2751657.4062; val_global_loss: 24156779.2500; val_optim_loss: 24156779.2500
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9086; val_auprc_score: 0.8737; val_best_acc_score: 0.8423; val_best_f1_score: 0.8532; train_kl_reg_loss: 74012.4992; train_edge_recon_loss: 635997.3116; train_gene_expr_recon_loss: 20421176.1212; train_masked_gp_l1_reg_loss: 84040.8216; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 126223.9549; train_chrom_access_recon_loss: 2743709.4773; train_global_loss: 24085160.3939; train_optim_loss: 24085160.3939; val_kl_reg_loss: 75211.1084; val_edge_recon_loss: 628004.4297; val_gene_expr_recon_loss: 20534466.0000; val_masked_gp_l1_reg_loss: 84880.1484; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 117070.5938; val_chrom_access_recon_loss: 2755633.3438; val_global_loss: 24195264.5000; val_optim_loss: 24195264.5000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9060; val_auprc_score: 0.8747; val_best_acc_score: 0.8345; val_best_f1_score: 0.8500; train_kl_reg_loss: 76627.6546; train_edge_recon_loss: 621423.5275; train_gene_expr_recon_loss: 20326154.0909; train_masked_gp_l1_reg_loss: 85855.7186; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 109945.9660; train_chrom_access_recon_loss: 2732006.7462; train_global_loss: 23952013.6667; train_optim_loss: 23952013.6667; val_kl_reg_loss: 75279.3291; val_edge_recon_loss: 619778.9609; val_gene_expr_recon_loss: 20175608.0000; val_masked_gp_l1_reg_loss: 86766.0391; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 104654.0391; val_chrom_access_recon_loss: 2727546.0000; val_global_loss: 23789632.0000; val_optim_loss: 23789632.0000
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9143; val_auprc_score: 0.8857; val_best_acc_score: 0.8461; val_best_f1_score: 0.8575; train_kl_reg_loss: 75225.7856; train_edge_recon_loss: 616262.1562; train_gene_expr_recon_loss: 20254441.9394; train_masked_gp_l1_reg_loss: 87335.0170; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 99964.6980; train_chrom_access_recon_loss: 2724787.5871; train_global_loss: 23858017.1818; train_optim_loss: 23858017.1818; val_kl_reg_loss: 74264.5400; val_edge_recon_loss: 613830.8125; val_gene_expr_recon_loss: 20294424.7500; val_masked_gp_l1_reg_loss: 88195.7031; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 96449.4141; val_chrom_access_recon_loss: 2749150.7500; val_global_loss: 23916316.7500; val_optim_loss: 23916316.7500
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9231; val_auprc_score: 0.9021; val_best_acc_score: 0.8501; val_best_f1_score: 0.8600; train_kl_reg_loss: 74256.0257; train_edge_recon_loss: 609990.9763; train_gene_expr_recon_loss: 20172427.2121; train_masked_gp_l1_reg_loss: 88665.5284; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 92656.6438; train_chrom_access_recon_loss: 2713318.4811; train_global_loss: 23751314.9091; train_optim_loss: 23751314.9091; val_kl_reg_loss: 71311.8213; val_edge_recon_loss: 614241.0547; val_gene_expr_recon_loss: 20169799.7500; val_masked_gp_l1_reg_loss: 89201.2812; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 89627.4141; val_chrom_access_recon_loss: 2735466.6250; val_global_loss: 23769649.0000; val_optim_loss: 23769649.0000
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9084; val_auprc_score: 0.8807; val_best_acc_score: 0.8391; val_best_f1_score: 0.8511; train_kl_reg_loss: 72870.0883; train_edge_recon_loss: 606233.2301; train_gene_expr_recon_loss: 20094323.4242; train_masked_gp_l1_reg_loss: 89563.6239; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 86715.6056; train_chrom_access_recon_loss: 2705249.1515; train_global_loss: 23654955.2727; train_optim_loss: 23654955.2727; val_kl_reg_loss: 72543.4951; val_edge_recon_loss: 614716.6250; val_gene_expr_recon_loss: 20239132.7500; val_masked_gp_l1_reg_loss: 90276.8203; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 84826.6875; val_chrom_access_recon_loss: 2737324.9688; val_global_loss: 23838820.2500; val_optim_loss: 23838820.2500
