[True]
Run timestamp: 10102023_033555_130.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.005', '--min_cell_gene_thresh_ratio', '0.005', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '300', '--lambda_l1_addon', '300.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_130']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2803.

Filtering genes...
Starting with 22914 genes.
Keeping 12959 genes after filtering genes with expression in {} cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 120652 peaks after filtering  peaks with counts in less than 46 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 816 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3575, n_cat_covariates_embed_input: 0, n_hidden: 2310, n_latent: 2210, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2759
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2210, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 816

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7738; val_auprc_score: 0.7957; val_best_acc_score: 0.5705; val_best_f1_score: 0.6944; train_kl_reg_loss: 64255.9511; train_edge_recon_loss: 3511096.5267; train_gene_expr_recon_loss: 13448959.0763; train_masked_gp_l1_reg_loss: 86373.5874; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 1974834.1968; train_chrom_access_recon_loss: 4781119.6603; train_global_loss: 23866638.9924; train_optim_loss: 23866638.9924; val_kl_reg_loss: 89864.2214; val_edge_recon_loss: 4060970.1667; val_gene_expr_recon_loss: 12707904.2000; val_masked_gp_l1_reg_loss: 76942.0703; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 473659.9375; val_chrom_access_recon_loss: 4574767.1333; val_global_loss: 21984107.8667; val_optim_loss: 21984107.8667
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8247; val_auprc_score: 0.8279; val_best_acc_score: 0.7172; val_best_f1_score: 0.7573; train_kl_reg_loss: 77426.0019; train_edge_recon_loss: 3494537.2080; train_gene_expr_recon_loss: 12629607.8702; train_masked_gp_l1_reg_loss: 76537.9975; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 251579.8286; train_chrom_access_recon_loss: 4588354.3244; train_global_loss: 21118043.3130; train_optim_loss: 21118043.3130; val_kl_reg_loss: 63187.5135; val_edge_recon_loss: 3888553.4000; val_gene_expr_recon_loss: 12527791.8667; val_masked_gp_l1_reg_loss: 78300.9219; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 151560.5781; val_chrom_access_recon_loss: 4517996.1000; val_global_loss: 21227390.5333; val_optim_loss: 21227390.5333
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8734; val_auprc_score: 0.8654; val_best_acc_score: 0.7797; val_best_f1_score: 0.7953; train_kl_reg_loss: 71859.4680; train_edge_recon_loss: 3182364.5859; train_gene_expr_recon_loss: 12502617.4809; train_masked_gp_l1_reg_loss: 86978.2359; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 124588.4941; train_chrom_access_recon_loss: 4545168.4275; train_global_loss: 20513576.7328; train_optim_loss: 20513576.7328; val_kl_reg_loss: 86090.1161; val_edge_recon_loss: 2960403.6000; val_gene_expr_recon_loss: 12391107.5333; val_masked_gp_l1_reg_loss: 93866.1328; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 107082.0859; val_chrom_access_recon_loss: 4466243.4500; val_global_loss: 20104792.5333; val_optim_loss: 20104792.5333
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.9074; val_auprc_score: 0.8933; val_best_acc_score: 0.8242; val_best_f1_score: 0.8366; train_kl_reg_loss: 90958.0680; train_edge_recon_loss: 2905051.9275; train_gene_expr_recon_loss: 12336483.1832; train_masked_gp_l1_reg_loss: 96000.4266; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 94210.2329; train_chrom_access_recon_loss: 4499336.0725; train_global_loss: 20022039.7557; train_optim_loss: 20022039.7557; val_kl_reg_loss: 88446.8932; val_edge_recon_loss: 2849372.3000; val_gene_expr_recon_loss: 12283992.8000; val_masked_gp_l1_reg_loss: 98166.3828; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 84512.1641; val_chrom_access_recon_loss: 4446976.2000; val_global_loss: 19851465.8667; val_optim_loss: 19851465.8667
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9228; val_auprc_score: 0.9097; val_best_acc_score: 0.8486; val_best_f1_score: 0.8558; train_kl_reg_loss: 90252.7554; train_edge_recon_loss: 2843792.9733; train_gene_expr_recon_loss: 12203923.5878; train_masked_gp_l1_reg_loss: 99525.6156; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 79764.6768; train_chrom_access_recon_loss: 4458011.2767; train_global_loss: 19775270.6412; train_optim_loss: 19775270.6412; val_kl_reg_loss: 88374.9792; val_edge_recon_loss: 2842391.8333; val_gene_expr_recon_loss: 12132356.6667; val_masked_gp_l1_reg_loss: 100877.1953; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 77092.3516; val_chrom_access_recon_loss: 4396723.4333; val_global_loss: 19637815.8667; val_optim_loss: 19637815.8667
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9284; val_auprc_score: 0.9103; val_best_acc_score: 0.8642; val_best_f1_score: 0.8728; train_kl_reg_loss: 91762.0537; train_edge_recon_loss: 2805657.0553; train_gene_expr_recon_loss: 12086524.5191; train_masked_gp_l1_reg_loss: 101753.4249; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 73526.6753; train_chrom_access_recon_loss: 4421297.4160; train_global_loss: 19580521.1145; train_optim_loss: 19580521.1145; val_kl_reg_loss: 93376.2927; val_edge_recon_loss: 2813689.3667; val_gene_expr_recon_loss: 12048099.6000; val_masked_gp_l1_reg_loss: 102688.2031; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 71262.1953; val_chrom_access_recon_loss: 4361546.1667; val_global_loss: 19490661.4667; val_optim_loss: 19490661.4667
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9256; val_auprc_score: 0.9059; val_best_acc_score: 0.8641; val_best_f1_score: 0.8714; train_kl_reg_loss: 89051.9791; train_edge_recon_loss: 2791530.2252; train_gene_expr_recon_loss: 11994653.8397; train_masked_gp_l1_reg_loss: 103539.6986; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 68901.5403; train_chrom_access_recon_loss: 4390757.7996; train_global_loss: 19438434.9008; train_optim_loss: 19438434.9008; val_kl_reg_loss: 85613.7328; val_edge_recon_loss: 2810074.6500; val_gene_expr_recon_loss: 11945154.1333; val_masked_gp_l1_reg_loss: 104161.2656; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 66808.2344; val_chrom_access_recon_loss: 4329701.5500; val_global_loss: 19341512.8000; val_optim_loss: 19341512.8000
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9374; val_auprc_score: 0.9220; val_best_acc_score: 0.8754; val_best_f1_score: 0.8815; train_kl_reg_loss: 85293.0330; train_edge_recon_loss: 2775108.0897; train_gene_expr_recon_loss: 11930210.6565; train_masked_gp_l1_reg_loss: 104913.7750; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 65035.6133; train_chrom_access_recon_loss: 4364798.1908; train_global_loss: 19325359.2061; train_optim_loss: 19325359.2061; val_kl_reg_loss: 83588.5542; val_edge_recon_loss: 2769709.8667; val_gene_expr_recon_loss: 11890451.8000; val_masked_gp_l1_reg_loss: 105874.7891; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 64097.8047; val_chrom_access_recon_loss: 4310789.3833; val_global_loss: 19224512.6667; val_optim_loss: 19224512.6667
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9423; val_auprc_score: 0.9299; val_best_acc_score: 0.8781; val_best_f1_score: 0.8845; train_kl_reg_loss: 84831.9218; train_edge_recon_loss: 2760309.8053; train_gene_expr_recon_loss: 11863282.9160; train_masked_gp_l1_reg_loss: 106111.5400; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 62827.2312; train_chrom_access_recon_loss: 4341003.0592; train_global_loss: 19218366.3664; train_optim_loss: 19218366.3664; val_kl_reg_loss: 85156.8786; val_edge_recon_loss: 2795148.8500; val_gene_expr_recon_loss: 11832699.5333; val_masked_gp_l1_reg_loss: 106479.3672; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 61677.0156; val_chrom_access_recon_loss: 4309101.8000; val_global_loss: 19190262.8000; val_optim_loss: 19190262.8000
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9425; val_auprc_score: 0.9295; val_best_acc_score: 0.8794; val_best_f1_score: 0.8849; train_kl_reg_loss: 84373.8837; train_edge_recon_loss: 2745785.4103; train_gene_expr_recon_loss: 11818049.7328; train_masked_gp_l1_reg_loss: 106981.9577; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 60814.1564; train_chrom_access_recon_loss: 4325656.2538; train_global_loss: 19141661.2824; train_optim_loss: 19141661.2824; val_kl_reg_loss: 81740.5984; val_edge_recon_loss: 2752644.1833; val_gene_expr_recon_loss: 11773984.3333; val_masked_gp_l1_reg_loss: 107072.3672; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 60098.8320; val_chrom_access_recon_loss: 4269784.6333; val_global_loss: 19045324.4000; val_optim_loss: 19045324.4000
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9400; val_auprc_score: 0.9256; val_best_acc_score: 0.8729; val_best_f1_score: 0.8812; train_kl_reg_loss: 82034.7289; train_edge_recon_loss: 2745700.2099; train_gene_expr_recon_loss: 11746376.7099; train_masked_gp_l1_reg_loss: 107249.1490; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 59345.4610; train_chrom_access_recon_loss: 4298938.2366; train_global_loss: 19039644.5191; train_optim_loss: 19039644.5191; val_kl_reg_loss: 77124.7469; val_edge_recon_loss: 2773379.2333; val_gene_expr_recon_loss: 11738808.5333; val_masked_gp_l1_reg_loss: 107634.9062; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 59352.8516; val_chrom_access_recon_loss: 4248933.8333; val_global_loss: 19005234.5333; val_optim_loss: 19005234.5333
