[True]
Run timestamp: 01082023_064327_15.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000', '--lambda_gene_expr_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--lambda_l1_addon', '5', '--edge_batch_size', '2048', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_15']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29239 genes.
Keeping 29239 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_pred_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1548, n_latent: 1538, n_addon_latent: 10, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1538, n_cat_covariates_embed_input: 3, n_addon_gp_input: 10, n_output: 4032
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1538, n_cat_covariates_embed_input: 3, n_addon_gp_input: 10, n_output: 4032

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 109836
Number of validation edges: 12204
Edge batch size: 2048
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9216; val_auprc_score: 0.9848; val_best_acc_score: 0.8554; val_best_f1_score: 0.9221; train_kl_reg_loss: 152505.4344; train_edge_recon_loss: 11788.9677; train_gene_expr_recon_loss: 5219646.7407; train_masked_gp_l1_reg_loss: 6798.7346; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 59026.9468; train_global_loss: 5449766.8611; train_optim_loss: 5449766.8611; val_kl_reg_loss: 136900.6641; val_edge_recon_loss: 11755.5700; val_gene_expr_recon_loss: 4489334.2500; val_masked_gp_l1_reg_loss: 7041.7461; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 54761.6797; val_global_loss: 4699793.5000; val_optim_loss: 4699793.5000
Epoch 2/100 |--------------------| 2.0% val_auroc_score: 0.9055; val_auprc_score: 0.9812; val_best_acc_score: 0.8499; val_best_f1_score: 0.9188; train_kl_reg_loss: 143279.8511; train_edge_recon_loss: 11992.1844; train_gene_expr_recon_loss: 3954229.5463; train_masked_gp_l1_reg_loss: 6965.9511; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 51360.6732; train_global_loss: 4167828.2176; train_optim_loss: 4167828.2176; val_kl_reg_loss: 135998.6250; val_edge_recon_loss: 12206.1634; val_gene_expr_recon_loss: 3369520.7917; val_masked_gp_l1_reg_loss: 6828.9307; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 48081.1016; val_global_loss: 3572635.5833; val_optim_loss: 3572635.5833
Epoch 3/100 |--------------------| 3.0% val_auroc_score: 0.8933; val_auprc_score: 0.9788; val_best_acc_score: 0.8543; val_best_f1_score: 0.9214; train_kl_reg_loss: 163528.4831; train_edge_recon_loss: 11778.0364; train_gene_expr_recon_loss: 5826867.5833; train_masked_gp_l1_reg_loss: 6733.4232; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 45320.3218; train_global_loss: 6054227.8380; train_optim_loss: 6054227.8380; val_kl_reg_loss: 315635.9010; val_edge_recon_loss: 11840.9046; val_gene_expr_recon_loss: 5492327.6667; val_masked_gp_l1_reg_loss: 7072.0068; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 42717.8320; val_global_loss: 5869594.4167; val_optim_loss: 5869594.4167
Epoch 4/100 |--------------------| 4.0% val_auroc_score: 0.8776; val_auprc_score: 0.9737; val_best_acc_score: 0.8529; val_best_f1_score: 0.9206; train_kl_reg_loss: 615329.6418; train_edge_recon_loss: 11873.3667; train_gene_expr_recon_loss: 4029800.7454; train_masked_gp_l1_reg_loss: 7476.3087; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 40609.7088; train_global_loss: 4705089.7593; train_optim_loss: 4705089.7593; val_kl_reg_loss: 804611.6146; val_edge_recon_loss: 11951.4800; val_gene_expr_recon_loss: 3468340.2500; val_masked_gp_l1_reg_loss: 7505.2168; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 38579.4844; val_global_loss: 4330987.8333; val_optim_loss: 4330987.8333
Epoch 5/100 |█-------------------| 5.0% val_auroc_score: 0.8756; val_auprc_score: 0.9748; val_best_acc_score: 0.8570; val_best_f1_score: 0.9230; train_kl_reg_loss: 698175.7500; train_edge_recon_loss: 11910.9812; train_gene_expr_recon_loss: 3312117.8426; train_masked_gp_l1_reg_loss: 7350.8021; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 37191.9101; train_global_loss: 4066747.2593; train_optim_loss: 4066747.2593; val_kl_reg_loss: 547996.9062; val_edge_recon_loss: 11623.2967; val_gene_expr_recon_loss: 3264533.9167; val_masked_gp_l1_reg_loss: 7219.7598; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36042.8828; val_global_loss: 3867416.8333; val_optim_loss: 3867416.8333
Epoch 6/100 |█-------------------| 6.0% val_auroc_score: 0.8698; val_auprc_score: 0.9730; val_best_acc_score: 0.8557; val_best_f1_score: 0.9222; train_kl_reg_loss: 505041.8125; train_edge_recon_loss: 12019.7150; train_gene_expr_recon_loss: 3312090.6574; train_masked_gp_l1_reg_loss: 7192.3777; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 35459.5124; train_global_loss: 3871804.0880; train_optim_loss: 3871804.0880; val_kl_reg_loss: 423524.3021; val_edge_recon_loss: 11736.3104; val_gene_expr_recon_loss: 3228924.0833; val_masked_gp_l1_reg_loss: 7113.3618; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 35087.3516; val_global_loss: 3706385.2083; val_optim_loss: 3706385.2083
Epoch 7/100 |█-------------------| 7.0% val_auroc_score: 0.8623; val_auprc_score: 0.9728; val_best_acc_score: 0.8590; val_best_f1_score: 0.9242; train_kl_reg_loss: 379900.8877; train_edge_recon_loss: 11955.4569; train_gene_expr_recon_loss: 3212041.4954; train_masked_gp_l1_reg_loss: 7042.0111; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 34887.4889; train_global_loss: 3645827.3287; train_optim_loss: 3645827.3287; val_kl_reg_loss: 314518.8177; val_edge_recon_loss: 11465.8027; val_gene_expr_recon_loss: 3198039.4583; val_masked_gp_l1_reg_loss: 6978.1353; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 34689.9180; val_global_loss: 3565692.2917; val_optim_loss: 3565692.2917
Epoch 8/100 |█-------------------| 8.0% val_auroc_score: 0.8680; val_auprc_score: 0.9733; val_best_acc_score: 0.8523; val_best_f1_score: 0.9203; train_kl_reg_loss: 287805.5648; train_edge_recon_loss: 11871.5112; train_gene_expr_recon_loss: 3191542.4028; train_masked_gp_l1_reg_loss: 6939.1979; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 34500.3699; train_global_loss: 3532659.0509; train_optim_loss: 3532659.0509; val_kl_reg_loss: 243905.0859; val_edge_recon_loss: 11999.0754; val_gene_expr_recon_loss: 3181032.5417; val_masked_gp_l1_reg_loss: 6904.5874; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 34301.4258; val_global_loss: 3478142.7500; val_optim_loss: 3478142.7500
Epoch 9/100 |█-------------------| 9.0% val_auroc_score: 0.8652; val_auprc_score: 0.9732; val_best_acc_score: 0.8529; val_best_f1_score: 0.9206; train_kl_reg_loss: 226903.5836; train_edge_recon_loss: 11855.1037; train_gene_expr_recon_loss: 3170448.8981; train_masked_gp_l1_reg_loss: 6882.9420; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 34104.3586; train_global_loss: 3450194.9028; train_optim_loss: 3450194.9028; val_kl_reg_loss: 195740.4974; val_edge_recon_loss: 11958.7342; val_gene_expr_recon_loss: 3160278.9167; val_masked_gp_l1_reg_loss: 6872.7466; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 33896.2852; val_global_loss: 3408747.1667; val_optim_loss: 3408747.1667
Epoch 10/100 |██------------------| 10.0% val_auroc_score: 0.8608; val_auprc_score: 0.9716; val_best_acc_score: 0.8545; val_best_f1_score: 0.9213; train_kl_reg_loss: 184355.5518; train_edge_recon_loss: 11756.4111; train_gene_expr_recon_loss: 3151441.9722; train_masked_gp_l1_reg_loss: 6910.3552; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 33688.8091; train_global_loss: 3388153.1111; train_optim_loss: 3388153.1111; val_kl_reg_loss: 160689.0573; val_edge_recon_loss: 12013.8200; val_gene_expr_recon_loss: 3138951.2917; val_masked_gp_l1_reg_loss: 6942.3633; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 33470.4375; val_global_loss: 3352066.9167; val_optim_loss: 3352066.9167
Epoch 11/100 |██------------------| 11.0% val_auroc_score: 0.8609; val_auprc_score: 0.9724; val_best_acc_score: 0.8608; val_best_f1_score: 0.9247; train_kl_reg_loss: 153294.4505; train_edge_recon_loss: 11941.7137; train_gene_expr_recon_loss: 3132853.5046; train_masked_gp_l1_reg_loss: 6937.5009; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 33253.4909; train_global_loss: 3338280.6157; train_optim_loss: 3338280.6157; val_kl_reg_loss: 135200.6823; val_edge_recon_loss: 11802.5218; val_gene_expr_recon_loss: 3121775.8750; val_masked_gp_l1_reg_loss: 6934.2827; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 33025.5508; val_global_loss: 3308738.8750; val_optim_loss: 3308738.8750
