[True]
Run timestamp: 07092023_071350_291.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '0', '--n_svg', '3000', '--n_svp', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--include_brain_marker_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.03', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '5000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--lambda_l1_addon', '100.', '--edge_batch_size', '256', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_291']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3404.
Number of gene programs after filtering and combining: 2774.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 5000 peaks after filtering spatially variable peaks.
Keeping 792 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.03
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ONE HOP GCN NORM ATAC NODE LABEL AGGREGATOR
ENCODER -> n_input: 3517, n_cat_covariates_embed_input: 0, n_hidden: 2312, n_latent: 2212, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2212, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2725
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2212, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 2725
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2212, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 792
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2212, n_addon_gp_input: 100, n_cat_covariates_embed_input: 0, n_output: 792

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7706; val_auprc_score: 0.7853; val_best_acc_score: 0.5741; val_best_f1_score: 0.6966; train_kl_reg_loss: 59693.1189; train_edge_recon_loss: 3541592.2634; train_gene_expr_recon_loss: 12732931.1756; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 647772.6124; train_chrom_access_recon_loss: 4497612.3721; train_global_loss: 21479601.4504; train_optim_loss: 21479601.4504; val_kl_reg_loss: 77725.4875; val_edge_recon_loss: 4061367.9000; val_gene_expr_recon_loss: 11895994.4000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 351059.0938; val_chrom_access_recon_loss: 4334484.6167; val_global_loss: 20720631.2000; val_optim_loss: 20720631.2000
Epoch 2/400 |--------------------| 0.5% val_auroc_score: 0.8539; val_auprc_score: 0.8588; val_best_acc_score: 0.7425; val_best_f1_score: 0.7735; train_kl_reg_loss: 76109.4276; train_edge_recon_loss: 3504430.2920; train_gene_expr_recon_loss: 11788284.5344; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 218632.5012; train_chrom_access_recon_loss: 4299582.7519; train_global_loss: 19887039.5115; train_optim_loss: 19887039.5115; val_kl_reg_loss: 60603.6573; val_edge_recon_loss: 3901025.4000; val_gene_expr_recon_loss: 11724551.2000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 134601.3750; val_chrom_access_recon_loss: 4312811.8667; val_global_loss: 20133593.3333; val_optim_loss: 20133593.3333
Epoch 3/400 |--------------------| 0.8% val_auroc_score: 0.8606; val_auprc_score: 0.8642; val_best_acc_score: 0.7677; val_best_f1_score: 0.7728; train_kl_reg_loss: 63901.4339; train_edge_recon_loss: 3210002.2252; train_gene_expr_recon_loss: 11638173.3969; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 101655.4577; train_chrom_access_recon_loss: 4248720.9237; train_global_loss: 19262453.4809; train_optim_loss: 19262453.4809; val_kl_reg_loss: 84817.1953; val_edge_recon_loss: 3062943.4000; val_gene_expr_recon_loss: 11595879.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 78983.0312; val_chrom_access_recon_loss: 4234576.8333; val_global_loss: 19057200.1333; val_optim_loss: 19057200.1333
Epoch 4/400 |--------------------| 1.0% val_auroc_score: 0.9246; val_auprc_score: 0.9134; val_best_acc_score: 0.8514; val_best_f1_score: 0.8597; train_kl_reg_loss: 75500.9191; train_edge_recon_loss: 2929412.9332; train_gene_expr_recon_loss: 11479176.5115; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 67767.4676; train_chrom_access_recon_loss: 4198469.6927; train_global_loss: 18750327.5878; train_optim_loss: 18750327.5878; val_kl_reg_loss: 79074.5880; val_edge_recon_loss: 2846572.5667; val_gene_expr_recon_loss: 11381534.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 58914.9609; val_chrom_access_recon_loss: 4175336.3333; val_global_loss: 18541433.2000; val_optim_loss: 18541433.2000
Epoch 5/400 |--------------------| 1.2% val_auroc_score: 0.9295; val_auprc_score: 0.9148; val_best_acc_score: 0.8641; val_best_f1_score: 0.8722; train_kl_reg_loss: 81219.4021; train_edge_recon_loss: 2806724.2195; train_gene_expr_recon_loss: 11352519.1985; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 52713.2342; train_chrom_access_recon_loss: 4157711.0038; train_global_loss: 18450887.0534; train_optim_loss: 18450887.0534; val_kl_reg_loss: 84270.6958; val_edge_recon_loss: 2806699.8000; val_gene_expr_recon_loss: 11268829.4000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 47689.6680; val_chrom_access_recon_loss: 4136598.6833; val_global_loss: 18344088.5333; val_optim_loss: 18344088.5333
Epoch 6/400 |--------------------| 1.5% val_auroc_score: 0.9407; val_auprc_score: 0.9259; val_best_acc_score: 0.8832; val_best_f1_score: 0.8897; train_kl_reg_loss: 80048.9911; train_edge_recon_loss: 2784798.2920; train_gene_expr_recon_loss: 11239509.7786; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 43767.5427; train_chrom_access_recon_loss: 4121167.2156; train_global_loss: 18269291.7863; train_optim_loss: 18269291.7863; val_kl_reg_loss: 78915.4323; val_edge_recon_loss: 2759173.5000; val_gene_expr_recon_loss: 11123150.8000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 40580.5039; val_chrom_access_recon_loss: 4091248.6000; val_global_loss: 18093069.4667; val_optim_loss: 18093069.4667
Epoch 7/400 |--------------------| 1.8% val_auroc_score: 0.9404; val_auprc_score: 0.9217; val_best_acc_score: 0.8841; val_best_f1_score: 0.8881; train_kl_reg_loss: 76356.3788; train_edge_recon_loss: 2776000.3912; train_gene_expr_recon_loss: 11148538.9160; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 38571.5351; train_chrom_access_recon_loss: 4088185.8454; train_global_loss: 18127653.1145; train_optim_loss: 18127653.1145; val_kl_reg_loss: 72315.4953; val_edge_recon_loss: 2767260.1167; val_gene_expr_recon_loss: 11156126.8667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 36868.6172; val_chrom_access_recon_loss: 4098831.8167; val_global_loss: 18131403.8667; val_optim_loss: 18131403.8667
Epoch 8/400 |--------------------| 2.0% val_auroc_score: 0.9432; val_auprc_score: 0.9282; val_best_acc_score: 0.8886; val_best_f1_score: 0.8942; train_kl_reg_loss: 71459.6878; train_edge_recon_loss: 2774930.9466; train_gene_expr_recon_loss: 11060472.0458; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 35374.1037; train_chrom_access_recon_loss: 4055454.8359; train_global_loss: 17997691.5267; train_optim_loss: 17997691.5267; val_kl_reg_loss: 73468.9807; val_edge_recon_loss: 2777584.1667; val_gene_expr_recon_loss: 11030796.5333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 34446.5898; val_chrom_access_recon_loss: 4041703.2000; val_global_loss: 17957999.8667; val_optim_loss: 17957999.8667
Epoch 9/400 |--------------------| 2.2% val_auroc_score: 0.9431; val_auprc_score: 0.9280; val_best_acc_score: 0.8859; val_best_f1_score: 0.8920; train_kl_reg_loss: 68340.4343; train_edge_recon_loss: 2756464.5191; train_gene_expr_recon_loss: 10978172.4580; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 33320.8643; train_chrom_access_recon_loss: 4026766.8187; train_global_loss: 17863065.1145; train_optim_loss: 17863065.1145; val_kl_reg_loss: 70630.5859; val_edge_recon_loss: 2777735.7000; val_gene_expr_recon_loss: 10937146.2667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 32082.3730; val_chrom_access_recon_loss: 4024731.8500; val_global_loss: 17842326.2667; val_optim_loss: 17842326.2667
Epoch 10/400 |--------------------| 2.5% val_auroc_score: 0.9480; val_auprc_score: 0.9351; val_best_acc_score: 0.8872; val_best_f1_score: 0.8906; train_kl_reg_loss: 66020.3452; train_edge_recon_loss: 2750777.9924; train_gene_expr_recon_loss: 10916476.5649; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 31586.8562; train_chrom_access_recon_loss: 4005018.5115; train_global_loss: 17769880.3206; train_optim_loss: 17769880.3206; val_kl_reg_loss: 64786.4141; val_edge_recon_loss: 2746082.1833; val_gene_expr_recon_loss: 10849187.4000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 31070.4629; val_chrom_access_recon_loss: 3986212.1167; val_global_loss: 17677338.1333; val_optim_loss: 17677338.1333
Epoch 11/400 |--------------------| 2.8% val_auroc_score: 0.9475; val_auprc_score: 0.9338; val_best_acc_score: 0.8891; val_best_f1_score: 0.8947; train_kl_reg_loss: 63532.5598; train_edge_recon_loss: 2730997.9656; train_gene_expr_recon_loss: 10858010.5573; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 30571.0615; train_chrom_access_recon_loss: 3983899.5363; train_global_loss: 17667011.5878; train_optim_loss: 17667011.5878; val_kl_reg_loss: 62781.6820; val_edge_recon_loss: 2747846.7833; val_gene_expr_recon_loss: 10832722.4667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 30150.3945; val_chrom_access_recon_loss: 3985356.7000; val_global_loss: 17658857.8667; val_optim_loss: 17658857.8667
